Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
MUL1		1p36.12	HOMDEL	1	133	0.8%	No
ZNF329		19q13.43	AMP	1	133	0.8%	No
THYN1		11q25	HOMDEL	4	133	3.0%	No
AOX1		2q33.1	HOMDEL	1	133	0.8%	No
HSD11B1		1q32.2	AMP	1	133	0.8%	No
AGAP9		10q11.22	HOMDEL	1	133	0.8%	No
CCDC90B		11q14.1	AMP	3	133	2.3%	No
SPATC1L		21q22.3	AMP	2	133	1.5%	No
UTP14A		Xq26.1	AMP	2	133	1.5%	No
ZNF30-AS1		19q13.11	AMP	3	133	2.3%	No
NCL		2q37.1	HOMDEL	3	133	2.3%	No
TNFRSF10B		8p21.3	HOMDEL	1	133	0.8%	No
PRKACG		9q21.11	HOMDEL	1	133	0.8%	No
NCAPD3		11q25	HOMDEL	4	133	3.0%	No
VEPH1		3q25.31-q25.32	AMP	12	133	9.0%	No
ZNF551		19q13.43	AMP	1	133	0.8%	No
MAGEB4		Xp21.2	AMP	1	133	0.8%	No
MGAT3		22q13.1	AMP	1	133	0.8%	No
XAGE2		Xp11.22	HOMDEL	1	133	0.8%	No
PDCD5		19q13.11	AMP	5	133	3.8%	No
RNF103		2p11.2	AMP	1	133	0.8%	No
NUFIP2		17q11.2	HOMDEL	1	133	0.8%	No
ZNF155		19q13.31	AMP	1	133	0.8%	No
POR		7q11.23	AMP	2	133	1.5%	No
TEX48		9q32	AMP	1	133	0.8%	No
MFSD4A-AS1		1q32.1	HOMDEL	1	133	0.8%	No
KATNBL1P6		6q24.3	HOMDEL	1	133	0.8%	No
AS3MT		10q24.32	HOMDEL	1	133	0.8%	No
MAGEB3		Xp21.2	AMP	1	133	0.8%	No
SOAT1		1q25.2	AMP	1	133	0.8%	No
MGAT2		14q21.3	AMP	1	133	0.8%	No
DDIAS		11q14.1	AMP	3	133	2.3%	No
TRPC6		11q22.1	HOMDEL	1	133	0.8%	No
ZNF154		19q13.43	AMP	1	133	0.8%	No
PGBD5		1q42.13	HOMDEL	2	133	1.5%	Yes
HBQ1		16p13.3	AMP	1	133	0.8%	No
PTK2B		8p21.2	HOMDEL	1	133	0.8%	No
SLC16A1-AS1		1p13.2	HOMDEL	1	133	0.8%	No
MAGEB2		Xp21.2	AMP	1	133	0.8%	No
COPB2		3q23	AMP	7	133	5.3%	No
SLC2A2		3q26.2	AMP	21	133	15.8%	No
SYNGR3		16p13.3	AMP	1	133	0.8%	No
PPEF1-AS1		Xp22.13	AMP	1	133	0.8%	No
LIG3		17q12	HOMDEL	1	133	0.8%	No
MDGA1		6p21.2	AMP	1	133	0.8%	No
TMEM273		10q11.23	HOMDEL	1	133	0.8%	No
PKNOX1		21q22.3	AMP	1	133	0.8%	No
EPHX1		1q42.12	HOMDEL	2	133	1.5%	No
SEM1		7q21.3	AMP	1	133	0.8%	No
GP9		3q21.3	AMP	5	133	3.8%	No
INTS3		1q21.3	AMP	2	133	1.5%	No
CACNA1I		22q13.1	AMP	1	133	0.8%	No
BCL7B		7q11.23	AMP	2	133	1.5%	No
TSR2		Xp11.22	AMP	1	133	0.8%	No
MAGEB1		Xp21.2	AMP	1	133	0.8%	No
MGAT1		5q35.3	AMP	1	133	0.8%	No
HMBOX1		8p21.1-p12	HOMDEL	1	133	0.8%	No
PKP1		1q32.1	AMP	1	133	0.8%	No
MTERF1		7q21.2	AMP	1	133	0.8%	No
ZNF157		Xp11.3	AMP	1	133	0.8%	No
C5ORF34		5p12	AMP	6	133	4.5%	No
LINC00353		13q31.3	AMP	1	133	0.8%	No
ASB7		15q26.3	AMP	1	133	0.8%	No
MCEMP1		19p13.2	HOMDEL	2	133	1.5%	No
PRICKLE2-AS2		3p14.1	HOMDEL	2	133	1.5%	No
SGCE		7q21.3	AMP	1	133	0.8%	No
WRAP53		17p13.1	HOMDEL	3	133	2.3%	No
CCDC113		16q21	HOMDEL	1	133	0.8%	No
CACNA1G		17q21.33	AMP	1	133	0.8%	No
HTT-AS		4p16.3	HOMDEL	2	133	1.5%	No
SYNGR1		22q13.1	AMP	1	133	0.8%	No
DLX4		17q21.33	AMP	1	133	0.8%	No
MAGEA12		Xq28	AMP	5	133	3.8%	No
POLD4		11q13.2	AMP	3	133	2.3%	No
TRIM60		4q32.3	HOMDEL	2	133	1.5%	No
GH1		17q23.3	HOMDEL	1	133	0.8%	No
HIPK1		1p13.2	HOMDEL	1	133	0.8%	No
PAX3		2q36.1	HOMDEL	3	133	2.3%	Yes
GP2		16p12.3	AMP	1	133	0.8%	No
TRIM40		6p22.1	AMP	1	133	0.8%	No
SLC2A9		4p16.1	AMP	1	133	0.8%	No
MPPE1		18p11.21	AMP	2	133	1.5%	No
PRAM1		19p13.2	AMP	3	133	2.3%	No
ZDHHC7		16q24.1	HOMDEL	1	133	0.8%	No
ATP13A4		3q29	AMP	19	133	14.3%	No
SNORA31		13q14.13	HOMDEL	1	133	0.8%	No
WNK1		12p13.33	AMP	1	133	0.8%	No
PACSIN2		22q13.2	HOMDEL	1	133	0.8%	No
BCAN		1q23.1	AMP	1	133	0.8%	No
LINC01907		2q37.1	HOMDEL	3	133	2.3%	No
LRRC25		19p13.11	HOMDEL	2	133	1.5%	No
SYNGR2		17q25.3	AMP	1	133	0.8%	No
SPATA42		1p13.3	HOMDEL	1	133	0.8%	No
RCOR3		1q32.2-q32.3	HOMDEL	2	133	1.5%	No
PBX4		19p13.11	HOMDEL	2	133	1.5%	No
MAGEA11		Xq28	AMP	5	133	3.8%	No
MRPS30-DT		5p12	AMP	6	133	4.5%	No
DLX5		7q21.3	AMP	1	133	0.8%	No
RNF26		11q23.3	HOMDEL	4	133	3.0%	No
GP5		3q29	AMP	20	133	15.0%	No
CDRT4		17p12	HOMDEL	3	133	2.3%	No
C17ORF97		17p13.3	HOMDEL	2	133	1.5%	No
KANTR		Xp11.22	AMP	1	133	0.8%	No
APOBEC3G		22q13.1	AMP	1	133	0.8%	No
ZIC4		3q24	AMP	8	133	6.0%	No
HNRNPA1		12q13.13	AMP	1	133	0.8%	No
CACNA1H		16p13.3	AMP	1	133	0.8%	No
DAPK3		19p13.3	AMP	1	133	0.8%	No
TAF1B		2p25.1	AMP	2	133	1.5%	No
MFNG		22q13.1	AMP	1	133	0.8%	No
EBF1		5q33.3	AMP	1	133	0.8%	Yes
DLX2		2q31.1	AMP	1	133	0.8%	No
STON2		14q31.1	AMP	1	133	0.8%	No
CCDC83		11q14.1-q14.2	AMP	3	133	2.3%	No
NEMF		14q21.3	AMP	1	133	0.8%	No
PALM		19p13.3	HOMDEL	5	133	3.8%	No
SLC29A2		11q13.2	AMP	1	133	0.8%	No
TAF1		Xq13.1	HOMDEL	1	133	0.8%	Yes
UBR7		14q32.12	HOMDEL	1	133	0.8%	No
LINC02076		17p11.2	HOMDEL	3	133	2.3%	No
RNASEH2B-AS1		13q14.3	HOMDEL	2	133	1.5%	No
TJP1		15q13.1	HOMDEL	1	133	0.8%	No
TIMELESS		12q13.3	AMP	1	133	0.8%	No
RYR2		1q43	HOMDEL	2	133	1.5%	No
MELTF		3q29	AMP	20	133	15.0%	No
DLX3		17q21.33	AMP	1	133	0.8%	No
VEZF1		17q22	AMP	1	133	0.8%	No
CNNM2		10q24.32	HOMDEL	1	133	0.8%	No
SNORA46		16q21	HOMDEL	1	133	0.8%	No
NOC3L		10q23.33	HOMDEL	1	133	0.8%	No
SLC3A1		2p21	AMP	1	133	0.8%	No
ZNF239		10q11.22-q11.23	HOMDEL	1	133	0.8%	No
RBM25		14q24.2	HOMDEL	1	133	0.8%	No
STAR		8p11.23	AMP	2	133	1.5%	No
BNIP3		10q26.3	HOMDEL	1	133	0.8%	No
MFN1		3q26.33	AMP	20	133	15.0%	No
CDCA7L		7p15.3	AMP	1	133	0.8%	No
EXPH5		11q22.3	HOMDEL	5	133	3.8%	No
SMIM19		8p11.21	AMP	1	133	0.8%	No
FTHL17		Xp21.2	HOMDEL	1	133	0.8%	No
GCSAML-AS1		1q44	AMP	1	133	0.8%	No
MSRB2		10p12.2	AMP	1	133	0.8%	No
KRT74		12q13.13	AMP	1	133	0.8%	No
CYCS		7p15.3	AMP	1	133	0.8%	No
COL5A3		19p13.2	AMP	2	133	1.5%	No
GFRA2		8p21.3	HOMDEL	1	133	0.8%	No
LINC00511		17q24.3	AMP	2	133	1.5%	No
FAM72A		1q32.1	HOMDEL	1	133	0.8%	No
NT5C3B		17q21.2	AMP	1	133	0.8%	No
ZSWIM2		2q32.1	AMP	2	133	1.5%	No
CACUL1		10q26.11	HOMDEL	1	133	0.8%	No
CCT6P3		7q11.21	AMP	2	133	1.5%	No
GPATCH2L		14q24.3	AMP	1	133	0.8%	No
GCSAML		1q44	AMP	1	133	0.8%	No
SLC37A4		11q23.3	HOMDEL	4	133	3.0%	No
POLR2K		8q22.2	AMP	2	133	1.5%	No
PRKAR1A		17q24.2	AMP	2	133	1.5%	Yes
ASIC2		17q11.2-q12	AMP	1	133	0.8%	No
KIFAP3		1q24.2	AMP	1	133	0.8%	No
BIN3-IT1		8p21.3	HOMDEL	1	133	0.8%	No
MAGEB4		Xp21.2	HOMDEL	1	133	0.8%	No
PPP1R1C		2q31.3-q32.1	AMP	2	133	1.5%	No
SOX9-AS1		17q24.3	AMP	2	133	1.5%	No
STAT1		2q32.2	AMP	1	133	0.8%	Yes
FUNDC1		Xp11.3	AMP	1	133	0.8%	No
VENTX		10q26.3	HOMDEL	1	133	0.8%	No
LMO7		13q22.2	HOMDEL	1	133	0.8%	No
MAMDC2		9q21.12	HOMDEL	1	133	0.8%	No
ACAD8		11q25	HOMDEL	4	133	3.0%	No
KCNJ2-AS1		17q24.3	AMP	3	133	2.3%	No
ARGFX		3q13.33	AMP	5	133	3.8%	No
GOLGA8CP		15q11.2	HOMDEL	1	133	0.8%	No
SNTA1		20q11.21	AMP	5	133	3.8%	No
SRGAP2C		1p11.2	HOMDEL	1	133	0.8%	No
ANKRD33		12q13.13	AMP	1	133	0.8%	No
SOX8		16p13.3	HOMDEL	1	133	0.8%	No
TENT4B		16q12.1	HOMDEL	1	133	0.8%	No
POLRMT		19p13.3	AMP	1	133	0.8%	No
SERPINH1		11q13.5	AMP	1	133	0.8%	No
ERO1B		1q42.3	AMP	1	133	0.8%	No
CBR1		21q22.12	AMP	1	133	0.8%	No
MRPL49		11q13.1	AMP	1	133	0.8%	No
CARD18		11q22.3	HOMDEL	3	133	2.3%	No
SNTB1		8q24.12	AMP	3	133	2.3%	No
C16ORF89		16p13.3	AMP	1	133	0.8%	No
SNTB2		16q22.1	HOMDEL	1	133	0.8%	No
SETD3		14q32.2	HOMDEL	1	133	0.8%	Yes
ACHE		7q22.1	AMP	1	133	0.8%	No
TAT		16q22.2	HOMDEL	1	133	0.8%	No
TMCC1		3q22.1	AMP	5	133	3.8%	No
GNB1		1p36.33	HOMDEL	2	133	1.5%	Yes
PKD1		16p13.3	AMP	1	133	0.8%	No
POMC		2p23.3	AMP	3	133	2.3%	No
COQ8A		1q42.13	AMP	1	133	0.8%	No
SLC2A4RG		20q13.33	AMP	3	133	2.3%	No
ARHGAP22		10q11.22-q11.23	HOMDEL	2	133	1.5%	No
STAT4		2q32.2-q32.3	AMP	1	133	0.8%	Yes
RDH12		14q24.1	AMP	1	133	0.8%	No
ENPP7		17q25.3	AMP	1	133	0.8%	No
SH3YL1		2p25.3	AMP	2	133	1.5%	No
ZNHIT2		11q13.1	AMP	1	133	0.8%	No
CBR3		21q22.12	AMP	1	133	0.8%	No
RPGRIP1		14q11.2	AMP	2	133	1.5%	No
ICAM1		19p13.2	HOMDEL	1	133	0.8%	No
PON1		7q21.3	AMP	1	133	0.8%	No
COLCA1		11q23.1	HOMDEL	5	133	3.8%	No
TRIM9		14q22.1	AMP	1	133	0.8%	No
USP17L13		4p16.1	HOMDEL	1	133	0.8%	No
MAPRE3		2p23.3	AMP	3	133	2.3%	No
EDDM3B		14q11.2	AMP	2	133	1.5%	No
GNAT3		7q21.11	AMP	1	133	0.8%	No
UCA1		19p13.12	HOMDEL	1	133	0.8%	No
HPR		16q22.2	HOMDEL	1	133	0.8%	No
ZNF705D		8p23.1	HOMDEL	1	133	0.8%	No
GDF10		10q11.22	HOMDEL	1	133	0.8%	No
RPS6KC1		1q32.3	AMP	1	133	0.8%	No
TUBD1		17q23.1	HOMDEL	1	133	0.8%	No
SLC1A5		19q13.32	AMP	1	133	0.8%	No
CBS		21q22.3	AMP	1	133	0.8%	No
SGO2		2q33.1	AMP	3	133	2.3%	No
MYO16		13q33.3	AMP	1	133	0.8%	No
ZNF649		19q13.41	AMP	1	133	0.8%	No
MISP3		19p13.12	HOMDEL	1	133	0.8%	No
GOT1		10q24.2	HOMDEL	1	133	0.8%	No
TTC9-DT		14q24.2	AMP	1	133	0.8%	No
PON2		7q21.3	AMP	1	133	0.8%	No
DDX49		19p13.11	HOMDEL	2	133	1.5%	No
PRKCA		17q24.2	AMP	1	133	0.8%	No
RNU6-69P		13q14.12	HOMDEL	2	133	1.5%	No
MAK		6p24.2	AMP	1	133	0.8%	No
KCNK10		14q31.3	AMP	1	133	0.8%	No
MADCAM1		19p13.3	HOMDEL	5	133	3.8%	No
SLC1A6		19p13.12	AMP	1	133	0.8%	No
DHRSX		Xp22.33 and Yp11.2	AMP	1	133	0.8%	No
HCN2		19p13.3	AMP	1	133	0.8%	No
CPLANE1		5p13.2	AMP	8	133	6.0%	No
MAOA		Xp11.3	HOMDEL	1	133	0.8%	No
PKLR		1q22	AMP	2	133	1.5%	No
PON3		7q21.3	AMP	1	133	0.8%	No
SPECC1		17p11.2	HOMDEL	4	133	3.0%	No
RNF214		11q23.3	HOMDEL	4	133	3.0%	No
ATF6		1q23.3	AMP	1	133	0.8%	No
ITGB1BP1		2p25.1	AMP	2	133	1.5%	No
CD2		1p13.1	HOMDEL	1	133	0.8%	No
MPPED2		11p14.1	AMP	1	133	0.8%	No
YWHAQ		2p25.1	AMP	2	133	1.5%	No
SULT4A1		22q13.31	HOMDEL	1	133	0.8%	No
EOLA1-DT		Xq28	AMP	5	133	3.8%	No
OPN1SW		7q32.1	AMP	1	133	0.8%	No
RETN		19p13.2	HOMDEL	2	133	1.5%	No
CDC14A		1p21.2	HOMDEL	1	133	0.8%	No
POLR3H		22q13.2	AMP	1	133	0.8%	No
RPGRIP1L		16q12.2	HOMDEL	1	133	0.8%	No
DELEC1		9q33.1	AMP	1	133	0.8%	No
KRTAP10-2		21q22.3	HOMDEL	1	133	0.8%	No
GRID1-AS1		10q23.1	HOMDEL	1	133	0.8%	No
LINC00624		1q21.1-q21.2	AMP	3	133	2.3%	No
TMED10		14q24.3	AMP	1	133	0.8%	No
LINC00689		7q36.3	HOMDEL	1	133	0.8%	No
LINC01168		10q26.3	HOMDEL	1	133	0.8%	No
UBA3		3p14.1	HOMDEL	2	133	1.5%	No
WNK3		Xp11.22	HOMDEL	1	133	0.8%	No
STEAP4		7q21.12	AMP	2	133	1.5%	No
DCAF4L2		8q21.3	AMP	1	133	0.8%	No
FAM21EP		10q11.23	HOMDEL	1	133	0.8%	No
LINC00163		21q22.3	AMP	2	133	1.5%	No
TDH		8p23.1	HOMDEL	1	133	0.8%	No
IRF1		5q31.1	HOMDEL	2	133	1.5%	Yes
PPP4R3A		14q32.12	AMP	2	133	1.5%	No
LINC01305		2q31.1	AMP	2	133	1.5%	No
RHOU		1q42.13	HOMDEL	2	133	1.5%	No
ATG4B		2q37.3	HOMDEL	5	133	3.8%	No
ODF3B		22q13.33	HOMDEL	2	133	1.5%	No
SELENOT		3q25.1	AMP	9	133	6.8%	No
PTF1A		10p12.2	AMP	1	133	0.8%	No
CTCF		16q22.1	HOMDEL	1	133	0.8%	Yes
SAMD1		19p13.12	HOMDEL	1	133	0.8%	No
LPAR6		13q14.2	HOMDEL	3	133	2.3%	No
SNORA80B		2p25.1	AMP	2	133	1.5%	No
COL21A1		6p12.1	HOMDEL	1	133	0.8%	No
STX11		6q24.2	HOMDEL	1	133	0.8%	No
RASSF6		4q13.3	AMP	1	133	0.8%	No
FBXO43		8q22.2	AMP	2	133	1.5%	No
MIEF1		22q13.1	AMP	1	133	0.8%	No
OR2T35		1q44	AMP	1	133	0.8%	No
CHD3		17p13.1	HOMDEL	2	133	1.5%	No
RBM34		1q42.3	AMP	1	133	0.8%	No
PCSK7		11q23.3	HOMDEL	4	133	3.0%	Yes
HOATZ		11q23.1	HOMDEL	5	133	3.8%	No
TRIM67-AS1		1q42.2	HOMDEL	2	133	1.5%	No
ITPK1-AS1		14q32.12	AMP	2	133	1.5%	No
SAP30		4q34.1	HOMDEL	2	133	1.5%	No
CD320		19p13.2	HOMDEL	2	133	1.5%	No
GINS3		16q21	HOMDEL	1	133	0.8%	No
ESPNL		2q37.3	HOMDEL	5	133	3.8%	No
MED30		8q24.11	AMP	2	133	1.5%	No
FAM25C		10q11.22	HOMDEL	1	133	0.8%	No
TRIM31		6p22.1	AMP	1	133	0.8%	No
ASB2		14q32.12	HOMDEL	1	133	0.8%	No
FAM161B		14q24.3	AMP	1	133	0.8%	No
UQCR11		19p13.3	AMP	2	133	1.5%	No
CEACAM20		19q13.31	AMP	2	133	1.5%	No
H1-1		6p22.2	HOMDEL	1	133	0.8%	No
PPP1R17		7p14.3	AMP	1	133	0.8%	No
RBM38		20q13.31	AMP	4	133	3.0%	No
PRAMEF11		1p36.21	HOMDEL	1	133	0.8%	No
SPDYE4		17p13.1	HOMDEL	2	133	1.5%	No
NBPF20		1q21.1	AMP	3	133	2.3%	No
IFI30		19p13.11	HOMDEL	2	133	1.5%	No
SHISA7		19q13.42	AMP	1	133	0.8%	No
GOLM1		9q21.33	HOMDEL	1	133	0.8%	No
MYT1L-AS1		2p25.3	AMP	2	133	1.5%	No
GPR173		Xp11.22	HOMDEL	1	133	0.8%	No
LIPH		3q27.2	AMP	19	133	14.3%	No
CADM1		11q23.3	HOMDEL	6	133	4.5%	No
TOPBP1		3q22.1	AMP	6	133	4.5%	No
DNAJA2		16q11.2	HOMDEL	1	133	0.8%	No
SLC30A6		2p22.3	AMP	3	133	2.3%	No
LINC01644		22q13.31	HOMDEL	2	133	1.5%	No
MOB4		2q33.1	HOMDEL	1	133	0.8%	No
ZNF57		19p13.3	AMP	2	133	1.5%	No
RAB23		6p12.1-p11.2	AMP	2	133	1.5%	No
LINC00861		8q24.13	AMP	3	133	2.3%	No
ERICH5		8q22.2	AMP	1	133	0.8%	No
PLET1		11q23.1	HOMDEL	6	133	4.5%	No
CLU		8p21.1	HOMDEL	1	133	0.8%	No
SOX18		20q13.33	AMP	3	133	2.3%	No
SNTG1		8q11.21	AMP	1	133	0.8%	No
ASCC3		6q16.3	AMP	1	133	0.8%	No
ALDH1L1		3q21.3	AMP	5	133	3.8%	No
CETP		16q13	HOMDEL	1	133	0.8%	No
HAO2-IT1		1p12	AMP	1	133	0.8%	No
OR2M1P		1q44	AMP	1	133	0.8%	No
DSG1-AS1		18q12.1	AMP	1	133	0.8%	No
DPM3		1q22	AMP	2	133	1.5%	No
TSPAN33		7q32.1	AMP	1	133	0.8%	No
SLC26A9		1q32.1	AMP	1	133	0.8%	No
FTCD		21q22.3	AMP	2	133	1.5%	No
ANAPC1P1		2p11.2	AMP	1	133	0.8%	No
SPATA31A3		9q21.11	HOMDEL	1	133	0.8%	No
PTGR2		14q24.3	AMP	1	133	0.8%	No
ADIRF		10q23.2	AMP	1	133	0.8%	No
FAM90A7		8p23.1	HOMDEL	1	133	0.8%	No
BCYRN1		2p21	AMP	1	133	0.8%	No
EXOC3-AS1		5p15.33	AMP	7	133	5.3%	No
KLF16		19p13.3	HOMDEL	3	133	2.3%	No
SORBS3		8p21.3	HOMDEL	1	133	0.8%	No
RAX2		19p13.3	HOMDEL	3	133	2.3%	No
AP1S2		Xp22.2	AMP	1	133	0.8%	No
USP39		2p11.2	AMP	2	133	1.5%	No
DAP		5p15.2	AMP	7	133	5.3%	No
E4F1		16p13.3	AMP	1	133	0.8%	No
TRIOBP		22q13.1	AMP	1	133	0.8%	No
UBXN6		19p13	HOMDEL	3	133	2.3%	No
MUC17		7q22.1	AMP	1	133	0.8%	No
FERMT2		14q22.1	AMP	2	133	1.5%	No
ZNF148		3q21.2	AMP	5	133	3.8%	No
NTNG1		1p13.3	HOMDEL	1	133	0.8%	No
BAG5		14q32.33	HOMDEL	1	133	0.8%	No
ATCAY		19p13.3	AMP	1	133	0.8%	No
C19ORF38		19p13.2	AMP	1	133	0.8%	No
HBM		16p13.3	AMP	1	133	0.8%	No
CDPF1		22q13.31	HOMDEL	2	133	1.5%	No
STAMBPL1		10q23.31	HOMDEL	5	133	3.8%	No
XIRP2-AS1		2q24.3	AMP	1	133	0.8%	No
ZNF428		19q13.31	AMP	1	133	0.8%	No
CPNE1		20q11.22	AMP	2	133	1.5%	No
HSF2BP		21q22.3	AMP	1	133	0.8%	No
SYNPR-AS1		3p14.2	HOMDEL	2	133	1.5%	No
DLX1		2q31.1	AMP	1	133	0.8%	No
SNORD88C		19q13.33	AMP	1	133	0.8%	No
COL27A1		9q32	AMP	1	133	0.8%	No
POLD3		11q13.4	AMP	1	133	0.8%	No
RPL18A		19p13.11	HOMDEL	2	133	1.5%	No
UHRF1		19p13.3	AMP	1	133	0.8%	No
MSC-AS1		8q13.3-q21.11	AMP	1	133	0.8%	No
HNF4G		8q21.13	AMP	1	133	0.8%	No
ZSWIM4		19p13.13	AMP	2	133	1.5%	No
ZNF788P		19p13.2	AMP	1	133	0.8%	No
LBH		2p23.1	AMP	3	133	2.3%	No
PKDCC		2p21	AMP	2	133	1.5%	No
SAV1		14q22.1	AMP	1	133	0.8%	No
E2F5		8q21.2	AMP	2	133	1.5%	No
PFKFB1		Xp11.21	HOMDEL	1	133	0.8%	No
PADI1		1p36.13	HOMDEL	1	133	0.8%	No
IRGQ		19q13.31	AMP	1	133	0.8%	No
LINC02298		14q32.33	HOMDEL	1	133	0.8%	No
TPPP		5p15.33	AMP	7	133	5.3%	No
FBF1		17q25.1	AMP	3	133	2.3%	No
OBSCN-AS1		1q42.13	HOMDEL	2	133	1.5%	No
ALS2		2q33.1	HOMDEL	1	133	0.8%	No
ZNF700		19p13.2	HOMDEL	1	133	0.8%	No
DNM3OS		1q24.3	AMP	1	133	0.8%	No
CBFA2T2		20q11.21-q11.22	AMP	5	133	3.8%	No
GPT2		16q11.2	HOMDEL	1	133	0.8%	No
ROCR		17q24.3	AMP	2	133	1.5%	No
GSTA3		6p12.2	AMP	1	133	0.8%	No
LINC00929		15q12	HOMDEL	1	133	0.8%	No
HBA2		16p13.3	AMP	1	133	0.8%	No
HAPLN2		1q23.1	AMP	1	133	0.8%	No
E2F6		2p25.1	AMP	2	133	1.5%	No
ASB11		Xp22.2	AMP	1	133	0.8%	No
DLST		14q24.3	AMP	1	133	0.8%	No
FAM189B		1q22	AMP	2	133	1.5%	No
STMN2		8q21.13	AMP	2	133	1.5%	No
RABL2B		22q13.33	HOMDEL	2	133	1.5%	No
AP1G2		14q11.2	AMP	1	133	0.8%	No
GALP		19q13.43	AMP	1	133	0.8%	No
VSTM2L		20q11.23	AMP	2	133	1.5%	No
CD300LD		17q25.1	AMP	4	133	3.0%	No
SYNDIG1L		14q24.3	AMP	1	133	0.8%	No
PAFAH2		1p36.11	HOMDEL	1	133	0.8%	No
PDP2		16q22.1	HOMDEL	1	133	0.8%	No
KIF19		17q25.1	AMP	4	133	3.0%	No
GSTA4		6p12.2	AMP	1	133	0.8%	No
CNIH4		1q42.11	HOMDEL	2	133	1.5%	No
C4ORF47		4q35.1	HOMDEL	3	133	2.3%	No
HNF4A		20q13.12	AMP	2	133	1.5%	No
POLR2E		19p13.3	HOMDEL	5	133	3.8%	No
STXBP5		6q24.3	HOMDEL	1	133	0.8%	No
ENDOU		12q13.11	AMP	1	133	0.8%	No
MACROD2		20p12.1	HOMDEL	4	133	3.0%	No
RNF122		8p12	HOMDEL	1	133	0.8%	No
SNX27		1q21.3	AMP	2	133	1.5%	No
ISX		22q12.3	AMP	1	133	0.8%	No
DLG2		11q14.1	AMP	4	133	3.0%	No
TRAF7		16p13.3	AMP	1	133	0.8%	Yes
SLC45A3		1q32.1	HOMDEL	1	133	0.8%	Yes
FOXA3		19q13.32	AMP	1	133	0.8%	No
TERB1		16q22.1	HOMDEL	1	133	0.8%	No
SNURF		15q11.2	HOMDEL	1	133	0.8%	No
GYG2		Xp22.33	AMP	1	133	0.8%	No
LGALS13		19q13.2	AMP	1	133	0.8%	No
MIR325HG		Xq13.3-q21.1	HOMDEL	1	133	0.8%	No
CAPN10		2q37.3	HOMDEL	6	133	4.5%	No
SNORA68		19p13.11	HOMDEL	2	133	1.5%	No
ISG15		1p36.33	HOMDEL	2	133	1.5%	No
LTV1		6q24.2	HOMDEL	1	133	0.8%	No
ERBB4		2q34	HOMDEL	3	133	2.3%	Yes
C3P1		19p13.2	AMP	2	133	1.5%	No
BLID		11q24.1	HOMDEL	4	133	3.0%	No
ELOVL5		6p12.1	AMP	1	133	0.8%	No
MAF1		8q24.3	AMP	5	133	3.8%	No
SNORD88B		19q13.33	AMP	1	133	0.8%	No
ZNF44		19p13.2	AMP	1	133	0.8%	No
RPL13AP17		7q21.11	AMP	2	133	1.5%	No
PPP1R13L		19q13.32	AMP	1	133	0.8%	No
LPP-AS1		3q28	AMP	20	133	15.0%	No
RPL37A		2q35	HOMDEL	2	133	1.5%	No
TEX2		17q23.3	HOMDEL	1	133	0.8%	No
UBASH3B		11q24.1	HOMDEL	4	133	3.0%	No
NECTIN4		1q23.3	AMP	1	133	0.8%	No
OTULIN		5p15.2	AMP	6	133	4.5%	No
SNAR-C4		19q13.32	HOMDEL	1	133	0.8%	No
PODXL2		3q21.3	AMP	5	133	3.8%	No
E2F3		6p22.3	AMP	1	133	0.8%	Yes
ARL6		3q11.2	AMP	5	133	3.8%	No
TMEM126A		11q14.1	AMP	3	133	2.3%	No
PRAC1		17q21.32	AMP	1	133	0.8%	No
VMAC		19p13.3	HOMDEL	3	133	2.3%	No
SNORD88A		19q13.33	AMP	1	133	0.8%	No
LINC02492		4q35.2	HOMDEL	5	133	3.8%	No
ESCO2		8p21.1	HOMDEL	1	133	0.8%	Yes
H3C13		1q21.2	AMP	3	133	2.3%	Yes
POLR1G		19q13.32	AMP	1	133	0.8%	No
CD274		9p24.1	AMP	3	133	2.3%	Yes
VWA5B2		3q27.1	AMP	19	133	14.3%	No
ARHGAP30		1q23.3	AMP	1	133	0.8%	No
HEATR4		14q24.3	AMP	1	133	0.8%	No
SPAG16		2q34	HOMDEL	2	133	1.5%	No
SNORA12		10q24.31	HOMDEL	1	133	0.8%	No
FAM86JP		3q21.2	AMP	5	133	3.8%	No
NDEL1		17p13.1	HOMDEL	2	133	1.5%	No
SOX2		3q26.33	AMP	19	133	14.3%	Yes
FAM170B		10q11.23	HOMDEL	1	133	0.8%	No
PLCD4		2q35	HOMDEL	2	133	1.5%	No
SPANXN2		Xq27.3	HOMDEL	1	133	0.8%	No
EPHX2		8p21.2-p21.1	HOMDEL	1	133	0.8%	No
THY1		11q23.3	HOMDEL	4	133	3.0%	No
MEX3D		19p13.3	AMP	2	133	1.5%	No
PLAGL2		20q11.21	AMP	6	133	4.5%	No
WFS1		4p16.1	HOMDEL	2	133	1.5%	No
DCAF15		19p13.12	AMP	2	133	1.5%	No
LINC00333		13q31.1	AMP	1	133	0.8%	No
ARHGAP19-SLIT1		10q24.1	AMP	1	133	0.8%	No
SNORA12		10q24.31	AMP	1	133	0.8%	No
SNHG11		20q11.23	AMP	2	133	1.5%	No
MRTFA-AS1		22q13.1	HOMDEL	1	133	0.8%	No
JADE3		Xp11.3	HOMDEL	1	133	0.8%	No
