Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
ZNF248		1	1	104	1.0%	No
SLITRK5		1	1	104	1.0%	No
ADAL		1	1	104	1.0%	No
SNAPC4		3	3	104	2.9%	No
CCDC27		1	1	104	1.0%	No
TMIGD1		1	1	104	1.0%	No
PERM1		1	1	104	1.0%	No
KIAA0895L		1	1	104	1.0%	No
VANGL2		1	1	104	1.0%	No
BUD13		2	2	104	1.9%	No
LSM14A		2	2	104	1.9%	No
RAI14		2	1	104	1.0%	No
ADGRG6		4	4	104	3.8%	No
CDK11B		2	2	104	1.9%	No
CARMIL2		4	3	104	2.9%	No
CEMIP		2	2	104	1.9%	No
LRBA		3	2	104	1.9%	No
CDC5L		2	2	104	1.9%	No
TFEB		1	1	104	1.0%	Yes
SIGLEC1		2	2	104	1.9%	No
PHOSPHO2		2	1	104	1.0%	No
SNAI1		1	1	104	1.0%	No
SNAPC2		1	1	104	1.0%	No
PPP1R3G		1	1	104	1.0%	No
FBRS		1	1	104	1.0%	No
NOC3L		2	2	104	1.9%	No
CDC20		1	1	104	1.0%	No
ZSCAN22		2	2	104	1.9%	No
CDC25B		2	1	104	1.0%	No
CDC25C		2	2	104	1.9%	No
OXSM		1	1	104	1.0%	No
CDC27		4	4	104	3.8%	No
AMDHD2		1	1	104	1.0%	No
ZNF727		2	2	104	1.9%	No
SNRNP70		1	1	104	1.0%	No
FSCN1		2	1	104	1.0%	No
TESC		1	1	104	1.0%	No
SNRPA1		2	2	104	1.9%	No
ASCC1		1	1	104	1.0%	No
SMTNL1		2	1	104	1.0%	No
SNTB1		1	1	104	1.0%	No
PKD1		4	4	104	3.8%	No
SNTA1		1	1	104	1.0%	No
SOX17		1	1	104	1.0%	Yes
PKD2		2	1	104	1.0%	No
NSD1		10	5	104	4.8%	Yes
SNX1		2	2	104	1.9%	No
COP1		2	2	104	1.9%	Yes
LINC00671		1	1	104	1.0%	No
XPO4		2	2	104	1.9%	No
C17ORF98		1	1	104	1.0%	No
EXOSC3		1	1	104	1.0%	No
ZSCAN5B		2	2	104	1.9%	No
SNRPD3		1	1	104	1.0%	No
SNRPD2		1	1	104	1.0%	No
ISOC1		1	1	104	1.0%	No
RRP15		1	1	104	1.0%	No
PIP4K2A		1	1	104	1.0%	No
PITPNA		1	1	104	1.0%	No
RFPL4A		1	1	104	1.0%	No
PITX2		1	1	104	1.0%	No
LRRC55		3	2	104	1.9%	No
TFPI2		1	1	104	1.0%	No
ARHGAP9		1	1	104	1.0%	No
SON		1	1	104	1.0%	No
NFKBIZ		1	1	104	1.0%	No
SOS1		1	1	104	1.0%	Yes
SORL1		2	2	104	1.9%	No
ARHGEF5		2	1	104	1.0%	No
MRPS18C		1	1	104	1.0%	No
FIS1		1	1	104	1.0%	No
ZNF677		3	3	104	2.9%	No
PKLR		2	2	104	1.9%	No
SNTB2		1	1	104	1.0%	No
PRPF8		1	1	104	1.0%	No
PKHD1		4	2	104	1.9%	No
PKM		1	1	104	1.0%	No
DESI2		1	1	104	1.0%	No
PKNOX1		1	1	104	1.0%	No
AHSA1		1	1	104	1.0%	No
PKP2		2	2	104	1.9%	No
SOX5		2	2	104	1.9%	No
PLCB3		1	1	104	1.0%	No
KAT6A		2	2	104	1.9%	Yes
HIF3A		4	4	104	3.8%	No
LMNB1		1	1	104	1.0%	No
AZI2		1	1	104	1.0%	No
PLCD1		1	1	104	1.0%	No
SOX15		3	3	104	2.9%	No
PLCL1		1	1	104	1.0%	No
SOX11		2	2	104	1.9%	No
LRIT3		1	1	104	1.0%	No
CELA2B		1	1	104	1.0%	No
SOS2		4	3	104	2.9%	No
PLAT		2	2	104	1.9%	No
SOX2		3	3	104	2.9%	Yes
PLAU		1	1	104	1.0%	No
PLG		1	1	104	1.0%	No
SP100		2	2	104	1.9%	No
SP4		1	1	104	1.0%	No
LNPEP		1	1	104	1.0%	No
SPAG4		3	1	104	1.0%	No
NXN		2	2	104	1.9%	No
CLNK		3	2	104	1.9%	No
ZNF284		1	1	104	1.0%	No
ZNF404		2	2	104	1.9%	No
TACC2		1	1	104	1.0%	No
ZBTB7B		1	1	104	1.0%	No
DCP1B		1	1	104	1.0%	No
ST8SIA3		1	1	104	1.0%	No
PLCG1		1	1	104	1.0%	Yes
SP1		2	2	104	1.9%	No
PLCG2		2	2	104	1.9%	Yes
N4BP2L1		2	1	104	1.0%	No
PRICKLE3		1	1	104	1.0%	No
SP2		3	2	104	1.9%	No
EOLA1		1	1	104	1.0%	No
LMO7		3	2	104	1.9%	No
PLEC		14	9	104	8.7%	No
PLOD1		1	1	104	1.0%	No
ZNF804B		3	3	104	2.9%	No
LPL		1	1	104	1.0%	No
BCORL1		4	4	104	3.8%	Yes
SORBS1		1	1	104	1.0%	No
LINC00473		1	1	104	1.0%	No
PRLH		1	1	104	1.0%	No
PCYOX1L		2	2	104	1.9%	No
PRR14		1	1	104	1.0%	No
GRIN3A		1	1	104	1.0%	No
HROB		1	1	104	1.0%	No
ANO6		1	1	104	1.0%	No
WDPCP		1	1	104	1.0%	No
GRIN3B		2	2	104	1.9%	No
ARID2		1	1	104	1.0%	Yes
FAM135B		3	3	104	2.9%	No
LPA		1	1	104	1.0%	No
STARD13		1	1	104	1.0%	No
SPINT1		1	1	104	1.0%	No
PLXNA1		2	2	104	1.9%	No
LURAP1L		1	1	104	1.0%	No
PLXNB1		2	2	104	1.9%	No
SPP1		3	3	104	2.9%	No
PLXNB3		1	1	104	1.0%	No
LRP1		6	6	104	5.8%	No
SPRR1A		1	1	104	1.0%	No
LRP2		10	7	104	6.7%	No
SPTLC1		1	1	104	1.0%	No
YARS2		1	1	104	1.0%	No
LPP		1	1	104	1.0%	Yes
PLS1		2	2	104	1.9%	No
ARL6IP5		1	1	104	1.0%	No
ARPC1A		2	2	104	1.9%	No
AGR2		1	1	104	1.0%	No
LRP6		2	2	104	1.9%	Yes
PML		1	1	104	1.0%	Yes
LRP5		1	1	104	1.0%	Yes
PMM2		1	1	104	1.0%	No
PMP2		2	2	104	1.9%	No
CCDC141		4	4	104	3.8%	No
LSAMP		2	2	104	1.9%	No
LSP1		1	1	104	1.0%	No
LSS		1	1	104	1.0%	No
PMS1		1	1	104	1.0%	Yes
FOLH1B		1	1	104	1.0%	No
JAZF1		1	1	104	1.0%	Yes
SLU7		1	1	104	1.0%	No
SLC34A2		3	3	104	2.9%	Yes
THAP4		1	1	104	1.0%	No
NDUFA13		3	3	104	2.9%	No
LRP4		2	2	104	1.9%	No
SPRR1B		1	1	104	1.0%	No
OLFM4		1	1	104	1.0%	No
ARFGEF1		1	1	104	1.0%	No
ARFGEF2		1	1	104	1.0%	No
AKAP3		2	2	104	1.9%	No
OR13C9		1	1	104	1.0%	No
SHISAL2B		1	1	104	1.0%	No
LTBP1		1	1	104	1.0%	No
SPDL1		2	2	104	1.9%	No
LTBP3		1	1	104	1.0%	No
TASOR2		4	4	104	3.8%	No
TAF8		1	1	104	1.0%	No
PMS2P3		1	1	104	1.0%	No
LTF		1	1	104	1.0%	No
PNMA3		1	1	104	1.0%	No
RALGAPA2		3	3	104	2.9%	No
PADI1		1	1	104	1.0%	No
THOC2		2	2	104	1.9%	No
PURG		3	3	104	2.9%	No
ADAMTSL3		4	3	104	2.9%	No
DNMT3L		1	1	104	1.0%	No
SYTL4		1	1	104	1.0%	No
SYTL3		1	1	104	1.0%	No
DSE		1	1	104	1.0%	No
LYPLAL1		1	1	104	1.0%	No
TMEM260		1	1	104	1.0%	No
FOCAD		3	3	104	2.9%	No
LY9		2	2	104	1.9%	No
EXOSC10		2	2	104	1.9%	No
CD180		1	1	104	1.0%	No
VN1R1		2	2	104	1.9%	No
LYL1		1	1	104	1.0%	Yes
DCLK2		1	1	104	1.0%	No
MCOLN2		1	1	104	1.0%	No
ATP8B2		4	4	104	3.8%	No
TRHDE		1	1	104	1.0%	No
NRBP1		1	1	104	1.0%	No
ATP10A		5	5	104	4.8%	No
PDZRN4		2	2	104	1.9%	No
GLT8D2		2	2	104	1.9%	No
RASIP1		2	2	104	1.9%	No
PYROXD2		1	1	104	1.0%	No
CHCHD3		1	1	104	1.0%	No
ZSCAN32		2	2	104	1.9%	No
TUBA1C		1	1	104	1.0%	No
ALG6		2	2	104	1.9%	No
CAPRIN1		1	1	104	1.0%	No
TIMM22		1	1	104	1.0%	No
ABCA13		7	5	104	4.8%	No
ADGRA3		1	1	104	1.0%	No
NME7		1	1	104	1.0%	No
TMEM167A		1	1	104	1.0%	No
SLC26A9		1	1	104	1.0%	No
HAUS4		1	1	104	1.0%	No
NT5C3B		1	1	104	1.0%	No
KANSL2		1	1	104	1.0%	No
TRMT10C		1	1	104	1.0%	No
SARS2		2	2	104	1.9%	No
RP1L1		3	3	104	2.9%	No
GNAT3		1	1	104	1.0%	No
SMAD2		1	1	104	1.0%	Yes
SMAD3		1	1	104	1.0%	Yes
SMAD4		2	2	104	1.9%	Yes
DPYSL3		1	1	104	1.0%	No
PANX3		1	1	104	1.0%	No
NENF		1	1	104	1.0%	No
MARCKS		2	2	104	1.9%	No
TCERG1L		3	3	104	2.9%	No
RNF125		3	3	104	2.9%	No
ASB15		1	1	104	1.0%	No
DPYD		1	1	104	1.0%	No
DPH2		1	1	104	1.0%	No
LPCAT2		2	2	104	1.9%	No
SCRT1		1	1	104	1.0%	No
SLC41A3		1	1	104	1.0%	No
EPPK1		6	4	104	3.8%	No
GPR171		1	1	104	1.0%	No
MSANTD1		1	1	104	1.0%	No
OR2T10		1	1	104	1.0%	No
SMAD5		1	1	104	1.0%	No
OR2T34		1	1	104	1.0%	No
EEF2K		1	1	104	1.0%	No
OR14C36		1	1	104	1.0%	No
KRT71		2	2	104	1.9%	No
OR2T12		1	1	104	1.0%	No
SLC26A3		4	3	104	2.9%	No
TRNAU1AP		1	1	104	1.0%	No
TTC36		1	1	104	1.0%	No
GARIN6		1	1	104	1.0%	No
DRD3		2	2	104	1.9%	No
ODAM		1	1	104	1.0%	No
RHOV		1	1	104	1.0%	No
OR2M5		1	1	104	1.0%	No
SNX11		1	1	104	1.0%	No
HCFC2		1	1	104	1.0%	No
DRP2		1	1	104	1.0%	No
ARID3A		1	1	104	1.0%	Yes
UCKL1		1	1	104	1.0%	No
SSH3		1	1	104	1.0%	No
CT55		1	1	104	1.0%	No
DSG1		2	2	104	1.9%	No
DSCAM		2	2	104	1.9%	No
DSC1		1	1	104	1.0%	No
OR6N1		1	1	104	1.0%	No
EPYC		1	1	104	1.0%	No
DSP		4	4	104	3.8%	No
TSC22D3		1	1	104	1.0%	No
DSG3		3	3	104	2.9%	No
INTS11		1	1	104	1.0%	No
TMEM132A		1	1	104	1.0%	No
BANP		1	1	104	1.0%	No
SLC25A38		1	1	104	1.0%	No
C20ORF27		1	1	104	1.0%	No
DTNB		1	1	104	1.0%	No
DTNA		1	1	104	1.0%	No
DSPP		2	2	104	1.9%	No
OR10X1		1	1	104	1.0%	No
OR10Z1		1	1	104	1.0%	No
DUSP1		1	1	104	1.0%	No
C2ORF42		1	1	104	1.0%	No
DTX1		1	1	104	1.0%	Yes
PINX1		3	3	104	2.9%	No
ACSM5		2	2	104	1.9%	No
DUSP7		2	2	104	1.9%	No
ULK4		3	3	104	2.9%	No
DUSP5		1	1	104	1.0%	No
TMEM161B		2	2	104	1.9%	No
CHD5		1	1	104	1.0%	No
SIPA1L1		2	2	104	1.9%	No
HFM1		6	6	104	5.8%	No
CYSLTR2		1	1	104	1.0%	Yes
PDSS2		1	1	104	1.0%	No
PRRC2B		1	1	104	1.0%	No
DUSP9		1	1	104	1.0%	Yes
PLEKHA8		2	2	104	1.9%	No
IPCEF1		1	1	104	1.0%	No
ANO2		2	2	104	1.9%	No
PIGO		1	1	104	1.0%	No
DUSP8		1	1	104	1.0%	No
ZNF451		1	1	104	1.0%	No
TIGAR		1	1	104	1.0%	No
PNPLA2		1	1	104	1.0%	No
DYRK1A		3	3	104	2.9%	No
PLAAT1		1	1	104	1.0%	No
GPT2		2	2	104	1.9%	No
ZNF695		1	1	104	1.0%	No
UBXN7		1	1	104	1.0%	No
LRRTM2		1	1	104	1.0%	No
TRPC7		1	1	104	1.0%	No
CNTNAP2		4	4	104	3.8%	No
LTN1		4	4	104	3.8%	No
PGLYRP4		1	1	104	1.0%	No
CNTD1		1	1	104	1.0%	No
GPR183		1	1	104	1.0%	No
TOR1B		1	1	104	1.0%	No
RPAP1		1	1	104	1.0%	No
PRB2		2	2	104	1.9%	No
LRIG1		2	2	104	1.9%	No
STK39		1	1	104	1.0%	No
NUP107		1	1	104	1.0%	No
UPF2		5	3	104	2.9%	No
FBXO15		1	1	104	1.0%	No
UTP20		3	3	104	2.9%	No
E2F5		1	1	104	1.0%	No
FCRL5		2	2	104	1.9%	No
NSMF		1	1	104	1.0%	No
TENM4		1	1	104	1.0%	No
KCNMB4		1	1	104	1.0%	No
CD248		1	1	104	1.0%	No
E2F3		3	3	104	2.9%	Yes
MIR205HG		1	1	104	1.0%	No
LINC01545		1	1	104	1.0%	No
ATP13A1		1	1	104	1.0%	No
SGSM3		1	1	104	1.0%	No
CCDC124		1	1	104	1.0%	No
RAB12		1	1	104	1.0%	No
MAN1C1		2	2	104	1.9%	No
PHF21B		1	1	104	1.0%	No
AGAP7P		1	1	104	1.0%	No
TNRC6A		1	1	104	1.0%	No
SLC2A8		2	2	104	1.9%	No
RTN4		2	2	104	1.9%	No
TOX3		1	1	104	1.0%	No
ADCK1		2	1	104	1.0%	No
PAK5		2	2	104	1.9%	Yes
PCDH11X		2	2	104	1.9%	No
RNPEPL1		1	1	104	1.0%	No
TRIM51		1	1	104	1.0%	No
TCF7L1		1	1	104	1.0%	No
RHOD		1	1	104	1.0%	No
ECM1		1	1	104	1.0%	No
SCYL3		1	1	104	1.0%	No
CRACR2A		2	2	104	1.9%	No
RALGAPB		2	2	104	1.9%	No
ZNF577		2	2	104	1.9%	No
PLD5		1	1	104	1.0%	No
ROPN1B		1	1	104	1.0%	No
C2CD3		2	2	104	1.9%	No
SLC44A2		1	1	104	1.0%	No
ZBED5		2	2	104	1.9%	No
HTATSF1		2	2	104	1.9%	No
RHOU		1	1	104	1.0%	No
PRPF19		1	1	104	1.0%	No
OBP2A		1	1	104	1.0%	No
PCGF1		1	1	104	1.0%	No
TBC1D10B		3	3	104	2.9%	No
P2RY10		1	1	104	1.0%	No
BAZ2B		2	2	104	1.9%	No
JPH2		1	1	104	1.0%	No
SPAG17		5	5	104	4.8%	No
ZNF638		1	1	104	1.0%	No
TRIM54		1	1	104	1.0%	No
SLITRK4		1	1	104	1.0%	No
WDR97		3	2	104	1.9%	No
LRP12		2	1	104	1.0%	No
USP17L2		4	3	104	2.9%	No
GJC2		1	1	104	1.0%	No
LY6G5B		1	1	104	1.0%	No
ZNF71		2	2	104	1.9%	No
HPGDS		1	1	104	1.0%	No
MDFIC		1	1	104	1.0%	No
INIP		1	1	104	1.0%	No
SGF29		1	1	104	1.0%	No
ZNF544		4	4	104	3.8%	No
SALL4		3	3	104	2.9%	Yes
ZNF462		2	2	104	1.9%	No
APEX2		1	1	104	1.0%	No
ZNFX1		1	1	104	1.0%	No
MRM2		1	1	104	1.0%	No
RAB33B		1	1	104	1.0%	No
PGAP2		1	1	104	1.0%	No
UBQLN2		1	1	104	1.0%	No
RBMX		1	1	104	1.0%	No
LINGO4		2	2	104	1.9%	No
ST7-OT4		1	1	104	1.0%	No
BHLHE22		2	2	104	1.9%	No
TP53RK		1	1	104	1.0%	No
CRTC2		1	1	104	1.0%	No
A1CF		1	1	104	1.0%	No
ZMIZ1		1	1	104	1.0%	No
INO80B		1	1	104	1.0%	No
ZNF607		1	1	104	1.0%	No
MAGEC3		4	4	104	3.8%	No
ADPGK		1	1	104	1.0%	No
LAX1		1	1	104	1.0%	No
NSD3		1	1	104	1.0%	Yes
MKS1		1	1	104	1.0%	No
KRTAP12-2		1	1	104	1.0%	No
ANKRD37		1	1	104	1.0%	No
WDR31		1	1	104	1.0%	No
SLC44A3		2	2	104	1.9%	No
KHDRBS3		1	1	104	1.0%	No
RALGAPA1		2	2	104	1.9%	No
CEP95		2	2	104	1.9%	No
SPINT2		1	1	104	1.0%	No
STAC2		2	2	104	1.9%	No
KRTAP27-1		1	1	104	1.0%	No
PMVK		1	1	104	1.0%	No
CGRRF1		1	1	104	1.0%	No
FARS2		1	1	104	1.0%	No
RFX8		1	1	104	1.0%	No
CTCF		2	2	104	1.9%	Yes
CXCR6		1	1	104	1.0%	No
CD226		2	2	104	1.9%	No
RAD51AP1		1	1	104	1.0%	No
CEP89		2	2	104	1.9%	No
ZFP62		1	1	104	1.0%	No
ZNF233		2	2	104	1.9%	No
CAMKK2		2	2	104	1.9%	No
SCGB1D1		1	1	104	1.0%	No
SCGB1D2		1	1	104	1.0%	No
EXOC5		1	1	104	1.0%	No
LRGUK		1	1	104	1.0%	No
IGF2BP1		1	1	104	1.0%	No
NPRL2		1	1	104	1.0%	No
PPP1R15B		1	1	104	1.0%	No
LRP11		2	2	104	1.9%	No
SPTA1		3	3	104	2.9%	No
SPAG5		5	2	104	1.9%	No
SPTAN1		4	4	104	3.8%	No
HEXIM1		1	1	104	1.0%	No
TTC8		2	2	104	1.9%	No
TMPPE		1	1	104	1.0%	No
PTPN22		1	1	104	1.0%	No
PDLIM5		1	1	104	1.0%	No
ST6GALNAC2		1	1	104	1.0%	No
SREBF1		1	1	104	1.0%	No
OR6C1		2	2	104	1.9%	No
AOPEP		3	3	104	2.9%	No
ZNF341		2	2	104	1.9%	No
ZNF382		1	1	104	1.0%	No
AKR1D1		2	2	104	1.9%	No
POLR3C		2	2	104	1.9%	No
TMEM87B		1	1	104	1.0%	No
ZNF366		1	1	104	1.0%	No
TRIM16		3	3	104	2.9%	No
ATOH8		1	1	104	1.0%	No
MYL12A		2	2	104	1.9%	No
TAF6L		1	1	104	1.0%	No
SPTBN1		4	4	104	3.8%	No
SPTB		2	2	104	1.9%	No
SQLE		1	1	104	1.0%	No
SPTBN2		2	2	104	1.9%	No
ARID3B		1	1	104	1.0%	Yes
SRI		1	1	104	1.0%	No
POLR3G		2	2	104	1.9%	No
SRD5A2		1	1	104	1.0%	No
POLR3F		1	1	104	1.0%	No
SRP72		2	1	104	1.0%	No
SRP68		1	1	104	1.0%	No
ZFYVE19		1	1	104	1.0%	No
PWWP3A		5	4	104	3.8%	No
INTS1		4	4	104	3.8%	No
MAEL		2	2	104	1.9%	No
CCDC12		1	1	104	1.0%	No
EIF4E3		1	1	104	1.0%	No
SERPINA13P		1	1	104	1.0%	No
ABHD13		1	1	104	1.0%	No
WDR73		1	1	104	1.0%	No
HSH2D		2	1	104	1.0%	No
SREBF2		2	2	104	1.9%	No
ARGFX		1	1	104	1.0%	No
SRM		1	1	104	1.0%	No
PNLDC1		2	2	104	1.9%	No
PROB1		1	1	104	1.0%	No
FAM149B1		1	1	104	1.0%	No
SPRYD3		1	1	104	1.0%	No
SLC49A4		3	3	104	2.9%	No
TMEM209		2	2	104	1.9%	No
ZNF287		1	1	104	1.0%	No
SENP7		1	1	104	1.0%	No
JPH3		1	1	104	1.0%	No
RITA1		1	1	104	1.0%	No
PAICS		1	1	104	1.0%	No
NXF2		1	1	104	1.0%	No
KCTD13		1	1	104	1.0%	No
PAIP1		1	1	104	1.0%	No
TBL3		3	3	104	2.9%	No
TRIM21		1	1	104	1.0%	No
PNLIP		2	2	104	1.9%	No
PNLIPRP1		1	1	104	1.0%	No
PNLIPRP2		1	1	104	1.0%	No
PCNX4		4	4	104	3.8%	No
SST		1	1	104	1.0%	No
ACTR6		3	2	104	1.9%	No
NOM1		1	1	104	1.0%	No
POLA1		1	1	104	1.0%	No
ITPRID2		3	3	104	2.9%	No
SEPTIN5		2	2	104	1.9%	Yes
SEPTIN4		1	1	104	1.0%	No
SSR2		1	1	104	1.0%	No
SAR1B		1	1	104	1.0%	No
TRIM17		1	1	104	1.0%	No
POLR2A		3	3	104	2.9%	No
MAGEA1		1	1	104	1.0%	No
DENND2B		2	2	104	1.9%	No
DNAI2		3	2	104	1.9%	No
CEP83		1	1	104	1.0%	No
RTL1		3	3	104	2.9%	No
POLB		1	1	104	1.0%	No
SSTR5		1	1	104	1.0%	No
POLE		2	2	104	1.9%	Yes
POLG		1	1	104	1.0%	Yes
SSX5		1	1	104	1.0%	No
STAR		1	1	104	1.0%	No
POLR2L		1	1	104	1.0%	No
STAT2		1	1	104	1.0%	Yes
MDGA2		4	3	104	2.9%	No
POLRMT		1	1	104	1.0%	No
MAGEB1		2	2	104	1.9%	No
STAT4		1	1	104	1.0%	Yes
STAT3		1	1	104	1.0%	Yes
ZFP57		1	1	104	1.0%	No
CHCHD2		1	1	104	1.0%	No
INSIG2		1	1	104	1.0%	No
DYNC1LI1		2	2	104	1.9%	No
A4GNT		1	1	104	1.0%	No
CERCAM		2	2	104	1.9%	No
PROM2		2	2	104	1.9%	No
FAM217A		1	1	104	1.0%	No
HSPA13		1	1	104	1.0%	No
MAN1A1		1	1	104	1.0%	No
POU3F1		1	1	104	1.0%	No
SULT1E1		1	1	104	1.0%	No
MAN2A1		2	2	104	1.9%	No
POU3F3		2	1	104	1.0%	No
ELOVL4		2	2	104	1.9%	No
SERPINA10		3	3	104	2.9%	No
MAGEB3		2	2	104	1.9%	No
STAT5B		1	1	104	1.0%	Yes
PON3		2	2	104	1.9%	No
STAT5A		1	1	104	1.0%	Yes
MAGOH		1	1	104	1.0%	No
MAK		1	1	104	1.0%	No
STAT6		1	1	104	1.0%	Yes
CXORF66		1	1	104	1.0%	No
POU5F1		1	1	104	1.0%	Yes
AURKA		1	1	104	1.0%	Yes
MAP1A		8	5	104	4.8%	No
STK10		2	2	104	1.9%	No
MAP1B		3	3	104	2.9%	No
CDKL5		2	1	104	1.0%	No
ZNF391		1	1	104	1.0%	No
AURKC		1	1	104	1.0%	No
MAP2		5	5	104	4.8%	No
STK11		2	2	104	1.9%	Yes
MAP4		4	4	104	3.8%	No
GMEB1		1	1	104	1.0%	No
CSMD1		6	5	104	4.8%	No
FUT9		1	1	104	1.0%	No
MYO15A		3	3	104	2.9%	No
MB21D2		2	2	104	1.9%	No
GARIN4		1	1	104	1.0%	No
MAN2B1		2	1	104	1.0%	No
STK3		2	2	104	1.9%	No
CCT6B		1	1	104	1.0%	Yes
SERPINB11		4	3	104	2.9%	No
NEK4		3	3	104	2.9%	No
RRH		1	1	104	1.0%	No
POU4F3		1	1	104	1.0%	No
CCT8		1	1	104	1.0%	No
MAOB		1	1	104	1.0%	No
CORIN		1	1	104	1.0%	No
CCDC160		1	1	104	1.0%	No
MAS1		1	1	104	1.0%	No
MAT1A		1	1	104	1.0%	No
PPEF1		1	1	104	1.0%	No
MATK		2	2	104	1.9%	No
CTSA		2	2	104	1.9%	No
HSD17B14		1	1	104	1.0%	No
HSD17B11		1	1	104	1.0%	No
TUBD1		2	2	104	1.9%	No
PLEKHO1		1	1	104	1.0%	No
LEF1		1	1	104	1.0%	Yes
CREB3L4		1	1	104	1.0%	No
PPARD		1	1	104	1.0%	No
SULT1A2		1	1	104	1.0%	No
MAPT		1	1	104	1.0%	No
PPARG		1	1	104	1.0%	Yes
UMODL1		1	1	104	1.0%	No
MED1		4	4	104	3.8%	No
PPID		1	1	104	1.0%	No
SIGLEC10		1	1	104	1.0%	No
MBNL1		2	1	104	1.0%	No
WDR53		1	1	104	1.0%	No
C1ORF127		1	1	104	1.0%	No
OTUD1		1	1	104	1.0%	No
PROCA1		1	1	104	1.0%	No
RSL24D1		1	1	104	1.0%	No
MATN2		2	2	104	1.9%	No
MATN3		1	1	104	1.0%	No
GNA13		1	1	104	1.0%	Yes
NAV2		7	6	104	5.8%	No
CSPG5		1	1	104	1.0%	No
NAV1		6	3	104	2.9%	No
NAV3		4	4	104	3.8%	No
AVIL		1	1	104	1.0%	No
PPL		2	2	104	1.9%	No
MCC		2	2	104	1.9%	No
PPM1B		1	1	104	1.0%	No
PPOX		1	1	104	1.0%	No
MCF2		2	2	104	1.9%	No
HERC5		1	1	104	1.0%	No
ZNF639		1	1	104	1.0%	No
TMEM130		1	1	104	1.0%	No
RAPGEFL1		1	1	104	1.0%	No
IPO11		1	1	104	1.0%	No
PLCE1		5	5	104	4.8%	No
NIN		1	1	104	1.0%	Yes
MC2R		1	1	104	1.0%	No
MC3R		1	1	104	1.0%	No
GNB5		2	2	104	1.9%	No
DLL3		1	1	104	1.0%	No
PNMA2		1	1	104	1.0%	No
LMLN		1	1	104	1.0%	No
MCM5		2	2	104	1.9%	No
MCM7		1	1	104	1.0%	No
OLFM3		1	1	104	1.0%	No
FERD3L		1	1	104	1.0%	No
MCL1		2	2	104	1.9%	Yes
TP53INP1		1	1	104	1.0%	No
NUDT12		1	1	104	1.0%	No
RAD9B		2	2	104	1.9%	No
BCL2L12		1	1	104	1.0%	No
SOX7		1	1	104	1.0%	No
ABCC6P1		1	1	104	1.0%	No
AKR1E2		1	1	104	1.0%	No
MICU3		1	1	104	1.0%	No
TMEM30B		1	1	104	1.0%	No
UBE2J2		1	1	104	1.0%	No
S1PR3		1	1	104	1.0%	No
FCSK		1	1	104	1.0%	No
LPAR1		1	1	104	1.0%	No
MLKL		1	1	104	1.0%	No
MDK		1	1	104	1.0%	No
EDNRB		1	1	104	1.0%	No
EEF1A1		3	1	104	1.0%	No
PHC2		4	4	104	3.8%	No
PHC1		1	1	104	1.0%	No
TDRD15		2	1	104	1.0%	No
SYT6		3	3	104	2.9%	No
EXOC3L1		2	1	104	1.0%	No
TADA1		1	1	104	1.0%	No
TERB1		1	1	104	1.0%	No
STEAP1B		1	1	104	1.0%	No
EEF2		2	2	104	1.9%	No
C2ORF15		1	1	104	1.0%	No
AKTIP		2	1	104	1.0%	No
RGS18		1	1	104	1.0%	No
ATAD3C		1	1	104	1.0%	No
GALNT17		4	4	104	3.8%	No
NAPSB		1	1	104	1.0%	No
C10ORF71		2	2	104	1.9%	No
ARAP3		1	1	104	1.0%	No
MTMR14		1	1	104	1.0%	No
MEGF8		4	4	104	3.8%	No
CELSR2		3	3	104	2.9%	No
CELSR3		3	3	104	2.9%	No
SH3GLB1		2	2	104	1.9%	No
NOMO2		3	2	104	1.9%	No
PHF20L1		2	2	104	1.9%	No
APH1A		1	1	104	1.0%	Yes
EGFR		2	2	104	1.9%	Yes
ZNF707		2	1	104	1.0%	No
MEGF9		1	1	104	1.0%	No
DCLRE1C		1	1	104	1.0%	No
SUSD1		1	1	104	1.0%	No
INF2		2	2	104	1.9%	No
ATG3		1	1	104	1.0%	No
POLR1E		1	1	104	1.0%	No
SUDS3		1	1	104	1.0%	No
ZDHHC6		1	1	104	1.0%	No
CIAO3		2	2	104	1.9%	No
EIF2S1		2	2	104	1.9%	No
EGR4		1	1	104	1.0%	No
HEPACAM		1	1	104	1.0%	No
TRAPPC12		2	2	104	1.9%	No
ZDHHC9		1	1	104	1.0%	No
EPHA2		6	4	104	3.8%	No
SBDS		2	2	104	1.9%	Yes
UTP11		1	1	104	1.0%	No
C1QTNF6		1	1	104	1.0%	No
LOC101060596		1	1	104	1.0%	No
C1QTNF7		1	1	104	1.0%	No
FBXO32		1	1	104	1.0%	No
ARFGEF3		2	2	104	1.9%	No
ZNF496		1	1	104	1.0%	No
PSMA8		1	1	104	1.0%	No
C1QTNF4		1	1	104	1.0%	No
EIF4B		1	1	104	1.0%	No
RIBC2		2	2	104	1.9%	No
EIF4A2		1	1	104	1.0%	Yes
KIF26A		1	1	104	1.0%	No
EIF4A1		2	2	104	1.9%	No
ZNF337		1	1	104	1.0%	No
NOC2L		1	1	104	1.0%	No
ABCA12		4	3	104	2.9%	No
PPP4R3B		1	1	104	1.0%	No
NHSL1		1	1	104	1.0%	No
CFAP100		1	1	104	1.0%	No
