Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
SYN1		Xp11.3-p11.23	AMP	1	135	0.7%	No
SYT14		1q32.2	HOMDEL	1	135	0.7%	No
EGFR	6.357e-3	7p11.2	AMP	4	135	3.0%	Yes
DSC1		18q12.1	AMP	1	135	0.7%	No
CATIP		2q35	HOMDEL	2	135	1.5%	No
PLAAT1		3q29	AMP	24	135	17.8%	No
SLC7A11		4q28.3	HOMDEL	2	135	1.5%	No
PRR22		19p13.3	AMP	1	135	0.7%	No
RPS6KA2	9.848e-5	6q27	HOMDEL	2	135	1.5%	No
GATAD2A		19p13.11	HOMDEL	3	135	2.2%	No
PPP2R2C		4p16.1	AMP	1	135	0.7%	No
STK36		2q35	AMP	1	135	0.7%	No
ZNF350-AS1		19q13.41	AMP	2	135	1.5%	No
LINC00970		1q24.2	AMP	1	135	0.7%	No
CCDC28B		1p35.2	AMP	1	135	0.7%	No
OR7E94P		4q21.21	AMP	1	135	0.7%	No
PTPRC		1q31.3-q32.1	AMP	1	135	0.7%	Yes
KLK10		19q13.41	AMP	2	135	1.5%	No
ARHGAP42		11q22.1	AMP	12	135	8.9%	No
CITED2		6q24.1	AMP	2	135	1.5%	No
IGHJ3		14q32.33	AMP	2	135	1.5%	No
CDK8		13q12.13	HOMDEL	1	135	0.7%	Yes
MUC3A		7q22.1	AMP	2	135	1.5%	No
SREBF2		22q13.2	AMP	1	135	0.7%	No
EPO		7q22.1	AMP	2	135	1.5%	No
DSC2		18q12.1	AMP	1	135	0.7%	No
MATK		19p13.3	HOMDEL	3	135	2.2%	No
SLC25A27		6p12.3	AMP	1	135	0.7%	No
OTUD7A		15q13.3	AMP	1	135	0.7%	No
ZNF621		3p22.1	HOMDEL	1	135	0.7%	No
PTPRD		9p24.1-p23	AMP	4	135	3.0%	Yes
RAB25		1q22	AMP	2	135	1.5%	No
RRP15		1q41	AMP	1	135	0.7%	No
DDA1		19p13.11	HOMDEL	2	135	1.5%	No
ICAM4		19p13.2	AMP	1	135	0.7%	No
PPP2R3A		3q22.2-q22.3	AMP	10	135	7.4%	No
DENND2A		7q34	AMP	1	135	0.7%	No
NCAPH2	1.215e-3	22q13.33	HOMDEL	1	135	0.7%	No
RN7SL474P		8p22	HOMDEL	1	135	0.7%	No
TULP4	9.848e-5	6q25.3	HOMDEL	2	135	1.5%	No
SSMEM1	1.615e-3	7q32.2	HOMDEL	1	135	0.7%	No
ZDHHC11B	2.006e-6	5p15.33	AMP	8	135	5.9%	No
SEMA3A		7q21.11	AMP	1	135	0.7%	No
SGK1		6q23.2	HOMDEL	1	135	0.7%	Yes
BPTF		17q24.2	AMP	3	135	2.2%	No
SRF		6p21.1	AMP	2	135	1.5%	No
SYP		Xp11.23	AMP	1	135	0.7%	No
TAF3		10p14	AMP	1	135	0.7%	No
RFPL4B		6q21	HOMDEL	1	135	0.7%	No
MEGF8		19q13.2	AMP	1	135	0.7%	No
PTAFR	2.952e-4	1p35.3	HOMDEL	1	135	0.7%	No
FREM3		4q31.21	AMP	1	135	0.7%	No
ICAM5		19p13.2	AMP	1	135	0.7%	No
SLC9A3R2		16p13.3	AMP	1	135	0.7%	No
ANKH		5p15.2	AMP	5	135	3.7%	No
PRTN3		19p13.3	AMP	1	135	0.7%	No
SLC16A1	1.281e-2	1p13.2	HOMDEL	1	135	0.7%	No
ICAM3		19p13.2	AMP	1	135	0.7%	No
RND2		17q21.31	AMP	1	135	0.7%	No
SGK2		20q13.12	AMP	2	135	1.5%	No
GPHN		14q23.3	AMP	4	135	3.0%	Yes
MUC1	3.200e-5	1q22	AMP	3	135	2.2%	Yes
FANCB		Xp22.2	AMP	1	135	0.7%	No
CER1		9p22.3	AMP	2	135	1.5%	No
MARCHF5		10q23.32-q23.33	HOMDEL	1	135	0.7%	No
ATP13A3-DT		3q29	AMP	25	135	18.5%	No
TIMM17B		Xp11.23	AMP	1	135	0.7%	No
PPP2R5A		1q32.3	AMP	1	135	0.7%	No
AGTPBP1		9q21.33	HOMDEL	1	135	0.7%	No
FBXO17		19q13.2	AMP	1	135	0.7%	No
ICAM2		17q23.3	AMP	1	135	0.7%	No
MBOAT7		19q13.42	AMP	2	135	1.5%	No
GREB1L		18q11.1-q11.2	AMP	1	135	0.7%	No
HPRT1		Xq26.2-q26.3	AMP	3	135	2.2%	No
ABHD16A		6p21.33	AMP	5	135	3.7%	No
MROH9		1q24.3	AMP	1	135	0.7%	No
PADI2	2.952e-4	1p36.13	HOMDEL	1	135	0.7%	No
GDPD1		17q22	HOMDEL	1	135	0.7%	No
FAH	5.804e-3	15q25.1	AMP	1	135	0.7%	No
CHST10		2q11.2	AMP	1	135	0.7%	No
CHRM3		1q43	HOMDEL	1	135	0.7%	No
TLE2		19p13.3	AMP	2	135	1.5%	Yes
PRSS56	3.466e-41	2q37.1	HOMDEL	4	135	3.0%	No
STUM		1q42.12	HOMDEL	2	135	1.5%	No
STEAP2		7q21.13	AMP	3	135	2.2%	No
PPP2R5B		11q13.1	AMP	1	135	0.7%	No
HSD17B8		6p21.32	AMP	1	135	0.7%	No
VWA5B1	2.952e-4	1p36.12	HOMDEL	1	135	0.7%	No
EPHB6		7q34	AMP	1	135	0.7%	No
ICAM1		19p13.2	AMP	1	135	0.7%	No
TMPRSS9		19p13.3	AMP	2	135	1.5%	No
LPO		17q22	HOMDEL	1	135	0.7%	No
EPX		17q22	AMP	1	135	0.7%	No
PPDPF		20q13.33	AMP	2	135	1.5%	No
GIMAP7	1.615e-3	7q36.1	HOMDEL	1	135	0.7%	No
CALCOCO2		17q21.32	AMP	1	135	0.7%	No
EPHX1		1q42.12	AMP	2	135	1.5%	No
ARID3A		19p13.3	AMP	1	135	0.7%	Yes
HOOK2		19p13.13	HOMDEL	2	135	1.5%	No
CRIP2	8.624e-4	14q32.33	HOMDEL	1	135	0.7%	No
BRIP1		17q23.2	AMP	1	135	0.7%	Yes
CASC15		6p22.3	AMP	1	135	0.7%	No
MAPK12	1.215e-3	22q13.33	HOMDEL	1	135	0.7%	No
UXT		Xp11.23	HOMDEL	1	135	0.7%	No
LACC1	2.168e-19	13q14.11	HOMDEL	1	135	0.7%	No
LAMB2		3p21.31	HOMDEL	1	135	0.7%	No
MTX1	3.200e-5	1q22	AMP	3	135	2.2%	No
SPATA7		14q31.3	AMP	2	135	1.5%	No
PPP2R5C		14q32.31	AMP	2	135	1.5%	No
SDHAP3		5p15.33	HOMDEL	1	135	0.7%	No
SLC39A7		6p21.32	AMP	1	135	0.7%	No
LRRC8E		19p13.2	AMP	3	135	2.2%	No
ZNF430		19p12	AMP	1	135	0.7%	No
CNN1		19p13.2	HOMDEL	2	135	1.5%	No
ZNF518B	1.297e-1	4p16.1	HOMDEL	1	135	0.7%	No
BCAS3		17q23.2	HOMDEL	1	135	0.7%	No
CHCHD7		8q12.1	AMP	1	135	0.7%	Yes
KCNMB2		3q26.32	AMP	24	135	17.8%	No
SRMS		20q13.33	AMP	3	135	2.2%	No
ICA1		7p21.3	AMP	1	135	0.7%	No
ZNF501		3p21.31	HOMDEL	1	135	0.7%	No
SAE1	2.751e-2	19q13.32	HOMDEL	1	135	0.7%	No
RN7SKP42		2q32.1	HOMDEL	1	135	0.7%	No
POP7		7q22.1	AMP	2	135	1.5%	No
CHCHD2		7p11.2	AMP	1	135	0.7%	No
HSPB2	1.076e-32	11q23.1	HOMDEL	5	135	3.7%	No
RNY3P4	1.336e-9	13q12.12	HOMDEL	1	135	0.7%	No
ESYT2	1.615e-3	7q36.3	HOMDEL	2	135	1.5%	No
GALNT13		2q23.3-q24.1	AMP	1	135	0.7%	No
OR9A2	1.615e-3	7q34	HOMDEL	1	135	0.7%	No
HACD4		9p21.3	AMP	1	135	0.7%	No
ICA1L		2q33.2	HOMDEL	1	135	0.7%	No
LRRC18		10q11.23	HOMDEL	1	135	0.7%	No
VPS13D	2.952e-4	1p36.22-p36.21	HOMDEL	1	135	0.7%	No
CTNND2		5p15.2	HOMDEL	1	135	0.7%	No
SCAF8		6q25.2	HOMDEL	2	135	1.5%	No
ALDH6A1		14q24.3	AMP	3	135	2.2%	No
INSIG2		2q14.1-q14.2	AMP	1	135	0.7%	No
CD300A		17q25.1	AMP	4	135	3.0%	No
ZNF513	9.994e-2	2p23.3	AMP	4	135	3.0%	No
MCCC2		5q13.2	HOMDEL	1	135	0.7%	No
PCNX2		1q42.2	AMP	2	135	1.5%	No
NDUFA13		19p13.11	HOMDEL	2	135	1.5%	No
MASTL		10p12.1	AMP	1	135	0.7%	No
PPARGC1A		4p15.2	HOMDEL	1	135	0.7%	No
FEM1B		15q23	AMP	1	135	0.7%	No
ZNF233		19q13.31	AMP	3	135	2.2%	No
MUC21		6p21.33	AMP	5	135	3.7%	No
ADAM7		8p21.2	HOMDEL	1	135	0.7%	No
TIPRL		1q24.2	AMP	1	135	0.7%	No
RNF157		17q25.1	AMP	3	135	2.2%	No
LINC01101		2q14.2	AMP	1	135	0.7%	No
PAPOLA	8.624e-4	14q32.2	HOMDEL	1	135	0.7%	No
PIGV	2.952e-4	1p36.11	HOMDEL	1	135	0.7%	No
PCDH9		13q21.32	HOMDEL	1	135	0.7%	No
ASMTL		Xp22.3 and Yp11.3	HOMDEL	1	135	0.7%	Yes
RN7SL121P		19p13.3	HOMDEL	3	135	2.2%	No
HBA2		16p13.3	HOMDEL	1	135	0.7%	No
ASPDH		19q13.33	AMP	2	135	1.5%	No
TMEM120A		7q11.23	AMP	2	135	1.5%	No
SLC17A2		6p22.2	AMP	1	135	0.7%	No
IRF9		14q12	AMP	1	135	0.7%	No
PREB	9.994e-2	2p23.3	AMP	4	135	3.0%	No
DNAJC27	9.994e-2	2p23.3	AMP	4	135	3.0%	No
FAHD2A		2q11.1	AMP	1	135	0.7%	No
LINC00592		12q13.13	AMP	1	135	0.7%	No
LYG2		2q11.2	AMP	1	135	0.7%	No
RAB2B		14q11.2	AMP	4	135	3.0%	No
RN7SL167P	1.076e-32	11q25	HOMDEL	4	135	3.0%	No
RN7SL155P		19p13.11	HOMDEL	3	135	2.2%	No
MMP19		12q13.2	AMP	1	135	0.7%	No
PTPN9	5.804e-3	15q24.2	AMP	1	135	0.7%	No
EDEM3		1q25.3	AMP	1	135	0.7%	No
HSPD1		2q33.1	HOMDEL	1	135	0.7%	No
HIPK3		11p13	AMP	1	135	0.7%	No
RIDA		8q22.2	AMP	3	135	2.2%	No
LINC02874		12q13.13	AMP	1	135	0.7%	No
ZNF571		19q13.12	AMP	2	135	1.5%	No
DNAH7	1.296e-2	2q32.3	AMP	2	135	1.5%	No
ADGRE3		19p13.12	HOMDEL	2	135	1.5%	No
OR2L5		1q44	AMP	2	135	1.5%	No
SLC26A8		6p21.31	AMP	1	135	0.7%	No
NEU4	3.466e-41	2q37.3	HOMDEL	4	135	3.0%	No
EXOC2	4.670e-2	6p25.3	HOMDEL	1	135	0.7%	No
CENPS	2.952e-4	1p36.22	HOMDEL	1	135	0.7%	No
C8ORF76		8q24.13	AMP	5	135	3.7%	No
RNA5SP279		9p24.3	HOMDEL	1	135	0.7%	No
PRDM15		21q22.3	HOMDEL	1	135	0.7%	No
ZC3H12D		6q25.1	HOMDEL	1	135	0.7%	No
VPS45	3.200e-5	1q21.2	AMP	3	135	2.2%	No
VNN1		6q23.2	HOMDEL	1	135	0.7%	No
ARMS2		10q26.13	HOMDEL	1	135	0.7%	No
PWRN1		15q11.2	HOMDEL	1	135	0.7%	No
A4GNT		3q22.3	AMP	10	135	7.4%	No
ZNF826P		19p12	AMP	1	135	0.7%	No
MMP16		8q21.3	AMP	2	135	1.5%	No
EXOSC1		10q24.1	AMP	1	135	0.7%	No
HDAC2		6q21	HOMDEL	1	135	0.7%	No
DSG2		18q12.1	AMP	1	135	0.7%	No
TMEM200A		6q23.1	AMP	1	135	0.7%	No
MBD3L1		19p13.2	HOMDEL	3	135	2.2%	No
CAPS		19p13.3	HOMDEL	3	135	2.2%	No
RELL1		4p14	AMP	1	135	0.7%	No
TRAPPC3L		6q22.1	HOMDEL	1	135	0.7%	No
PTPN12		7q11.23	AMP	2	135	1.5%	No
LY6K		8q24.3	AMP	8	135	5.9%	No
CNTLN		9p22.2	AMP	1	135	0.7%	No
RN7SL628P		15q13.2	AMP	1	135	0.7%	No
DHRS3	2.952e-4	1p36.21	HOMDEL	1	135	0.7%	No
GPR182		12q13.3	AMP	1	135	0.7%	No
CDC42EP4		17q25.1	AMP	3	135	2.2%	No
ARL2BPP3		13q13.3	HOMDEL	1	135	0.7%	No
DHRS4L1		14q11.2	AMP	1	135	0.7%	No
IER5		1q25.3	AMP	1	135	0.7%	No
CDC20B		5q11.2	HOMDEL	1	135	0.7%	No
PRELID3B		20q13.32	AMP	3	135	2.2%	No
NENF		1q32.3	HOMDEL	3	135	2.2%	No
COL6A5		3q22.1	AMP	6	135	4.4%	No
KLK12		19q13.41	AMP	2	135	1.5%	No
PTPN13		4q21.3	AMP	2	135	1.5%	Yes
KLK7		19q13.41	AMP	2	135	1.5%	No
COMMD7		20q11.21	AMP	5	135	3.7%	No
MDS2	2.952e-4	1p36	HOMDEL	1	135	0.7%	Yes
PPM1D		17q23.3	HOMDEL	1	135	0.7%	Yes
STRADA		17q23.3	HOMDEL	1	135	0.7%	No
RBPJL		20q13.12	AMP	1	135	0.7%	No
RN7SL625P		7q11.23	AMP	2	135	1.5%	No
SCNN1D	2.952e-4	1p36.33	HOMDEL	3	135	2.2%	No
MMP14		14q11.2	AMP	3	135	2.2%	No
LANCL3		Xp21.1	HOMDEL	1	135	0.7%	No
KREMEN1		22q12.1	AMP	1	135	0.7%	No
OR2G3		1q44	AMP	2	135	1.5%	No
MYSM1		1p32.1	AMP	2	135	1.5%	No
PTPN14		1q32.3-q41	AMP	1	135	0.7%	No
TMPRSS15		21q21.1	AMP	1	135	0.7%	No
SCARNA1	2.952e-4	1p35.3	HOMDEL	1	135	0.7%	No
GMNN	4.670e-2	6p22.3	HOMDEL	1	135	0.7%	No
UGT1A6	3.466e-41	2q37.1	HOMDEL	4	135	3.0%	No
NIBAN1		1q25.3	AMP	1	135	0.7%	No
TSPYL2		Xp11.22	HOMDEL	1	135	0.7%	No
ACY1		3p21.2	HOMDEL	1	135	0.7%	No
RN7SL269P		1q24.2	AMP	1	135	0.7%	No
RFPL4AL1		19q13.42	AMP	2	135	1.5%	No
TRAM1L1		4q26	HOMDEL	1	135	0.7%	No
C20ORF204		20q13.33	AMP	3	135	2.2%	No
ATP11AUN	2.830e-4	13q34	AMP	3	135	2.2%	No
RIOK1		6p24.3	AMP	1	135	0.7%	No
TJP1		15q13.1	AMP	1	135	0.7%	No
MMP13		11q22.2	AMP	10	135	7.4%	No
SNHG14		15q11.2	AMP	1	135	0.7%	No
DSG1		18q12.1	AMP	1	135	0.7%	No
CAMTA1	2.952e-4	1p36.31-p36.23	HOMDEL	3	135	2.2%	Yes
CFAP221		2q14.2	AMP	1	135	0.7%	No
PRL	4.670e-2	6p22.3	HOMDEL	1	135	0.7%	No
REG4		1p12	AMP	1	135	0.7%	No
RN7SL446P		4q31.3	HOMDEL	3	135	2.2%	No
NRXN3		14q24.3-q31.1	HOMDEL	1	135	0.7%	No
IHO1		3p21.31	HOMDEL	1	135	0.7%	No
RN7SKP227		3p22.2	HOMDEL	1	135	0.7%	No
VXN		8q13.1	AMP	1	135	0.7%	No
HPS1		10q24.2	AMP	1	135	0.7%	No
ZNF703		8p11.23	AMP	1	135	0.7%	Yes
EYS		6q12	AMP	4	135	3.0%	No
CEP44		4q34.1	HOMDEL	3	135	2.2%	No
CASP14		19p13.12	AMP	1	135	0.7%	No
JADE1		4q28.2	HOMDEL	1	135	0.7%	No
COP1		1q25.1-q25.2	AMP	1	135	0.7%	Yes
SCARB2		4q21.1	AMP	1	135	0.7%	No
TMEM140	1.615e-3	7q33	HOMDEL	1	135	0.7%	No
VAPA		18p11.22	AMP	3	135	2.2%	No
TMEM60		7q11.23	AMP	2	135	1.5%	No
PRLH	3.466e-41	2q37.3	HOMDEL	4	135	3.0%	No
MTRNR2L7		10p11.21	AMP	1	135	0.7%	No
DDX60L		4q32.3	HOMDEL	4	135	3.0%	No
NSA2		5q13.3	HOMDEL	1	135	0.7%	No
SPRYD3		12q13.13	AMP	1	135	0.7%	No
IRX2		5p15.33	AMP	8	135	5.9%	No
SF3B1	1.296e-2	2q33.1	AMP	4	135	3.0%	Yes
BPIFB4		20q11.21	AMP	6	135	4.4%	No
LINC01546		Xp22.33	AMP	1	135	0.7%	No
GIMAP1		7q36.1	AMP	1	135	0.7%	No
GTF2H2B		5q13.2	HOMDEL	1	135	0.7%	No
LMBR1		7q36.3	AMP	3	135	2.2%	No
RN7SL274P	1.296e-2	16p13.12	AMP	2	135	1.5%	No
MAGI1		3p14.1	HOMDEL	2	135	1.5%	No
LRRC37A7P		18q12.1	AMP	1	135	0.7%	No
ERFE		2q37.3	AMP	1	135	0.7%	No
GOLGA8IP		15q11.2	AMP	1	135	0.7%	No
CD37		19q13.33	AMP	2	135	1.5%	No
UBA7		3p21.31	HOMDEL	1	135	0.7%	No
VAPB		20q13.32	AMP	3	135	2.2%	No
ZNF81		Xp11.23	AMP	1	135	0.7%	No
NSD1		5q35.3	HOMDEL	1	135	0.7%	Yes
SLCO2B1		11q13.4	AMP	1	135	0.7%	No
KLC4		6p21.1	AMP	2	135	1.5%	No
DDX11L9	5.804e-3	15q26.3	AMP	2	135	1.5%	No
PRSS55		8p23.1	HOMDEL	1	135	0.7%	No
USP17L19	1.297e-1	4p16.1	HOMDEL	1	135	0.7%	No
SMUG1		12q13.13	AMP	2	135	1.5%	No
SCAMP4		19p13.3	HOMDEL	3	135	2.2%	No
C5ORF38		5p15.33	AMP	8	135	5.9%	No
NEFM		8p21.2	HOMDEL	1	135	0.7%	No
HIGD2B		15q24.1	AMP	1	135	0.7%	No
RN7SL283P		2q22.1	AMP	1	135	0.7%	No
LINC02914	8.624e-4	14q32.2	HOMDEL	1	135	0.7%	No
ZNF436-AS1		1p36.12	AMP	1	135	0.7%	No
ARPC2		2q35	AMP	1	135	0.7%	No
ANTXRL		10q11.22	HOMDEL	1	135	0.7%	No
NHEJ1		2q35	HOMDEL	2	135	1.5%	No
RN7SL278P	5.804e-3	15q24.3	AMP	1	135	0.7%	No
FBXW7		4q31.3	HOMDEL	4	135	3.0%	Yes
MROH7		1p32.3	AMP	1	135	0.7%	No
TGFB2		1q41	HOMDEL	2	135	1.5%	No
ZNF775	1.615e-3	7q36.1	HOMDEL	1	135	0.7%	No
ALDH8A1		6q23.3	HOMDEL	1	135	0.7%	No
ZNF442		19p13.2	HOMDEL	2	135	1.5%	No
CCDC150	1.296e-2	2q33.1	AMP	4	135	3.0%	No
MORN2	9.994e-2	2p22.1	AMP	3	135	2.2%	No
KLK14		19q13.41	AMP	2	135	1.5%	No
ARIH2		3p21.31	HOMDEL	1	135	0.7%	No
AAR2		20q11.23	AMP	1	135	0.7%	No
GRK7		3q23	AMP	10	135	7.4%	No
CLDND2		19q13.41	AMP	2	135	1.5%	No
PPM1N		19q13.32	AMP	2	135	1.5%	No
CIB3		19p13.11	HOMDEL	2	135	1.5%	No
NPY2R		4q32.1	HOMDEL	3	135	2.2%	No
MYL3		3p21.31	HOMDEL	1	135	0.7%	No
CARHSP1		16p13.2	AMP	3	135	2.2%	No
ELMOD1	1.076e-32	11q22.3	HOMDEL	5	135	3.7%	No
HTR3C		3q27.1	AMP	23	135	17.0%	No
RN7SL286P		15q13.3	AMP	1	135	0.7%	No
BMP15		Xp11.22	HOMDEL	1	135	0.7%	No
ABCB10		1q42.13	AMP	2	135	1.5%	No
DHRSX		Xp22.33 and Yp11.2	HOMDEL	1	135	0.7%	No
KLK13		19q13.41	AMP	2	135	1.5%	No
TNFSF12		17p13.1	HOMDEL	1	135	0.7%	No
WFIKKN1		16p13.3	HOMDEL	1	135	0.7%	No
CEP85L		6q22.31	HOMDEL	1	135	0.7%	No
TAB3		Xp21.2	AMP	1	135	0.7%	No
FIZ1		19q13.42	AMP	2	135	1.5%	No
TRIM41		5q35.3	AMP	1	135	0.7%	No
IGHJ2		14q32.33	AMP	2	135	1.5%	No
ARMC8		3q22.3	AMP	10	135	7.4%	No
SCAND1		20q11.23	AMP	2	135	1.5%	No
TINAG		6p12.1	AMP	2	135	1.5%	No
CAPG		2p11.2	AMP	2	135	1.5%	No
SRSF10	2.952e-4	1p36.11	HOMDEL	1	135	0.7%	No
ENTPD6		20p11.21	AMP	1	135	0.7%	No
SCARA3		8p21.1	HOMDEL	1	135	0.7%	No
RN7SL648P		Xq13.2	AMP	2	135	1.5%	No
RN7SL285P		6p21.2	AMP	1	135	0.7%	No
KLHDC2		14q21.3	AMP	3	135	2.2%	No
TSKU		11q13.5	AMP	1	135	0.7%	No
ARHGEF26		3q25.2	AMP	12	135	8.9%	No
OR6K6		1q23.1	AMP	2	135	1.5%	No
RSPH10B		7p22.1	HOMDEL	1	135	0.7%	No
REPS1		6q24.1	AMP	2	135	1.5%	No
TM4SF20		2q36.3	HOMDEL	3	135	2.2%	No
FAM104A		17q25.1	AMP	3	135	2.2%	No
INTS10		8p21.3	HOMDEL	1	135	0.7%	No
ALG1L13P		8p23.1	HOMDEL	1	135	0.7%	No
ENTPD4		8p21.3	HOMDEL	1	135	0.7%	No
TRIM2		4q31.3	AMP	1	135	0.7%	No
ANKMY1		2q37.3	AMP	1	135	0.7%	No
RSBN1L		7q11.23	AMP	2	135	1.5%	No
PLP2		Xp11.23	HOMDEL	1	135	0.7%	No
OR11G2		14q11.2	AMP	3	135	2.2%	No
VNN2		6q23.2	HOMDEL	1	135	0.7%	No
PNKD		2q35	HOMDEL	2	135	1.5%	No
PANK1		10q23.31	HOMDEL	2	135	1.5%	No
CAPN1		11q13.1	AMP	1	135	0.7%	No
LINC00665		19q13.12	AMP	2	135	1.5%	No
RASL12		15q22.31	AMP	1	135	0.7%	No
PRKAG2	1.615e-3	7q36.1	HOMDEL	1	135	0.7%	No
OR6N1		1q23.1	AMP	2	135	1.5%	No
ATG16L1	3.466e-41	2q37.1	HOMDEL	4	135	3.0%	No
SOWAHB		4q21.1	AMP	1	135	0.7%	No
TINCR		19p13.3	AMP	1	135	0.7%	No
ZNF345		19q13.12	AMP	2	135	1.5%	No
ZNF566		19q13.12	AMP	2	135	1.5%	No
NGDN		14q11.2	AMP	3	135	2.2%	No
TRAF5		1q32.3	HOMDEL	2	135	1.5%	Yes
INHBE		12q13.3	AMP	1	135	0.7%	No
TLR7		Xp22.2	AMP	1	135	0.7%	No
SLC45A2		5p13.2	AMP	7	135	5.2%	No
OR4K17		14q11.2	AMP	3	135	2.2%	No
PNOC		8p21.1	HOMDEL	1	135	0.7%	No
MMP10		11q22.2	AMP	12	135	8.9%	No
RTP5		2q37.3	AMP	1	135	0.7%	No
CAPN2		1q41	AMP	1	135	0.7%	No
GAREM2	9.994e-2	2p23.3	AMP	4	135	3.0%	No
TEX38		1p33	AMP	1	135	0.7%	No
LINC00709		10p14	AMP	1	135	0.7%	No
RN7SKP143		10q23.31	HOMDEL	1	135	0.7%	No
RN7SL291P		Xp11.3	AMP	1	135	0.7%	No
MAN2B2		4p16.1	AMP	1	135	0.7%	No
NAXE		1q22	AMP	2	135	1.5%	No
ENTPD5		14q24.3	AMP	3	135	2.2%	No
COX20		1q44	AMP	2	135	1.5%	No
CCDC160		Xq26.2	AMP	3	135	2.2%	No
DHX35		20q11.23-q12	AMP	3	135	2.2%	No
SLC49A4		3q21.1	AMP	4	135	3.0%	No
RNF149		2q11.2	AMP	1	135	0.7%	No
GTF3C3		2q33.1	HOMDEL	1	135	0.7%	No
TECPR1		7q21.3	AMP	2	135	1.5%	No
MMP9		20q13.12	AMP	1	135	0.7%	No
SLC25A41		19p13.3	HOMDEL	3	135	2.2%	No
GOLGA8DP		15q11.2	AMP	1	135	0.7%	No
OR4N5		14q11.2	AMP	3	135	2.2%	No
DLG2		11q14.1	HOMDEL	1	135	0.7%	No
BFAR		16p13.12	AMP	1	135	0.7%	No
CCDC96	1.297e-1	4p16.1	HOMDEL	2	135	1.5%	No
BMP15		Xp11.22	AMP	1	135	0.7%	No
NAPSA		19q13.33	AMP	2	135	1.5%	No
C1ORF162	1.281e-2	1p13.2	HOMDEL	1	135	0.7%	No
MAP1B		5q13.2	HOMDEL	1	135	0.7%	No
SLC25A46		5q22.1	HOMDEL	1	135	0.7%	No
CYP4F22		19p13.12	HOMDEL	2	135	1.5%	No
CD40		20q13.12	AMP	1	135	0.7%	No
DEK		6p22.3	AMP	2	135	1.5%	Yes
BRPF3		6p21.31	AMP	1	135	0.7%	No
LUZP1	2.952e-4	1p36.12	HOMDEL	1	135	0.7%	No
ZNF548		19q13.43	AMP	2	135	1.5%	No
SRC		20q11.23	AMP	3	135	2.2%	Yes
MAGEA2B		Xq28	AMP	5	135	3.7%	No
LY86	4.670e-2	6p25.1	HOMDEL	1	135	0.7%	No
ROCK2	9.994e-2	2p25.1	AMP	4	135	3.0%	No
CELSR3		3p21.31	AMP	1	135	0.7%	No
KDM3A		2p11.2	AMP	1	135	0.7%	No
GGA1		22q13.1	AMP	1	135	0.7%	No
STYXL2		1q24.1	AMP	1	135	0.7%	No
CAPNS1		19q13.12	AMP	3	135	2.2%	No
VCAM1	1.281e-2	1p21.2	HOMDEL	1	135	0.7%	No
EPHB4		7q22.1	AMP	2	135	1.5%	Yes
CD40LG		Xq26.3	AMP	3	135	2.2%	No
CAMK1D		10p13	AMP	1	135	0.7%	No
TKTL1		Xq28	AMP	5	135	3.7%	No
FKRP		19q13.32	AMP	2	135	1.5%	No
ZNF777		7q36.1	AMP	1	135	0.7%	No
SLC38A9		5q11.2	HOMDEL	1	135	0.7%	No
SRD5A1		5p15.31	AMP	5	135	3.7%	No
WASIR1		Xq28 and Yq12	AMP	6	135	4.4%	No
TBC1D30		12q14.3	AMP	1	135	0.7%	No
LCTL		15q22.31	AMP	1	135	0.7%	No
RNF25		2q35	AMP	1	135	0.7%	No
PPP2R1A		19q13.41	AMP	2	135	1.5%	Yes
ANGEL2		1q32.3	AMP	1	135	0.7%	No
SPSB4		3q23	AMP	10	135	7.4%	No
BRMS1		11q13.2	AMP	1	135	0.7%	No
ZSCAN5A		19q13.43	AMP	2	135	1.5%	No
SLC25A33	2.952e-4	1p36.22	HOMDEL	2	135	1.5%	No
RNA5SP463		19p13.2	AMP	3	135	2.2%	No
ALDH5A1		6p22.3	AMP	1	135	0.7%	No
ZNF675		19p12	HOMDEL	2	135	1.5%	No
GPLD1	4.670e-2	6p22.3	HOMDEL	1	135	0.7%	No
EPPIN		20q13.12	AMP	1	135	0.7%	No
SPINDOC		11q13.1	AMP	1	135	0.7%	No
IGHJ1		14q32.33	AMP	2	135	1.5%	No
LINC00400	2.168e-19	13q14.11	HOMDEL	1	135	0.7%	No
OR4Q2		14q11.2	AMP	3	135	2.2%	No
TEKT2		1p34.3	AMP	1	135	0.7%	No
C5ORF49		5p15.31	AMP	5	135	3.7%	No
INTU		4q28.1	AMP	1	135	0.7%	No
SRD5A2	9.994e-2	2p23.1	AMP	4	135	3.0%	No
NPAS4		11q13.2	AMP	1	135	0.7%	No
DOK5		20q13.2	AMP	3	135	2.2%	No
SASH1		6q24.3-q25.1	AMP	1	135	0.7%	No
HS3ST3B1		17p12	HOMDEL	1	135	0.7%	No
RNA5SP462		19p13.3	AMP	1	135	0.7%	No
SOX17		8q11.23	AMP	1	135	0.7%	Yes
GGCT		7p14.3	AMP	1	135	0.7%	No
MED20		6p21.1	AMP	1	135	0.7%	No
ULK3	5.804e-3	15q24.1	AMP	1	135	0.7%	No
TTC30A	1.296e-2	2q31.2	AMP	3	135	2.2%	No
