Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
NOX4		11q14.3	AMP	1	115	0.9%	No
PTRH2		17q23.1	HOMDEL	1	115	0.9%	No
TLR2		4q31.3	HOMDEL	1	115	0.9%	No
ANXA10		4q32.3	AMP	2	115	1.7%	No
MYL6B		12q13.2	AMP	1	115	0.9%	No
DMD		Xp21.2-p21.1	AMP	2	115	1.7%	No
CNTNAP4		16q23.1	AMP	1	115	0.9%	No
RN7SL28P		4q35.1	HOMDEL	3	115	2.6%	No
SLC25A14		Xq26.1	AMP	2	115	1.7%	No
DYRK1B		19q13.2	AMP	4	115	3.5%	No
LINC00658		20p12.3	AMP	3	115	2.6%	No
HNRNPH1		5q35.3	AMP	1	115	0.9%	No
QTRT2		3q13.31	AMP	4	115	3.5%	No
HCFC1		Xq28	AMP	3	115	2.6%	No
PAK3		Xq23	HOMDEL	1	115	0.9%	Yes
STARD13		13q13.1	HOMDEL	1	115	0.9%	No
MBOAT2	9.994e-2	2p25.1	AMP	1	115	0.9%	No
GPI		19q13.11	AMP	3	115	2.6%	No
GSTZ1		14q24.3	AMP	3	115	2.6%	No
TREX1		3p21.31	HOMDEL	1	115	0.9%	No
CATSPERB	8.624e-4	14q32.12	HOMDEL	1	115	0.9%	No
NORAD		20q11.23	AMP	3	115	2.6%	No
LSM6		4q31.22	HOMDEL	1	115	0.9%	No
LINC00312		3p25.3	HOMDEL	1	115	0.9%	No
SLC26A2		5q32	HOMDEL	1	115	0.9%	No
UBE2C		20q13.12	AMP	2	115	1.7%	No
SUPT16H		14q11.2	AMP	2	115	1.7%	No
PPIL4		6q25.1	AMP	2	115	1.7%	No
ZNF165		6p22.1	AMP	1	115	0.9%	No
RRP7BP		22q13.2	HOMDEL	1	115	0.9%	No
SNORA24		4q26	AMP	6	115	5.2%	No
TAF1A		1q41	AMP	1	115	0.9%	No
WTAPP1		11q22.2	HOMDEL	1	115	0.9%	No
SERPIND1		22q11.21	AMP	1	115	0.9%	No
ZNF322		6p22.2	AMP	1	115	0.9%	No
RPS19BP1		22q13.1	AMP	1	115	0.9%	No
RN7SL647P		3p12.3	HOMDEL	2	115	1.7%	No
GPLD1		6p22.3	AMP	2	115	1.7%	No
FYTTD1		3q29	AMP	16	115	13.9%	No
ZNF358		19p13.2	AMP	1	115	0.9%	No
WIF1		12q14.3	AMP	1	115	0.9%	Yes
ACOT2		14q24.3	AMP	2	115	1.7%	No
H2BU1		1q42.13	AMP	1	115	0.9%	No
STS		Xp22.31	HOMDEL	2	115	1.7%	No
TMEM163		2q21.3	AMP	3	115	2.6%	No
TEX45		19p13.2	HOMDEL	3	115	2.6%	No
TACR3		4q24	HOMDEL	1	115	0.9%	No
DUSP7		3p21.2	HOMDEL	1	115	0.9%	No
NAT8L	1.297e-1	4p16.3	HOMDEL	1	115	0.9%	No
HCCS		Xp22.2	AMP	2	115	1.7%	No
SLC22A16		6q21	HOMDEL	1	115	0.9%	No
KCNA5		12p13.32	HOMDEL	1	115	0.9%	No
SOX30		5q33.3	AMP	1	115	0.9%	No
CA5BP1		Xp22.2	AMP	2	115	1.7%	No
SPART-AS1		13q13.3	HOMDEL	1	115	0.9%	No
RAB40B		17q25.3	AMP	1	115	0.9%	No
SNORD14D	1.076e-32	11q23.3-q25	HOMDEL	2	115	1.7%	No
DBI		2q14.2	AMP	1	115	0.9%	No
PAQR8		6p12.2	AMP	2	115	1.7%	No
HSFX1		Xq28	HOMDEL	1	115	0.9%	No
GPD2		2q24.1	AMP	1	115	0.9%	No
MANEA		6q16.1	AMP	1	115	0.9%	No
GLMP		1q22	AMP	2	115	1.7%	No
RPS6KA5	8.624e-4	14q32.11	HOMDEL	1	115	0.9%	No
LINC00886		3q25.31	AMP	14	115	12.2%	No
ZNF275		Xq28	AMP	3	115	2.6%	No
GSTP1		11q13.2	AMP	3	115	2.6%	No
SCD5		4q21.22	HOMDEL	1	115	0.9%	No
HELZ2		20q13.33	AMP	3	115	2.6%	No
TNFRSF18	2.952e-4	1p36.33	HOMDEL	2	115	1.7%	No
SYTL1	2.952e-4	1p36.11	HOMDEL	1	115	0.9%	No
YBX3		12p13.2	HOMDEL	1	115	0.9%	No
GCC2		2q12.3	HOMDEL	1	115	0.9%	No
GTPBP3		19p13.11	HOMDEL	1	115	0.9%	No
FNDC7		1p13.3	AMP	1	115	0.9%	No
ACBD5		10p12.1	AMP	1	115	0.9%	No
HOOK3		8p11.21	AMP	2	115	1.7%	Yes
SLC35D3		6q23.3	HOMDEL	1	115	0.9%	No
HNRNPC		14q11.2	AMP	1	115	0.9%	No
HBZ		16p13.3	AMP	1	115	0.9%	No
ASB9		Xp22.2	AMP	2	115	1.7%	No
SNORA18		11q21	AMP	17	115	14.8%	No
MPZL1		1q24.2	AMP	1	115	0.9%	No
FUT11		10q22.2	HOMDEL	1	115	0.9%	No
KRT14		17q21.2	HOMDEL	2	115	1.7%	No
OPCML		11q25	HOMDEL	4	115	3.5%	No
ZC2HC1C		14q24.3	AMP	2	115	1.7%	No
FAM81B		5q15	HOMDEL	1	115	0.9%	No
FANCB		Xp22.2	HOMDEL	1	115	0.9%	No
DGKQ	1.297e-1	4p16.3	HOMDEL	2	115	1.7%	No
HNRNPAB		5q35.3	AMP	1	115	0.9%	No
TLK2		17q23.2	HOMDEL	1	115	0.9%	No
RNF4	1.297e-1	4p16.3	HOMDEL	1	115	0.9%	No
ZNF81		Xp11.23	HOMDEL	1	115	0.9%	No
ACTRT2	2.952e-4	1p36.32	HOMDEL	2	115	1.7%	No
ZMAT4		8p11.21	AMP	1	115	0.9%	No
TRIM2		4q31.3	HOMDEL	1	115	0.9%	No
RIOX1		14q24.3	AMP	2	115	1.7%	No
MRI1		19p13.13	AMP	2	115	1.7%	No
RAPGEF4	1.296e-2	2q31.1	AMP	1	115	0.9%	No
RN7SKP168	9.994e-2	2p24.2	AMP	1	115	0.9%	No
DLX6		7q21.3	AMP	1	115	0.9%	No
HNRNPA2B1		7p15.2	AMP	1	115	0.9%	Yes
BSN		3p21.31	HOMDEL	1	115	0.9%	No
HS6ST3	2.830e-4	13q32.1	AMP	2	115	1.7%	No
SNORA22		7q11.21	AMP	1	115	0.9%	No
LRRCC1		8q21.2	AMP	3	115	2.6%	No
TRAPPC5		19p13.2	HOMDEL	3	115	2.6%	No
SFXN1		5q35.2	AMP	1	115	0.9%	No
LINC02897		1q44	AMP	2	115	1.7%	No
MED10		5p15.31	AMP	10	115	8.7%	No
RNA5SP73		1q31.1	HOMDEL	2	115	1.7%	No
RNA5SP253		8p23.1	HOMDEL	2	115	1.7%	No
SELP		1q24.2	AMP	1	115	0.9%	No
SNORD31	2.830e-4	11q12.3	AMP	2	115	1.7%	No
PCP2		19p13.2	AMP	1	115	0.9%	No
ASB14		3p14.3	HOMDEL	3	115	2.6%	No
RN7SL680P		20q12	AMP	2	115	1.7%	No
MST1R		3p21.31	HOMDEL	1	115	0.9%	Yes
UNC79	8.624e-4	14q32.12	HOMDEL	1	115	0.9%	No
TRIM43		2q11.1	AMP	1	115	0.9%	No
SNX2		5q23.2	HOMDEL	1	115	0.9%	No
ZNF350		19q13.41	AMP	1	115	0.9%	No
ANKFN1		17q22	HOMDEL	1	115	0.9%	No
KDELR3		22q13.1	AMP	1	115	0.9%	No
RN7SL234P		6q25.1	HOMDEL	3	115	2.6%	No
HHLA2		3q13.13	AMP	3	115	2.6%	No
MFSD4A		1q32.1	AMP	1	115	0.9%	No
MARK1		1q41	AMP	1	115	0.9%	No
PAQR3		4q21.21	AMP	2	115	1.7%	No
PEX11A	5.804e-3	15q26.1	AMP	2	115	1.7%	No
RTL8C		Xq26.3	AMP	2	115	1.7%	No
GSE1		16q24.1	HOMDEL	1	115	0.9%	No
SNORD29		11q12.3	AMP	9	115	7.8%	No
LMO2		11p13	AMP	1	115	0.9%	Yes
BAZ1B		7q11.23	AMP	1	115	0.9%	No
MAGEA1		Xq28	HOMDEL	1	115	0.9%	No
MLC1	1.215e-3	22q13.33	HOMDEL	3	115	2.6%	No
PLEC		8q24.3	AMP	5	115	4.3%	No
MAGED2		Xp11.21	AMP	2	115	1.7%	No
EFL1P1	5.804e-3	15q25.2	AMP	1	115	0.9%	No
WAS		Xp11.23	HOMDEL	1	115	0.9%	Yes
LINC00689		7q36.3	AMP	2	115	1.7%	No
NCOR1		17p12-p11.2	HOMDEL	1	115	0.9%	Yes
ANKRD36		2q11.2	AMP	1	115	0.9%	No
KDELR2		7p22.1	AMP	1	115	0.9%	No
MCUR1		6p23	AMP	3	115	2.6%	No
RN7SL173P	9.848e-5	6q25.3	HOMDEL	2	115	1.7%	No
CYSLTR1		Xq21.1	HOMDEL	1	115	0.9%	No
BRWD3		Xq21.1	HOMDEL	1	115	0.9%	No
GJB5		1p34.3	AMP	1	115	0.9%	No
SKAP2		7p15.2	AMP	2	115	1.7%	No
STAT5A		17q21.2	HOMDEL	2	115	1.7%	Yes
COX7A2L	9.994e-2	2p21	AMP	1	115	0.9%	No
KLK11		19q13.41	AMP	1	115	0.9%	No
CAND2		3p25.2	HOMDEL	1	115	0.9%	No
EDAR		2q13	AMP	1	115	0.9%	No
FAM118B	1.076e-32	11q24.2	HOMDEL	3	115	2.6%	No
SPANXN1		Xq27.3	HOMDEL	1	115	0.9%	No
PFKFB1		Xp11.21	AMP	1	115	0.9%	No
ATP5MGL		22q13.2	AMP	1	115	0.9%	No
TMEM207		3q28	AMP	17	115	14.8%	No
BACH2		6q15	AMP	1	115	0.9%	Yes
LINC00276	9.994e-2	2p24.3	AMP	1	115	0.9%	No
IQCF1		3p21.2	HOMDEL	1	115	0.9%	No
KLF8		Xp11.21	AMP	2	115	1.7%	No
RN7SL465P		6p21.2	AMP	1	115	0.9%	No
ZNF667		19q13.43	AMP	1	115	0.9%	No
CLEC18B		16q23.1	AMP	1	115	0.9%	No
PRR4		12p13.2	HOMDEL	1	115	0.9%	No
LINC02691	8.624e-4	14q32.33	HOMDEL	1	115	0.9%	No
SLC6A11		3p25.3	AMP	1	115	0.9%	No
SUCLG1		2p11.2	AMP	1	115	0.9%	No
EBAG9		8q23.2	AMP	4	115	3.5%	No
LAIR2		19q13.42	AMP	1	115	0.9%	No
MPO		17q22	HOMDEL	1	115	0.9%	No
LINC00523	8.624e-4	14q32.2	HOMDEL	1	115	0.9%	No
PKD2L1		10q24.31	AMP	1	115	0.9%	No
TLK2		17q23.2	AMP	1	115	0.9%	No
DMC1		22q13.1	AMP	1	115	0.9%	No
LIN28A	2.952e-4	1p36.11	HOMDEL	1	115	0.9%	No
TRAPPC5		19p13.2	AMP	1	115	0.9%	No
PAPOLA		14q32.2	AMP	3	115	2.6%	No
COPS8	3.466e-41	2q37.3	HOMDEL	4	115	3.5%	No
SAXO2	5.804e-3	15q25.2	AMP	1	115	0.9%	No
DDX24	8.624e-4	14q32.12	HOMDEL	1	115	0.9%	No
PFKFB2		1q32.1	AMP	1	115	0.9%	No
NR2F6		19p13.11	HOMDEL	1	115	0.9%	No
JPH3		16q24.2	HOMDEL	1	115	0.9%	No
RN7SL78P		10q23.31	HOMDEL	4	115	3.5%	No
KLHL12		1q32.1	AMP	1	115	0.9%	No
BPESC1		3q23	AMP	11	115	9.6%	No
KLF12		13q22.1	AMP	5	115	4.3%	No
PCIF1		20q13.12	AMP	2	115	1.7%	No
GJB3		1p34.3	AMP	1	115	0.9%	No
SEMG1		20q13.12	AMP	2	115	1.7%	No
RAB29		1q32.1	AMP	1	115	0.9%	No
LAIR1		19q13.42	AMP	1	115	0.9%	No
APOBEC4		1q25.3	AMP	3	115	2.6%	No
CREG1		1q24.2	AMP	1	115	0.9%	No
CTRL		16q22.1	AMP	1	115	0.9%	No
NECAB1		8q21.3	AMP	3	115	2.6%	No
UCHL3		13q22.2	HOMDEL	1	115	0.9%	No
KIR3DX1		19q13.42	AMP	1	115	0.9%	No
SENP2		3q27.2	AMP	15	115	13.0%	No
RNU6ATAC25P		16q22.2	AMP	1	115	0.9%	No
ARL6IP5		3p14.1	HOMDEL	4	115	3.5%	No
ZNF185		Xq28	AMP	3	115	2.6%	No
EHMT2		6p21.33	AMP	1	115	0.9%	No
PFKFB3		10p15.1	AMP	1	115	0.9%	No
UTS2R		17q25.3	AMP	1	115	0.9%	No
TMEM270		7q11.23	AMP	1	115	0.9%	No
SLC16A6P1		17q24.1	HOMDEL	1	115	0.9%	No
DLAT	1.076e-32	11q23.1	HOMDEL	2	115	1.7%	No
SPHK2		19q13.33	AMP	1	115	0.9%	No
ARSH		Xp22.33	AMP	2	115	1.7%	No
LINC00222		6q21	HOMDEL	1	115	0.9%	No
SEMG2		20q13.12	AMP	2	115	1.7%	No
RN7SL134P		16q23.3	HOMDEL	1	115	0.9%	No
WASF1		6q21	AMP	3	115	2.6%	No
CIBAR1P2		4q35.1	AMP	1	115	0.9%	No
TMSB10		2p11.2	AMP	1	115	0.9%	No
ZNF493		19p12	HOMDEL	2	115	1.7%	No
CD99		Xp22.32 and Yp11.3	AMP	2	115	1.7%	No
ZNF563		19p13.2	HOMDEL	2	115	1.7%	No
ZNF184		6p22.1	AMP	1	115	0.9%	No
GAGE12J		Xp11.23	HOMDEL	1	115	0.9%	No
NEK8		17q11.2	HOMDEL	1	115	0.9%	No
ACTB		7p22.1	AMP	1	115	0.9%	Yes
RN7SL466P		1q23.3	AMP	2	115	1.7%	No
KCNK15		20q13.12	AMP	2	115	1.7%	No
RN7SL523P	8.624e-4	14q32.2	HOMDEL	1	115	0.9%	No
GPR15		3q11.2	AMP	3	115	2.6%	No
TMED1		19p13.2	AMP	2	115	1.7%	No
GACAT1		2q12.3	HOMDEL	1	115	0.9%	No
EPM2A		6q24.3	HOMDEL	2	115	1.7%	No
SLC35E2B	2.952e-4	1p36.33	HOMDEL	2	115	1.7%	No
CTRB1		16q23.1	AMP	1	115	0.9%	No
PRR20E		13q21.1	HOMDEL	6	115	5.2%	No
CEP104	2.952e-4	1p36.32	HOMDEL	2	115	1.7%	No
LMNA		1q22	AMP	2	115	1.7%	Yes
CCDC141	1.296e-2	2q31.2	AMP	1	115	0.9%	No
SPIN3		Xp11.21	HOMDEL	1	115	0.9%	No
BTNL3		5q35.3	AMP	2	115	1.7%	No
GNB4		3q26.33	AMP	18	115	15.7%	No
TAAR5		6q23.2	AMP	2	115	1.7%	No
GJA5		1q21.2	AMP	2	115	1.7%	No
GTF2H4		6p21.33	AMP	1	115	0.9%	No
HDGF		1q23.1	AMP	2	115	1.7%	No
ZNF425		7q36.1	AMP	1	115	0.9%	No
RN7SKP80		22q13.2	AMP	1	115	0.9%	No
RN7SL473P	3.200e-5	1q21.3	AMP	3	115	2.6%	No
RN7SL111P		2q14.1	AMP	1	115	0.9%	No
DCBLD1		6q22.1	HOMDEL	1	115	0.9%	No
SCO2	1.215e-3	22q13.33	HOMDEL	3	115	2.6%	No
TRIM24		7q33-q34	AMP	1	115	0.9%	Yes
DCT	2.830e-4	13q32.1	AMP	2	115	1.7%	No
BAIAP3		16p13.3	AMP	1	115	0.9%	No
EFCAB11		14q32.11	AMP	3	115	2.6%	No
WDR45		Xp11.23	HOMDEL	1	115	0.9%	No
RN7SL713P		1p32.1	AMP	1	115	0.9%	No
SEMA5A		5p15.31	AMP	10	115	8.7%	No
GJA8		1q21.2	AMP	2	115	1.7%	No
SGSM1		22q11.23	HOMDEL	1	115	0.9%	No
RAB17	3.466e-41	2q37.3	HOMDEL	4	115	3.5%	No
GTF2I		7q11.23	AMP	1	115	0.9%	Yes
LRRC2-AS1		3p21.3	HOMDEL	1	115	0.9%	No
ATF7		12q13.13	AMP	1	115	0.9%	No
BVES		6q21	AMP	3	115	2.6%	No
ROCK1P1		18p11.32	AMP	3	115	2.6%	No
RN7SL472P		14q32.31	AMP	3	115	2.6%	No
FAM217B		20q13.33	AMP	3	115	2.6%	No
RN7SL107P		8q21.13	AMP	3	115	2.6%	No
DEF6		6p21.31	AMP	1	115	0.9%	No
HAP1		17q21.2	HOMDEL	2	115	1.7%	No
ZFAND2B		2q35	HOMDEL	2	115	1.7%	No
RN7SL123P		9p24.1	AMP	3	115	2.6%	No
FCRL3		1q23.1	AMP	2	115	1.7%	No
LYSMD1	3.200e-5	1q21.3	AMP	3	115	2.6%	No
HMGA2		12q14.3	AMP	1	115	0.9%	Yes
MVB12A		19p13.11	HOMDEL	1	115	0.9%	No
XCR1		3p21.31	HOMDEL	1	115	0.9%	No
ZNF839		14q32.31	AMP	3	115	2.6%	No
RLN3		19p13.12	HOMDEL	2	115	1.7%	No
POU6F1		12q13.13	AMP	1	115	0.9%	No
HID1	2.021e-5	17q25.1	AMP	3	115	2.6%	No
CACNA1A		19p13.13	HOMDEL	2	115	1.7%	No
KIF13B		8p12	HOMDEL	2	115	1.7%	No
RN7SKP85		8q22.2	AMP	3	115	2.6%	No
CCNC		6q16.2	AMP	1	115	0.9%	No
ADNP		20q13.13	AMP	3	115	2.6%	No
STOX2		4q35.1	AMP	1	115	0.9%	No
LINC00954	9.994e-2	2p24.1	AMP	1	115	0.9%	No
LRATD1	9.994e-2	2p24.3	AMP	1	115	0.9%	No
RDH13		19q13.42	AMP	1	115	0.9%	No
SOX9		17q24.3	AMP	1	115	0.9%	Yes
CMTM6		3p22.3	HOMDEL	1	115	0.9%	No
SLIRP		14q24.3	AMP	3	115	2.6%	No
OR6X1	1.076e-32	11q24.1	HOMDEL	2	115	1.7%	No
AURKC		19q13.43	AMP	1	115	0.9%	No
SAGE1		Xq26.3	AMP	2	115	1.7%	No
OSGEP		14q11.2	AMP	1	115	0.9%	No
ZNF674		Xp11.3	HOMDEL	1	115	0.9%	No
MBD5		2q23.2	AMP	1	115	0.9%	No
FLI1	1.076e-32	11q24.3	HOMDEL	3	115	2.6%	Yes
MOB3C		1p33	AMP	1	115	0.9%	No
CA2		8q21.2	AMP	3	115	2.6%	No
LINC00877		3p13	AMP	1	115	0.9%	No
RN7SKP83		2p11.2	AMP	1	115	0.9%	No
MEG8	8.624e-4	14q32.31	HOMDEL	1	115	0.9%	No
RN7SL477P		19p13.3	AMP	1	115	0.9%	No
RN7SL117P	9.994e-2	2p24.1	AMP	1	115	0.9%	No
ITSN2	9.994e-2	2p23.3	AMP	1	115	0.9%	No
TP53RK		20q13.12	AMP	2	115	1.7%	No
RN7SL126P		2p11.2	AMP	1	115	0.9%	No
RAB33B		4q31.1	HOMDEL	1	115	0.9%	No
RN7SKP92		14q32.2	AMP	3	115	2.6%	No
BLK		8p23.1	HOMDEL	2	115	1.7%	No
SOX10		22q13.1	AMP	1	115	0.9%	Yes
BTBD2		19p13.3	AMP	1	115	0.9%	No
SAYSD1		6p21.2	AMP	1	115	0.9%	No
TMEM238		19q13.42	AMP	1	115	0.9%	No
TRPV4		12q24.11	AMP	1	115	0.9%	No
HRNR	3.200e-5	1q21.3	AMP	3	115	2.6%	No
REEP4		8p21.3	HOMDEL	2	115	1.7%	No
FOXL1		16q24.1	HOMDEL	1	115	0.9%	No
MAP2K4	2.982e-2	17p12	HOMDEL	2	115	1.7%	Yes
HAUS2	4.965e-4	15q15.2	HOMDEL	2	115	1.7%	No
BRPF1		3p25.3	AMP	1	115	0.9%	No
PLCB4		20p12.3-p12.2	AMP	1	115	0.9%	No
PPARA		22q13.31	AMP	1	115	0.9%	No
CA3		8q21.2	AMP	3	115	2.6%	No
FADS6		17q25.1	AMP	3	115	2.6%	No
RNA5SP243		7q32.1	AMP	1	115	0.9%	No
MCF2L	2.830e-4	13q34	AMP	3	115	2.6%	No
PRDM9		5p14.2	AMP	9	115	7.8%	No
ATG2A		11q13.1	AMP	1	115	0.9%	No
QTRT1		19p13.3	AMP	2	115	1.7%	No
RN7SL125P		17q21.32	AMP	1	115	0.9%	No
RASA1		5q14.3	HOMDEL	1	115	0.9%	Yes
SLC6A3		5p15.33	AMP	12	115	10.4%	No
STARD4		5q22.1	AMP	1	115	0.9%	No
RN7SKP89		5q22.3	AMP	1	115	0.9%	No
SOX11	9.994e-2	2p25.2	AMP	1	115	0.9%	No
CCND3		6p21.1	AMP	1	115	0.9%	Yes
LRRC42		1p32.3	AMP	1	115	0.9%	No
PLPP6		9p24.1	AMP	3	115	2.6%	No
TDP1		14q32.11	AMP	3	115	2.6%	No
FLG2	3.200e-5	1q21.3	AMP	3	115	2.6%	No
KNCN		1p33	AMP	1	115	0.9%	No
LINC00903		3q13.31	HOMDEL	1	115	0.9%	No
CFAP45		1q23.2	AMP	2	115	1.7%	No
ZBTB16	1.076e-32	11q23.2	HOMDEL	2	115	1.7%	Yes
KAT6A		8p11.21	AMP	3	115	2.6%	Yes
CRYGN		7q36.1	AMP	1	115	0.9%	No
BTBD6	8.624e-4	14q32.33	HOMDEL	1	115	0.9%	No
CD3E	1.076e-32	11q23.3	HOMDEL	1	115	0.9%	No
LRG1		19p13.3	HOMDEL	2	115	1.7%	No
SGPP2		2q36.1	HOMDEL	2	115	1.7%	No
S1PR2		19p13.2	AMP	2	115	1.7%	Yes
RNA5SP302		10p13	AMP	1	115	0.9%	No
BFSP1		20p12.1	AMP	2	115	1.7%	No
TSPAN11		12p11.21	HOMDEL	1	115	0.9%	No
NBPF9		1q21.2	AMP	2	115	1.7%	No
IRF8		16q24.1	HOMDEL	1	115	0.9%	Yes
LAYN		11q23.1	AMP	1	115	0.9%	No
PLCL1	1.296e-2	2q33.1	AMP	2	115	1.7%	No
PPARD		6p21.31	AMP	1	115	0.9%	No
ARSG		17q24.2	AMP	1	115	0.9%	No
ACO2		22q13.2	HOMDEL	1	115	0.9%	No
EXOC7	2.021e-5	17q25.1	AMP	3	115	2.6%	No
SOX12		20p13	AMP	1	115	0.9%	No
ZNF14		19p13.11	HOMDEL	1	115	0.9%	No
CCNE1		19q12	AMP	3	115	2.6%	Yes
PID1		2q36.3	HOMDEL	3	115	2.6%	No
BGLAP		1q22	AMP	2	115	1.7%	No
SEL1L		14q31	AMP	3	115	2.6%	No
GPR52		1q25.1	AMP	2	115	1.7%	No
AKAP8L		19p13.12	AMP	1	115	0.9%	No
RNA5SP297		10p15.3	AMP	1	115	0.9%	No
RN7SKP93		2q21.2	AMP	2	115	1.7%	No
OAF	1.076e-32	11q23.3	HOMDEL	2	115	1.7%	No
CPSF4L		17q25.1	AMP	1	115	0.9%	No
CELSR3		3p21.31	HOMDEL	1	115	0.9%	No
PLCG1		20q12	AMP	2	115	1.7%	Yes
PFDN2		1q23.3	AMP	2	115	1.7%	No
CARD8		19q13.33	AMP	1	115	0.9%	No
ZNF177		19p13.2	AMP	3	115	2.6%	No
PGLS		19p13.11	AMP	1	115	0.9%	No
ZC3H7B		22q13.2	AMP	1	115	0.9%	No
NCAPH		2q11.2	AMP	1	115	0.9%	No
BHLHE23		20q13.33	AMP	3	115	2.6%	No
RABL3		3q13.33	AMP	5	115	4.3%	No
LMX1A		1q23.3	AMP	2	115	1.7%	No
CACNG4		17q24.2	AMP	1	115	0.9%	No
CCNF		16p13.3	AMP	1	115	0.9%	No
HRH2	1.001e-1	5q35.2	HOMDEL	3	115	2.6%	No
CT45A2		Xq26.3	HOMDEL	2	115	1.7%	No
RHOT1		17q11.2	HOMDEL	1	115	0.9%	No
RN7SKP100		20q12	AMP	2	115	1.7%	No
SELE		1q24.2	AMP	1	115	0.9%	No
SP1		12q13.13	AMP	1	115	0.9%	No
BGN		Xq28	AMP	3	115	2.6%	No
ATP6V1F		7q32.1	AMP	1	115	0.9%	No
ADAL	4.965e-4	15q15.3	HOMDEL	2	115	1.7%	No
DNMBP		10q24.2	AMP	1	115	0.9%	No
FCRL1		1q23.1	AMP	2	115	1.7%	No
RAB20	2.830e-4	13q34	AMP	3	115	2.6%	No
MSANTD4	1.076e-32	11q22.3	HOMDEL	2	115	1.7%	No
LINC01558	9.848e-5	6q27	HOMDEL	3	115	2.6%	No
GABPB1	4.965e-4	15q21.2	HOMDEL	2	115	1.7%	No
PFDN4		20q13.2	AMP	3	115	2.6%	No
ZNF180		19q13.31	AMP	3	115	2.6%	No
PLCG2		16q24.1	AMP	1	115	0.9%	Yes
MED1		17q12	AMP	1	115	0.9%	No
TSEN54	2.021e-5	17q25.1	AMP	4	115	3.5%	No
IDH1		2q34	HOMDEL	1	115	0.9%	Yes
BTBD3		20p12.2	AMP	1	115	0.9%	No
LMO7		13q22.2	AMP	3	115	2.6%	No
DENND6A		3p14.3	HOMDEL	3	115	2.6%	No
CACNG5		17q24.2	AMP	1	115	0.9%	No
SLC6A8		Xq28	AMP	3	115	2.6%	No
RN7SKP99		14q23.1	AMP	2	115	1.7%	No
UCMA		10p13	AMP	1	115	0.9%	No
CEACAM1		19q13.2	AMP	3	115	2.6%	No
SP2		17q21.32	AMP	1	115	0.9%	No
CA8		8q12.1	AMP	2	115	1.7%	No
SELL		1q24.2	AMP	1	115	0.9%	No
DGKI		7q33	AMP	1	115	0.9%	No
SLC25A28		10q24.2	AMP	1	115	0.9%	No
SRSF11		1p31.1	AMP	1	115	0.9%	No
ESPN	2.952e-4	1p36.31	HOMDEL	1	115	0.9%	No
ZSWIM8		10q22.2	HOMDEL	1	115	0.9%	No
CFAP44		3q13.2	AMP	5	115	4.3%	No
KCNIP4		4p15.31-p15.2	HOMDEL	3	115	2.6%	No
LAMA2		6q22.33	AMP	2	115	1.7%	No
CMPK2	9.994e-2	2p25.2	AMP	1	115	0.9%	No
TRMT11		6q22.32	HOMDEL	1	115	0.9%	No
CD99L2		Xq28	HOMDEL	1	115	0.9%	No
MGAT5B		17q25.2	AMP	2	115	1.7%	No
ZNF761		19q13.42	AMP	1	115	0.9%	No
EVC2	1.297e-1	4p16.2	HOMDEL	1	115	0.9%	No
LINC00698		3p14.2	HOMDEL	3	115	2.6%	No
PLD1	2.352e-34	3q26.31	AMP	18	115	15.7%	No
PFDN5		12q13.13	AMP	1	115	0.9%	No
SNORD87		8q13.1	AMP	3	115	2.6%	No
FSCN2		17q25.3	AMP	1	115	0.9%	No
CHAC1	4.965e-4	15q15.1	HOMDEL	2	115	1.7%	No
MRPS14		1q25.1	AMP	2	115	1.7%	No
RCOR1	8.624e-4	14q32.31	HOMDEL	1	115	0.9%	No
PHF8		Xp11.22	AMP	2	115	1.7%	No
SPATA13	1.336e-9	13q12.12	HOMDEL	1	115	0.9%	No
MBD4		3q21.3	AMP	6	115	5.2%	No
LINC00662		19q11	HOMDEL	2	115	1.7%	No
PRICKLE3		Xp11.23	AMP	2	115	1.7%	No
CA9		9p13.3	AMP	1	115	0.9%	No
RNA5SP342		11q13.4	AMP	1	115	0.9%	No
EGLN1		1q42.2	AMP	1	115	0.9%	No
WDR25		14q32.2	AMP	3	115	2.6%	No
LAS1L		Xq12	AMP	1	115	0.9%	No
RNA5SP393	4.965e-4	15q15.1	HOMDEL	2	115	1.7%	No
KAZALD1		10q24.31	AMP	2	115	1.7%	No
AMN1		12p11.21	HOMDEL	1	115	0.9%	No
PBK		8p21.1	HOMDEL	2	115	1.7%	No
TMEM91		19q13.2	AMP	2	115	1.7%	No
C5ORF64		5q12.1	HOMDEL	2	115	1.7%	No
AP2B1		17q12	HOMDEL	1	115	0.9%	No
HNRNPL		19q13.2	AMP	3	115	2.6%	No
TAF5L		1q42.13	AMP	1	115	0.9%	No
CYFIP2		5q33.3	AMP	1	115	0.9%	No
PLCXD3		5p13.1	HOMDEL	1	115	0.9%	No
ECM1	3.200e-5	1q21.2	AMP	3	115	2.6%	No
DMPK		19q13.32	AMP	1	115	0.9%	No
WSB1		17q11.1	HOMDEL	1	115	0.9%	No
PRDM11		11p11.2	AMP	1	115	0.9%	No
EPB41L3		18p11.31	AMP	3	115	2.6%	No
UNC93B1		11q13.2	AMP	3	115	2.6%	No
DYRK4		12p13.32	HOMDEL	1	115	0.9%	No
