nodes	pvals	fdrs	x0	xss_t	dataset
CDADC1	0.1622	0.228000625439762	0	0.0121362970581504	HPV_preys
CHTF18	0.1095	0.186510989010989	0	0.0219319743931076	HPV_preys
DDHD1	0.2049	0.26424487161096	0	0.0166200320038424	HPV_preys
MAGEA4	0.0392	0.125014314928425	0	0.0413398922167044	HPV_preys
MPP7	0.1362	0.206621329733378	0	0.0223869556188369	HPV_preys
POLR3A	0.0029	0.0171238095238095	0	0.0282441408431378	HPV_preys
RAB3IL1	0.1361	0.206539331532748	0	0.0228043411829332	HPV_preys
RAPGEF2	0.0978	0.177854151916658	0	0.0260757044326164	HPV_preys
RPAP2	0	0	0	0.0283489948762436	HPV_preys
RPAP3	0.0015	0.00957401490947817	0	0.0338871185651642	HPV_preys
SCML1	0.1728	0.236539322421013	0	0.022784297755705	HPV_preys
TEAD1	0.1401	0.209706793206793	0	0.0210646219768227	HPV_preys
TLK2	0.2298	0.286632258064516	0	0.0205856638495684	HPV_preys
TP53BP2	0.0012	0.00785724690458849	0	0.0263785362745877	HPV_preys
UHRF1BP1L	0.1342	0.20522811490736	0	0.0230246978520786	HPV_preys
WBP2	0.0789	0.163756435414983	0	0.0211220231632713	HPV_preys
CCDC185	0.0515	0.138742882828888	0	0.0245296359311391	HPV_preys
CCDC196	0.1087	0.186064927646611	0	0.0214086292016386	HPV_preys
CDR2	0.0103	0.0530186086458632	0	0.0247361982558678	HPV_preys
CINP	0.0097	0.0502466148084126	0	0.0410540414058339	HPV_preys
CYTH4	0.1295	0.201716191631292	0	0.0194808291232904	HPV_preys
DZIP1L	0.0556	0.144672648335745	0	0.0180207698762409	HPV_preys
FAM184A	0.0513	0.138411464585834	0	0.0213330422076525	HPV_preys
L3MBTL2	0.0152	0.0749166666666667	0	0.0266932474687746	HPV_preys
PARD3	0.026	0.0975339036094304	0	0.0263607040861314	HPV_preys
RAD51D	0.001	0.00670395227442207	0	0.0268487304375384	HPV_preys
RASAL3	0.0421	0.1253449246564	0	0.0235392816291614	HPV_preys
RNF40	0.0594	0.146835845437106	1	0.0273872677014329	HPV_preys
SOGA1	0.0383	0.125014314928425	0	0.0280813516638873	HPV_preys
TRAPPC10	0.0366	0.125014314928425	0	0.0253129117135894	HPV_preys
TRAPPC3	0.0133	0.0664445679355376	0	0.0256685501544332	HPV_preys
LONP2	0.1092	0.186317707344847	0	0.0228916364465598	HPV_preys
MOB1A	0.0299	0.108343812978638	0	0.0267191463877856	HPV_preys
MTCL1	0.0745	0.161192539109507	0	0.0241138722323239	HPV_preys
RASSF8	0.044	0.126924434461736	0	0.0272077980450572	HPV_preys
RBCK1	0.0163	0.0797263329706202	0	0.0259580239699069	HPV_preys
SNAPC5	0	0	0	0.0273006033522629	HPV_preys
CCDC198	0.0568	0.145769911504425	0	0.0239663941204335	HPV_preys
MLX	0.1323	0.203957300865986	0	0.0236894077480927	HPV_preys
TCHP	0.0336	0.118178403755869	0	0.0255209474891072	HPV_preys
KCNIP1	0.6054	0.646037865748709	0	0.0182509167727931	HPV_preys
ARL16	0.0923	0.174030411073826	0	0.0135299872142057	HPV_preys
BIN2	0.07	0.15644499689248	0	0.014048353392398	HPV_preys
CABIN1	0.0592	0.146835845437106	0	0.0262198697857126	HPV_preys
CLIP4	0.1352	0.205920880982634	0	0.0228837716489429	HPV_preys
DEUP1	0.0674	0.153476697061803	0	0.0241861413720173	HPV_preys
MANEA	0.248	0.303666575864887	0	0.0156328623647616	HPV_preys
NPAS2	0.0954	0.176379640102828	0	0.0242406517203676	HPV_preys
SYNM	0.0297	0.107749394673123	0	0.0287992642197298	HPV_preys
AMTN	0.1444	0.213424743115495	0	0.0159689771352002	HPV_preys
CDK5RAP3	0.1058	0.183582706041305	0	0.0259767731975269	HPV_preys
LRRC40	0.194	0.254532983070636	0	0.0195311473936779	HPV_preys
RABL6	0.1018	0.180224891689642	0	0.027770885648354	HPV_preys
SEC24D	8e-04	0.00549427043544691	0	0.0259667773603514	HPV_preys
OPLAH	0.1937	0.254269256041469	0	0.022340720522339	HPV_preys
CAMK1D	0.2726	0.326082629232919	0	0.0181106702332484	HPV_preys
E2F6	2e-04	0.00156620209059233	0	0.0283294076003608	HPV_preys
MAB21L1	0.2633	0.317599221789883	0	0.0140215936875914	HPV_preys
RCAN2	0.3745	0.423997859076884	0	0.0163914887831944	HPV_preys
SLC2A6	0.4564	0.499943462897527	0	0.0144488217125249	HPV_preys
TNFRSF19	0.0386	0.125014314928425	0	0.028672454707627	HPV_preys
VASH1	0.1837	0.245808290541043	0	0.0123822142071416	HPV_preys
WDR6	0.0593	0.146835845437106	0	0.0261653672654226	HPV_preys
ZBBX	0.0269	0.0997858469156179	0	0.0383830907303973	HPV_preys
POLD2	2e-04	0.00156620209059233	0	0.0278327266042515	HPV_preys
SUSD5	0.3192	0.37094208893485	0	0.0081211707367924	HPV_preys
AMZ2	0.2274	0.284467543310374	0	0.0114395984575336	HPV_preys
DKK1	0.2083	0.267058899030234	0	0.020064982172153	HPV_preys
KCNV2	0.7128	0.749350640238555	0	0.0170077735002594	HPV_preys
LRRC46	0.1568	0.223290353239347	0	0.0209972958062777	HPV_preys
PAK5	0.0271	0.100341433278418	0	0.0280680660147526	HPV_preys
TMEM255B	0.152	0.219285886223221	0	0.0108520441922625	HPV_preys
ZNFX1	0.116	0.191101337731354	0	0.0258685815069689	HPV_preys
ANAPC10	0	0	0	0.0277540136480546	HPV_preys
ANAPC11	0	0	0	0.0266600108653449	HPV_preys
ANAPC13	0	0	0	0.029149507638768	HPV_preys
ANAPC16	0	0	0	0.0279706085706936	HPV_preys
ANAPC4	0	0	0	0.0283159254094542	HPV_preys
ANAPC5	0	0	0	0.0275905872319297	HPV_preys
ANAPC7	0	0	0	0.02773952219964	HPV_preys
CDC23	1e-04	0.00080808988764045	1	0.0263786195096694	HPV_preys
CDC26	0	0	0	0.0276939793797268	HPV_preys
CFAP97	0.0187	0.0871955394190871	0	0.028259138238144	HPV_preys
DNAJB9	0.2888	0.342182800658979	0	0.0192105360634485	HPV_preys
EHMT1	0	0	0	0.0275251075329692	HPV_preys
FBXO5	0.0209	0.0874114910444289	0	0.0317923600370677	HPV_preys
NAP1L4	0.0203	0.0872898619704903	0	0.0294522782582796	HPV_preys
SMPD2	0.3062	0.358406093353297	0	0.020023954987441	HPV_preys
TAF3	0	0	0	0.0293038702312936	HPV_preys
UBE2E2	0	0	0	0.0277338836594091	HPV_preys
UBE2F	0	0	0	0.0279247542859605	HPV_preys
UBE2H	1e-04	0.00080808988764045	0	0.0275405635332168	HPV_preys
UBE2J1	0	0	0	0.0270045031070622	HPV_preys
UBE2Q1	0	0	0	0.027833630792969	HPV_preys
UBE2U	1e-04	0.00080808988764045	0	0.0272181429695423	HPV_preys
UTP15	0	0	0	0.0300992860324279	HPV_preys
CLUHP3	0.1239	0.197283209351753	0	0.0213743168578691	HPV_preys
CRYBA2	0.1299	0.202059174669089	0	0.0209782101031151	HPV_preys
KRTAP13-2	0.1409	0.210308982234767	0	0.0217614619597123	HPV_preys
KRTAP6-1	0.1692	0.233621256335432	0	0.0213253891948054	HPV_preys
NKD2	0.0574	0.146328087338721	0	0.0222350399414904	HPV_preys
OXER1	0.1276	0.200301030207788	0	0.0214980118687192	HPV_preys
TEX37	0.2189	0.276741808465757	0	0.0203161790756168	HPV_preys
GNPTG	0.0778	0.163340028024288	0	0.0177319765700739	HPV_preys
C16orf87	0.0591	0.146835845437106	0	0.0278011330527292	HPV_preys
MAGIX	0.019	0.0872898619704903	0	0.027404726373408	HPV_preys
PENK	0.2287	0.28573594607741	0	0.0202208087574958	HPV_preys
ANAPC1	0	0	1	0.0275758727920994	HPV_preys
PHF8	0	0	0	0.0285220827444453	HPV_preys
RPAP1	0.0385	0.125014314928425	0	0.0269784524551941	HPV_preys
WDR76	0.0279	0.102543336058872	0	0.0249156157226719	HPV_preys
GMNN	0.0725	0.159494677596966	0	0.0260107523659744	HPV_preys
IST1	0.0827	0.165621073735799	0	0.0239528240110434	HPV_preys
MAGEB2	0.038	0.125014314928425	0	0.0278728104577703	HPV_preys
RNF34	0.0169	0.0820583310829058	0	0.0274311369653109	HPV_preys
EIF1	0.0593	0.146835845437106	0	0.0135631172378017	HPV_preys
SMG8	0	0	0	0.0287493488705634	HPV_preys
BACH1	0.1526	0.219657993755504	0	0.0239350237494507	HPV_preys
CDT1	0.0553	0.144372586031654	0	0.0307814649752075	HPV_preys
PLEKHO2	0.092	0.173792813616306	0	0.0234296448804514	HPV_preys
CIT	0.0195	0.0872898619704903	0	0.0311553516133884	HPV_preys
DDX49	0	0	0	0.0308630523599418	HPV_preys
ANGEL1	0.1144	0.189857116485139	0	0.0178056849122598	HPV_preys
APOBEC3D	0.02	0.0872898619704903	0	0.0320658600967998	HPV_preys
FGFRL1	0.0461	0.129836779448622	0	0.0260491054178215	HPV_preys
ANGEL2	0.0257	0.0966909395270977	0	0.0280777247927435	HPV_preys
MRPL38	0	0	0	0.0393549653555111	HPV_preys
NAA40	0.0376	0.125014314928425	0	0.0266824659812171	HPV_preys
BMX	0.0814	0.164594242015295	0	0.0325154853174995	HPV_preys
ELF2	0.0419	0.125309713905522	0	0.0264414731069046	HPV_preys
GRAP	0.1149	0.190247904963625	0	0.0123656673069124	HPV_preys
PIK3C2B	0.0213	0.0877575618698442	0	0.0248728902306974	HPV_preys
PIK3CG	0	0	0	0.0238382779509047	HPV_preys
HECTD3	0.0067	0.036089275014979	1	0.030840491362233	HPV_preys
NR2F6	0.1128	0.188805064233848	0	0.0244751731726362	HPV_preys
LILRB2	0.1458	0.214559174987723	0	0.0204779962707253	HPV_preys
ZBTB2	0.1221	0.195699589944732	0	0.0254337951471328	HPV_preys
ANGPTL3	0.0808	0.164338780570269	0	0.0224327284837275	HPV_preys
ANGPTL8	0.1287	0.201009902710215	0	0.00607972603945929	HPV_preys
CCDC91	0.1525	0.219619543452143	0	0.0187655495426505	HPV_preys
GPIHBP1	0.3849	0.433615413533835	0	0.0136678721836381	HPV_preys
BRMS1	1e-04	0.00080808988764045	0	0.0271634511738155	HPV_preys
CD36	0.0066	0.0356574519230769	0	0.0245900894369604	HPV_preys
WDR47	0.1943	0.254759279515788	0	0.017999514006259	HPV_preys
BET1L	3e-04	0.00227979712595097	0	0.0268581740679685	HPV_preys
COG1	0.0016	0.0101367159971811	0	0.0268941207406585	HPV_preys
COG4	2e-04	0.00156620209059233	0	0.02715451875861	HPV_preys
COG5	5e-04	0.0036455798864558	0	0.0268370119572485	HPV_preys
COG7	4e-04	0.00297682119205298	0	0.0273644780902514	HPV_preys
COG8	0.0011	0.0072766740250184	0	0.0269277531670687	HPV_preys
EMP1	0.4594	0.502770223385477	0	0.0180128932931774	HPV_preys
EPB42	0.1789	0.241669571750564	0	0.0195612351937547	HPV_preys
GBF1	0.0168	0.0816830719307734	0	0.0270935613595027	HPV_preys
GOSR1	0.0035	0.0202803738317757	0	0.0263743564055753	HPV_preys
GOSR2	0.0054	0.0297099143206854	0	0.025246083978889	HPV_preys
KCNQ2	0.2459	0.301793993174061	0	0.0206167668248511	HPV_preys
KCNQ3	0.3773	0.426576998050682	0	0.019829260669451	HPV_preys
MB	0.0869	0.169409302829882	0	0.0074454196851777	HPV_preys
OBSCN	0.0272	0.100670234664471	0	0.0251935949048809	HPV_preys
RAPGEF5	0.1123	0.188371489877787	0	0.0227739954491099	HPV_preys
SLC30A8	0.2523	0.307591131000814	0	0.0207460257639311	HPV_preys
SLC4A3	0.5811	0.621915357142857	0	0.0106652800097166	HPV_preys
TMEM203	0.2848	0.338178840311716	0	0.0190546393418625	HPV_preys
DNAJB5	0.0479	0.132539550630963	0	0.0340122278204962	HPV_preys
EHD2	0.1893	0.250302544491837	0	0.0155771942356972	HPV_preys
MTERF1	0.1698	0.234090170219292	0	0.0199131496819925	HPV_preys
NBR1	0.0601	0.146920190346703	0	0.0261022764979373	HPV_preys
HMGN1	0	0	0	0.0279417458432603	HPV_preys
KCNC1	0.6983	0.735310922401171	0	0.0174461343242342	HPV_preys
LILRA6	0.0744	0.161014925373134	0	0.0198785978235561	HPV_preys
MCM4	0	0	0	0.0278999121701514	HPV_preys
NAB2	0.0484	0.133266768759571	0	0.0245208872463434	HPV_preys
SSBP3	0.2269	0.283980370318808	0	0.0213387093513529	HPV_preys
ANKFY1	0.094	0.17548748831897	0	0.0249155801352114	HPV_preys
ANKRD44	0.0391	0.125014314928425	0	0.0312658406429128	HPV_preys
CAMSAP3	0.0544	0.143124378109453	0	0.0251019043347022	HPV_preys
CBFA2T2	0.1137	0.189377119036591	0	0.0229893194679974	HPV_preys
CBFA2T3	0.1757	0.238836168443336	0	0.0146736092527514	HPV_preys
CCDC183	0.0883	0.17073169157974	0	0.0239766310226995	HPV_preys
MON2	0.0502	0.13644686318972	0	0.0213013750833695	HPV_preys
PCLAF	0.0184	0.0868553426096088	0	0.0280811067156699	HPV_preys
TEX45	0.1924	0.252987567646629	0	0.0176456975211948	HPV_preys
USPL1	0.0688	0.155034966787818	0	0.0217313664158185	HPV_preys
WASHC4	0.0942	0.17564202011822	0	0.0326785346598548	HPV_preys
C9orf72	0.0956	0.176440977212071	0	0.0260157929882779	HPV_preys
CDX1	0.0016	0.0101367159971811	0	0.0334377130115681	HPV_preys
FOSL2	0.0388	0.125014314928425	0	0.0267434122989064	HPV_preys
NFKBIE	0.018	0.0858233890214797	0	0.0282195773181761	HPV_preys
NOB1	0	0	0	0.0303101922444749	HPV_preys
SIX2	0.1254	0.19858129293641	0	0.0210120363254298	HPV_preys
SKA3	0.0889	0.171339050273341	0	0.026942306935132	HPV_preys
SPATA1	0.1004	0.179406877360366	0	0.0263980787567189	HPV_preys
STX11	0.0036	0.0207861271676301	0	0.0250157145561523	HPV_preys
ANKK1	0.1194	0.193598340697989	0	0.00756217691982245	HPV_preys
ANKLE2	0.0419	0.125309713905522	0	0.0267005937819449	HPV_preys
ASF1A	0.0173	0.0836616460462614	0	0.0276931070340566	HPV_preys
GLMN	0.0044	0.0247611893583725	1	0.0283641564782304	HPV_preys
KIF26B	0.0372	0.125014314928425	0	0.0281322361043301	HPV_preys
MPHOSPH8	0.0326	0.115519905400079	0	0.0294776085480589	HPV_preys
OSMR	0.177	0.240113173381621	0	0.01542286011015	HPV_preys
STAC3	0.0339	0.119163636363636	0	0.0268055667946097	HPV_preys
STAC	0.0936	0.175104359587972	0	0.0224565458540525	HPV_preys
VRK1	0.0453	0.128855244423351	0	0.0262029412965163	HPV_preys
VRK2	0.0386	0.125014314928425	0	0.0269991675155441	HPV_preys
ZFYVE9	0.0904	0.172510295054129	0	0.0246187032035849	HPV_preys
ARFGEF2	0.077	0.16268625146886	0	0.0237375507185595	HPV_preys
DTD1	0.0573	0.146218279875106	0	0.00791846317939846	HPV_preys
EEF1AKNMT	0.0604	0.147018516015678	0	0.0222919772993398	HPV_preys
KANSL3	0.0234	0.0909297601037389	0	0.0275548130330729	HPV_preys
LRSAM1	0.0326	0.115519905400079	0	0.0262809838617107	HPV_preys
PBDC1	0.0565	0.145519266580719	0	0.021490518946234	HPV_preys
FAM83B	0.0749	0.161436346199952	0	0.0245471002597846	HPV_preys
RFX5	0.0918	0.173725292074519	0	0.0258950107049714	HPV_preys
TSHZ3	0.0632	0.148949534670337	0	0.0252126407932582	HPV_preys
ANKRD10	0.1783	0.241167080418265	0	0.0179975256645361	HPV_preys
FAM222B	0.1957	0.256034781343229	0	0.0206874577097391	HPV_preys
FOXI1	0.1599	0.225968875265268	0	0.0223163829759005	HPV_preys
ANKRD33	0.0804	0.164338780570269	0	0.0171842716572623	HPV_preys
ARID5A	0.1378	0.207890921295519	0	0.0220154971258349	HPV_preys
BHLHB9	7e-04	0.00489727626459144	0	0.0254435802386826	HPV_preys
C10orf82	0.2082	0.267044942217149	0	0.0113166526175674	HPV_preys
CDR2L	0.0335	0.117942040336793	0	0.0274039452856817	HPV_preys
DPPA3	0.1444	0.213424743115495	0	0.0158831140286278	HPV_preys
FAM221B	0.152	0.219285886223221	0	0.0190715291527639	HPV_preys
GOLGA6L9	0.0183	0.0865651144435675	0	0.02421195328329	HPV_preys
KAT6B	0.1723	0.236214563476935	0	0.0238160374063978	HPV_preys
MYF5	0.2279	0.284914615491587	0	0.0194874842716038	HPV_preys
NOTO	0.1396	0.209341784820684	0	0.0208191137855831	HPV_preys
PIH1D2	0.1184	0.192724244070252	0	0.0236202967243258	HPV_preys
RINT1	0.0095	0.0493527882114996	0	0.024880598257222	HPV_preys
RPH3AL	0.1688	0.233248078696588	0	0.0178711485856976	HPV_preys
RSPO4	0.1755	0.238726736268724	0	0.0183957803238565	HPV_preys
RUBCN	0.0227	0.0893489492119089	0	0.0236405317094279	HPV_preys
SNRNP35	0.0014	0.00900286123032904	0	0.0281968641327844	HPV_preys
SPANXN2	0.1379	0.207902230420929	0	0.0251398786547008	HPV_preys
SPATA2	0.0568	0.145769911504425	0	0.024674304122172	HPV_preys
STMN3	0.0763	0.162487816418264	0	0.0219672274889382	HPV_preys
STRA8	0.1447	0.213604761904762	0	0.0133894764089196	HPV_preys
TRIM37	0.0022	0.0134270196877122	0	0.0275147305059969	HPV_preys
TTC23L	0.1678	0.232437904468413	0	0.0196408776899685	HPV_preys
USP54	0.0052	0.0287061713233037	0	0.0246051416343422	HPV_preys
TMTC3	0.1719	0.235918021525074	0	0.0178097770784968	HPV_preys
ULBP2	0.4603	0.503693871340758	0	0.0149297762184643	HPV_preys
ANKRD13A	0.1033	0.181468881289692	0	0.0234069370629857	HPV_preys
FAM153B	0.1964	0.256651791554619	0	0.0136591855404297	HPV_preys
KCNIP2	0.7943	0.827434183082271	0	0.0166987491196543	HPV_preys
TMEM51	0.1123	0.188371489877787	0	0.0226784111637643	HPV_preys
WBP1	0.1329	0.204216904538074	0	0.0229137379183032	HPV_preys
ZDHHC11	0.1218	0.195375501828888	0	0.0208469114063174	HPV_preys
CLDND2	0.3473	0.39834485838224	0	0.0167642163763538	HPV_preys
KCNS3	0.3399	0.391154761904762	0	0.0199712814088267	HPV_preys
PTGDR2	0.9172	0.942817324724301	0	0.0160799884313281	HPV_preys
ANKRD13D	0.1683	0.232861408233936	0	0.0187869536000764	HPV_preys
ANTXR2	0.1374	0.207496388375609	0	0.0201645839065363	HPV_preys
FAM78B	0.0811	0.164338780570269	0	0.00934585568293313	HPV_preys
LHX9	0.1657	0.23089870572735	0	0.0139554636233374	HPV_preys
ANKRD18A	0.0695	0.155967299051423	0	0.00984104013756289	HPV_preys
CXCR6	0.918	0.943017768382563	0	0.0160799884313273	HPV_preys
TTC33	0.1777	0.240699563055597	0	0.0175089658902813	HPV_preys
ANKRD1	0.0604	0.147018516015678	0	0.0240593766590691	HPV_preys
MAPRE3	0.1978	0.257862819025522	0	0.0223772203182818	HPV_preys
ANKRD23	0.0798	0.164146436334516	0	0.0179825948339871	HPV_preys
MIPOL1	0.0421	0.1253449246564	0	0.0250409828702359	HPV_preys
POLR3C	0.0074	0.0395047505938242	0	0.0269268142037666	HPV_preys
CBX2	0.0076	0.0404044943820225	0	0.0264698546864165	HPV_preys
CCDC40	0.1859	0.247481267584777	0	0.0214344029604803	HPV_preys
ANKRD27	0.0832	0.166049062049062	0	0.0230416947547413	HPV_preys
RAB21	0.0667	0.152656059063136	0	0.0245238528689067	HPV_preys
RAB40A	0.1736	0.237182978723404	0	0.0135906546648904	HPV_preys
RAB40B	0.1844	0.246359934611384	0	0.014303646765402	HPV_preys
RAB40C	0.1466	0.215102660355802	0	0.0147928466911085	HPV_preys
ZNF669	0.0648	0.15053023255814	0	0.0279745800314098	HPV_preys
ANKRD50	0.1014	0.180084156459897	0	0.0166135160928941	HPV_preys
ARHGEF2	0	0	0	0.0277850695137809	HPV_preys
CAMK4	0.0603	0.147018516015678	0	0.0253062047756585	HPV_preys
CDKL1	0.135	0.205838318786543	0	0.0190112830827106	HPV_preys
CTTNBP2NL	0.0969	0.177275335775336	0	0.0245816249845958	HPV_preys
ENTR1	0.0201	0.0872898619704903	0	0.0275452750091896	HPV_preys
LCA5	7e-04	0.00489727626459144	0	0.0267493612570902	HPV_preys
MOB1B	0.0806	0.164338780570269	0	0.0284160919806114	HPV_preys
MYOM1	0.0912	0.173173091139508	0	0.0180363478765026	HPV_preys
NFATC4	0.0806	0.164338780570269	0	0.0229762903678928	HPV_preys
PLEKHG1	0.0567	0.14570044304702	0	0.0221986285804182	HPV_preys
THAP7	0.0182	0.0864331748547279	0	0.0257262492081283	HPV_preys
ZNF574	0.0428	0.125721940859337	0	0.0290167861702921	HPV_preys
ZNRF2	0.0191	0.0872898619704903	0	0.0292194419410941	HPV_preys
CABP2	0.2531	0.308336472660749	0	0.0165758349453117	HPV_preys
CRACR2A	0.1759	0.239017684401451	0	0.0219354896099737	HPV_preys
FAM122B	0.1166	0.191528229490225	0	0.0238816359515161	HPV_preys
UBP1	0.1326	0.204069845074039	0	0.022327769564878	HPV_preys
ZBTB3	0.1695	0.233891788181121	0	0.0150907470070609	HPV_preys
HPCAL4	0.2011	0.2608410041841	0	0.0173606929986828	HPV_preys
KLHL42	0.0054	0.0297099143206854	0	0.0262277322002853	HPV_preys
CCDC172	0.1096	0.186539946989777	0	0.0234063373770929	HPV_preys
CCDC88B	0.0545	0.143324557554483	0	0.0248600637627906	HPV_preys
EFHC1	0.2021	0.261816989696664	0	0.0224683068682955	HPV_preys
FSBP	0.064	0.149813826324697	0	0.0217636738852938	HPV_preys
KIAA1328	0.0443	0.127340367705835	0	0.0250692534154255	HPV_preys
KRT39	0.1631	0.228764958265075	0	0.0223644033887738	HPV_preys
TSR2	0.086	0.168513513513514	0	0.0215583775859728	HPV_preys
TXLNB	0.0725	0.159494677596966	0	0.024166162000651	HPV_preys
PER3	0.1356	0.206215681299163	0	0.0140957272690033	HPV_preys
TNFAIP8L1	0.0708	0.15725558987029	0	0.0222970970658976	HPV_preys
ZCCHC10	5e-04	0.0036455798864558	0	0.0286016168007772	HPV_preys
ANKRD40CL	0.5425	0.583906016162826	0	0.0043237779106121	HPV_preys
TEX44	0.2756	0.329101945938766	0	0.0113257983161233	HPV_preys
CTRL	0.0793	0.163924350425385	0	0.0159201894847539	HPV_preys
ELP6	0.0352	0.122559256390395	0	0.0273352642373802	HPV_preys
ENDOV	0.161	0.226899200501646	0	0.0160961354038408	HPV_preys
GATD1	0.1451	0.213966866234725	0	0.0243411286535302	HPV_preys
MSX2	0.0829	0.165818444765825	0	0.0241775168536783	HPV_preys
PIGT	3e-04	0.00227979712595097	0	0.0515042851412997	HPV_preys
PRSS33	0.0761	0.162368339859974	0	0.0210736489258135	HPV_preys
RBFOX2	0	0	0	0.0337397462055788	HPV_preys
RCBTB1	0.074	0.160807348320039	0	0.017645895949465	HPV_preys
RFC3	0	0	0	0.0280003381442486	HPV_preys
SLC25A48	0.0547	0.143493726291217	0	0.0200652931551227	HPV_preys
SUMF2	0.2554	0.310486274509804	0	0.0139331965758187	HPV_preys
ANKRD52	0.0336	0.118178403755869	0	0.0303577233119438	HPV_preys
C16orf54	0.5349	0.576208855071596	0	0.00936463054848733	HPV_preys
CD22	0.0296	0.107473344103393	0	0.0223505556315384	HPV_preys
CLEC9A	0.5289	0.570292173913044	0	0.0165835644918918	HPV_preys
CRB3	0.1971	0.257230021049575	0	0.0202834921647599	HPV_preys
CST9	0.0212	0.0877073170731707	0	0.041596077547991	HPV_preys
EFNB1	0.1457	0.214464674580434	0	0.0227845648606549	HPV_preys
FAM3B	0.469	0.512060966723342	0	0.00877405876607635	HPV_preys
NSG2	0.2039	0.263332998132452	0	0.0169492586489601	HPV_preys
PSG3	0.2264	0.283453241417729	0	0.0161727969025849	HPV_preys
SUSD3	0.4609	0.504289052516278	0	0.0177076778242933	HPV_preys
ANKRD49	0.0779	0.163454545454545	0	0.0174225215889285	HPV_preys
RCBTB2	0.1233	0.196693638541389	0	0.0208911211884737	HPV_preys
ASZ1	0.3263	0.378044590501965	0	0.013981134577965	HPV_preys
CLNK	0.1881	0.249339280448245	0	0.0195115545423462	HPV_preys
ZNF250	0.0688	0.155034966787818	0	0.0239477811821292	HPV_preys
CPNE5	0.1626	0.228295174137123	0	0.0230174423029112	HPV_preys
USP36	0.0749	0.161436346199952	0	0.0316280046994994	HPV_preys
ZNF223	0.1328	0.204202856409818	0	0.0239087994602219	HPV_preys
BACH2	0.1378	0.207890921295519	0	0.0238871102439949	HPV_preys
CABP5	0.1485	0.21660014602093	0	0.0225340239341107	HPV_preys
IFT46	0.2165	0.27446026933653	0	0.0220161469633547	HPV_preys
IFT52	0.2207	0.278391048126842	0	0.0219172855469419	HPV_preys
IFT74	0.0548	0.143714119019837	0	0.0241520929041147	HPV_preys
MIB1	0.096	0.176635284486287	0	0.0251643710824451	HPV_preys
NOXA1	0.1215	0.195172875904583	0	0.0247590054973905	HPV_preys
TTC30A	0.1908	0.251730554740241	0	0.0223913352696698	HPV_preys
TTC30B	0.1436	0.212714450486077	0	0.0232869642538106	HPV_preys
ZSCAN1	0.0593	0.146835845437106	0	0.0369827827220897	HPV_preys
CSNK1A1L	0.0799	0.164220621856424	0	0.012435361319011	HPV_preys
CSNK1G2	0.1969	0.257080967250018	0	0.021472378266339	HPV_preys
ANKRD9	0.0179	0.0857102529960053	0	0.0288944580979375	HPV_preys
COMMD2	0	0	0	0.0278966410771209	HPV_preys
COMMD4	0	0	0	0.028146703046243	HPV_preys
COMMD5	0	0	0	0.0281797258582444	HPV_preys
COMMD6	0	0	0	0.027981663310489	HPV_preys
COMMD7	0	0	0	0.0281614140328275	HPV_preys
DCUN1D2	0	0	0	0.0282185439067237	HPV_preys
DCUN1D4	0	0	0	0.0281451719215874	HPV_preys
RNF7	1e-04	0.00080808988764045	0	0.0278670841296188	HPV_preys
ARHGAP10	0.101	0.179853421808458	0	0.0228199437458471	HPV_preys
TRIM47	0.0654	0.151240128617363	0	0.0154238032155227	HPV_preys
TRIT1	0.2025	0.262108559498956	0	0.0088718429933495	HPV_preys
ANKS3	0.1491	0.216982436260623	0	0.0136864822549632	HPV_preys
ZNF214	0.068	0.154159626780986	0	0.0319293773718591	HPV_preys
ZNF556	0.0595	0.146835845437106	0	0.0352793930091502	HPV_preys
ETS2	0.0966	0.177213345576982	0	0.0264307864942602	HPV_preys
TIMM9	0.1803	0.242812823009512	0	0.01694429569505	HPV_preys
ANKZF1	0.082	0.164935675131446	0	0.0109540419289047	HPV_preys
ARHGEF17	0.0838	0.166452054794521	0	0.022856063075333	HPV_preys
CALML3	0.1355	0.206168232207836	0	0.0231005528222163	HPV_preys
ELP3	0.0441	0.127090559384517	0	0.0270528923504983	HPV_preys
MRPL16	0	0	0	0.0486401344441109	HPV_preys
TNFAIP1	0.036	0.124333461390703	0	0.0264123422356313	HPV_preys
ANO10	0.3541	0.404621417222752	0	0.0136030838897768	HPV_preys
SLC12A5	0.7022	0.739028096464528	0	0.0161896501254364	HPV_preys
ANO3	0.3267	0.378434866640897	0	0.0147313303638219	HPV_preys
RGMA	0.2125	0.27085991776549	0	0.0157221797900926	HPV_preys
PREB	0.0401	0.125014314928425	0	0.0279715115730882	HPV_preys
ANOS1	0.0952	0.176336252189142	0	0.0154697616771443	HPV_preys
FGFR2	0.0137	0.0681776916689732	0	0.022788757014073	HPV_preys
DCAF1	0.0011	0.0072766740250184	0	0.0286320391432821	HPV_preys
HSPB3	0.0425	0.125565245901639	0	0.0349201831438209	HPV_preys
TAF1A	0	0	0	0.0282777433683157	HPV_preys
TNFSF13	0.0452	0.128713335445043	0	0.0304446862263861	HPV_preys
BEND7	0.0025	0.0149733510992672	0	0.0281728315412841	HPV_preys
FAM217B	0.1044	0.182438720964136	0	0.0237768191960733	HPV_preys
FAM3A	0.4122	0.459476503409795	0	0.00616506100553316	HPV_preys
