Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
HLA-DQA1		6p21.32	AMP	3	129	2.3%	No
HYAL3		3p21.31	HOMDEL	2	129	1.6%	No
SDE2		1q42.12	HOMDEL	2	129	1.6%	No
HEXIM2		17q21.31	AMP	1	129	0.8%	No
FEZF2		3p14.2	HOMDEL	2	129	1.6%	No
DRG2		17p11.2	AMP	1	129	0.8%	No
POU2F3		11q23.3	HOMDEL	5	129	3.9%	No
RPL23P8		7p15.3	AMP	1	129	0.8%	No
TMED4		7p13	AMP	1	129	0.8%	No
THAP4		2q37.3	HOMDEL	4	129	3.1%	No
BEGAIN		14q32.2	HOMDEL	1	129	0.8%	No
IFI27L2		14q32.12	AMP	2	129	1.6%	No
KLHL29		2p24.1	AMP	2	129	1.6%	No
MMP3		11q22.2	AMP	12	129	9.3%	No
ADAMTS16		5p15.32	AMP	5	129	3.9%	No
JPT1		17q25.1	AMP	4	129	3.1%	No
AQP4-AS1		18q11.2	AMP	1	129	0.8%	No
HPN		19q13.11	AMP	7	129	5.4%	No
GPR63		6q16.1	HOMDEL	1	129	0.8%	No
ADAMTS9-AS2		3p14.1	HOMDEL	2	129	1.6%	No
ADAM6		14q32.33	HOMDEL	1	129	0.8%	No
SNORD113-7		14q32.31	HOMDEL	1	129	0.8%	No
ZNF526		19q13.2	AMP	1	129	0.8%	No
SEC22C		3p22.1	HOMDEL	1	129	0.8%	No
FAM209A		20q13.31	AMP	1	129	0.8%	No
KRTAP4-1		17q21.2	AMP	1	129	0.8%	No
ESRRG		1q41	HOMDEL	2	129	1.6%	No
DLG4		17p13.1	HOMDEL	1	129	0.8%	No
CYB561D1		1p13.3	AMP	1	129	0.8%	No
NAA11		4q21.21	HOMDEL	1	129	0.8%	No
HACD2		3q21.1	AMP	9	129	7.0%	No
BOD1L1		4p15.33	HOMDEL	1	129	0.8%	No
PAM16		16p13.3	AMP	1	129	0.8%	No
WASHC2A		10q11.23	HOMDEL	1	129	0.8%	No
PART1		5q12.1	HOMDEL	1	129	0.8%	No
COL6A6		3q22.1	AMP	11	129	8.5%	No
LINC00630		Xq22.1	HOMDEL	1	129	0.8%	No
CDKN2A-DT		9p21.3	HOMDEL	1	129	0.8%	No
AMIGO1		1p13.3	HOMDEL	1	129	0.8%	No
ZNF630-AS1		Xp11.23	HOMDEL	1	129	0.8%	No
HIPK1-AS1		1p13.2	HOMDEL	1	129	0.8%	No
MARCHF11		5p15.1	AMP	6	129	4.7%	No
PTPN1		20q13.13	AMP	1	129	0.8%	Yes
C1ORF198		1q42.2	HOMDEL	2	129	1.6%	No
EPHB3		3q27.1	AMP	23	129	17.8%	No
TRIM46		1q22	AMP	4	129	3.1%	No
TMEM200B		1p35.3	HOMDEL	1	129	0.8%	No
ALYREF		17q25.3	HOMDEL	1	129	0.8%	No
PMS2CL		7p22.1	AMP	1	129	0.8%	No
ZNF580		19q13.42	AMP	1	129	0.8%	No
WDR81		17p13.3	HOMDEL	2	129	1.6%	No
RAPH1		2q33.2	HOMDEL	3	129	2.3%	No
FIS1		7q22.1	AMP	1	129	0.8%	No
MMP1		11q22.2	AMP	11	129	8.5%	No
PRAP1		10q26.3	HOMDEL	1	129	0.8%	No
KLF16		19p13.3	AMP	2	129	1.6%	No
PTPN2		18p11.21	AMP	2	129	1.6%	Yes
ZNF853		7p22.1	AMP	1	129	0.8%	No
UMAD1		7p21.3	AMP	1	129	0.8%	No
FARSB		2q36.1	HOMDEL	2	129	1.6%	No
BOLA1		1q21.2	AMP	3	129	2.3%	No
BST2		19p13.11	HOMDEL	1	129	0.8%	No
EPHB1		3q22.2	AMP	11	129	8.5%	Yes
MME		3q25.2	AMP	15	129	11.6%	No
EFNB2		13q33.3	AMP	1	129	0.8%	No
IL19		1q32.1	HOMDEL	1	129	0.8%	No
RGN		Xp11.3	HOMDEL	1	129	0.8%	No
ZNF57		19p13.3	HOMDEL	4	129	3.1%	No
CCDC8		19q13.32	AMP	1	129	0.8%	No
ANGPTL6		19p13.2	AMP	3	129	2.3%	No
EVI5L		19p13.2	HOMDEL	2	129	1.6%	No
KRTAP9-4		17q21.2	AMP	1	129	0.8%	No
DMBT1		10q26.13	HOMDEL	1	129	0.8%	No
CHRM3-AS2		1q43	AMP	1	129	0.8%	No
GPC6-AS1		13q31.3	AMP	1	129	0.8%	No
FKBP9		7p14.3	AMP	1	129	0.8%	No
RUSC1-AS1		1q22	AMP	4	129	3.1%	No
TTC34		1p36.32	HOMDEL	1	129	0.8%	No
PTGFRN		1p13.1	HOMDEL	1	129	0.8%	No
PXYLP1		3q23	AMP	11	129	8.5%	No
TRAF3IP2-AS1		6q21	HOMDEL	1	129	0.8%	No
SCN2B		11q23.3	HOMDEL	4	129	3.1%	No
GRAMD1B		11q24.1	HOMDEL	4	129	3.1%	No
FAM234A		16p13.3	AMP	1	129	0.8%	No
GNRHR2		1q21.1	AMP	3	129	2.3%	No
ROPN1L		5p15.2	AMP	6	129	4.7%	No
LINC02877		3q25.2	AMP	14	129	10.9%	No
NUDT16		3q22.1	AMP	10	129	7.8%	No
HLA-DOB		6p21.32	AMP	3	129	2.3%	No
DHRS7B		17p11.2	HOMDEL	1	129	0.8%	No
RETSAT		2p11.2	AMP	2	129	1.6%	No
FLACC1		2q33.1	AMP	2	129	1.6%	No
PRSS12		4q26	HOMDEL	1	129	0.8%	No
IZUMO4		19p13.3	HOMDEL	4	129	3.1%	No
BBOF1		14q24.3	AMP	1	129	0.8%	No
LINC01776		1p21.3	AMP	1	129	0.8%	No
ATG7		3p25.3	HOMDEL	2	129	1.6%	No
ANKS3		16p13.3	AMP	1	129	0.8%	No
TTI2		8p12	HOMDEL	1	129	0.8%	No
COPS7B		2q37.1	HOMDEL	2	129	1.6%	No
ULBP2		6q25.1	HOMDEL	1	129	0.8%	No
RDH8		19p13.2	HOMDEL	2	129	1.6%	No
CEPT1		1p13.3	HOMDEL	1	129	0.8%	No
ZNF587		19q13.43	AMP	2	129	1.6%	No
SCARNA5		2q37.1	HOMDEL	3	129	2.3%	No
ARHGEF10L		1p36.13	HOMDEL	1	129	0.8%	No
TRAF3		14q32.32	HOMDEL	2	129	1.6%	Yes
PCNT		21q22.3	HOMDEL	1	129	0.8%	No
LDB1		10q24.32	HOMDEL	1	129	0.8%	No
ERGIC2		12p11.22	AMP	1	129	0.8%	No
NRIP2		12p13.33	AMP	1	129	0.8%	No
LINC02860		7p15.2	AMP	1	129	0.8%	No
MYH2		17p13.1	HOMDEL	1	129	0.8%	No
TMEM253		14q11.2	AMP	1	129	0.8%	No
RHOT2		16p13.3	AMP	1	129	0.8%	No
KRTAP9-7		17q21.2	AMP	1	129	0.8%	No
UBALD1		16p13.3	AMP	1	129	0.8%	No
HSF5		17q22	AMP	1	129	0.8%	No
GPC6-AS2		13q31.3	AMP	1	129	0.8%	No
FBXO36		2q36.3	HOMDEL	2	129	1.6%	No
KRBOX1		3p22.1	HOMDEL	1	129	0.8%	No
LGI1		10q23.33	HOMDEL	1	129	0.8%	No
FDX2		19p13.2	HOMDEL	1	129	0.8%	No
MBD3L2		19p13.2	AMP	1	129	0.8%	No
SPATA25		20q13.12	AMP	1	129	0.8%	No
ZNF627		19p13.2	AMP	1	129	0.8%	No
CD28		2q33.2	AMP	1	129	0.8%	Yes
TNRC6C		17q25.3	HOMDEL	1	129	0.8%	No
LIMD1		3p21.31	HOMDEL	1	129	0.8%	No
AGBL5		2p23.3	AMP	2	129	1.6%	No
IRF2BPL		14q24.3	AMP	1	129	0.8%	No
FAM163A		1q25.2	AMP	1	129	0.8%	No
YAP1		11q22.1	HOMDEL	1	129	0.8%	Yes
CADM2		3p12.1	AMP	1	129	0.8%	No
RCSD1		1q24.2	AMP	3	129	2.3%	No
LOC100134391		17q25.1	AMP	2	129	1.6%	No
NKX6-3		8p11.21	HOMDEL	1	129	0.8%	No
AKAP8		19p13.12	HOMDEL	2	129	1.6%	No
CD80		3q13.33	AMP	8	129	6.2%	No
GPAT4		8p11.21	HOMDEL	1	129	0.8%	No
CFAP300		11q22.1	AMP	13	129	10.1%	No
EPHX3		19p13.12	HOMDEL	1	129	0.8%	No
C9ORF163		9q34.3	HOMDEL	1	129	0.8%	No
LINC00112		21q22.3	HOMDEL	1	129	0.8%	No
SMIM9		Xq28	AMP	3	129	2.3%	No
PPP1R16B		20q11.23	HOMDEL	1	129	0.8%	No
ZNF417		19q13.43	AMP	2	129	1.6%	No
NBPF25P		1q21.1	AMP	3	129	2.3%	No
CD86		3q13.33	AMP	9	129	7.0%	No
C15ORF40		15q25.2	AMP	4	129	3.1%	No
NUDT10		Xp11.22	HOMDEL	1	129	0.8%	No
EIF1AX-AS1		Xp22.12	AMP	2	129	1.6%	No
POLN		4p16.3	AMP	1	129	0.8%	No
HR		8p21.3	HOMDEL	2	129	1.6%	No
MMACHC		1p34.1	AMP	1	129	0.8%	No
PGAM1		10q24.1	HOMDEL	1	129	0.8%	No
BACE1-AS		11q23.3	HOMDEL	4	129	3.1%	No
OR4D2		17q22	AMP	1	129	0.8%	No
SYPL2		1p13.3	AMP	1	129	0.8%	No
TNIP2P1		Xp11.4	AMP	1	129	0.8%	No
HEPN1		11q24.2	HOMDEL	5	129	3.9%	No
PARS2		1p32.3	AMP	2	129	1.6%	No
APTR		7q11.23	AMP	1	129	0.8%	No
SLC35A3		1p21.2	AMP	1	129	0.8%	No
ZNF418		19q13.43	AMP	2	129	1.6%	No
SEPTIN14		7p11.2	AMP	2	129	1.6%	No
CENPS-CORT		1p36.22	HOMDEL	2	129	1.6%	No
CEP72-DT		5p15.33	HOMDEL	1	129	0.8%	No
CCT6P1		7q11.21	AMP	2	129	1.6%	No
DDAH1		1p22.3	AMP	2	129	1.6%	No
EGFL6		Xp22.2	AMP	2	129	1.6%	No
ADAM9		8p11.22	HOMDEL	1	129	0.8%	No
MAGED2		Xp11.21	HOMDEL	1	129	0.8%	No
NYX		Xp11.4	AMP	1	129	0.8%	No
ZNF382		19q13.12	AMP	4	129	3.1%	No
PMS2P9		7q11.23	AMP	1	129	0.8%	No
ABTB2		11p13	AMP	1	129	0.8%	No
FAM102B		1p13.3	AMP	1	129	0.8%	No
CD320		19p13.2	AMP	2	129	1.6%	No
VPS28		8q24.3	AMP	2	129	1.6%	No
OR7E37P		13q14.11	HOMDEL	2	129	1.6%	No
TMEM181		6q25.3	HOMDEL	1	129	0.8%	No
SLC23A3		2q35	HOMDEL	2	129	1.6%	No
SNHG31		2q35	HOMDEL	2	129	1.6%	No
IP6K2		3p21.31	HOMDEL	1	129	0.8%	No
C19ORF18		19q13.43	AMP	2	129	1.6%	No
CALR		19p13.13	AMP	3	129	2.3%	Yes
FNDC10		1p36.33	HOMDEL	1	129	0.8%	No
SLC35A1		6q15	HOMDEL	1	129	0.8%	No
BPIFA1		20q11.21	AMP	5	129	3.9%	No
SLF1		5q15	HOMDEL	1	129	0.8%	No
PLB1		2p23.2	AMP	2	129	1.6%	No
ZNF667-AS1		19q13.43	AMP	1	129	0.8%	No
KIAA0930		22q13.31	AMP	2	129	1.6%	No
TAFA1		3p14.1	HOMDEL	2	129	1.6%	No
TLE1-DT		9q21.32	HOMDEL	1	129	0.8%	No
OR10T2		1q23.1	AMP	4	129	3.1%	No
TNFSF13		17p13.1	HOMDEL	1	129	0.8%	No
LILRA2		19q13.4	HOMDEL	1	129	0.8%	No
NAA16		13q14.11	HOMDEL	1	129	0.8%	No
WASF2		1p36.11	HOMDEL	1	129	0.8%	No
SLC25A42		19p13.11	HOMDEL	1	129	0.8%	No
DBR1		3q22.3	AMP	10	129	7.8%	No
ANKRD27		19q13.11	AMP	4	129	3.1%	No
IL17D		13q12.11	HOMDEL	2	129	1.6%	No
CD33		19q13.41	AMP	1	129	0.8%	No
REC114		15q24.1	AMP	4	129	3.1%	No
PIGY		4q22.1	HOMDEL	1	129	0.8%	No
PNPLA7		9q34.3	HOMDEL	1	129	0.8%	No
OLFM1		9q34.3	HOMDEL	1	129	0.8%	No
GMIP		19p13.11	HOMDEL	1	129	0.8%	No
ELAVL1		19p13.2	HOMDEL	2	129	1.6%	No
FAM86B2		8p23.1	HOMDEL	1	129	0.8%	No
SPANXN2		Xq27.3	AMP	1	129	0.8%	No
ATOH8		2p11.2	AMP	1	129	0.8%	No
SEPTIN12		16p13.3	AMP	1	129	0.8%	No
ZNF441		19p13.2	HOMDEL	1	129	0.8%	No
FAM223A		Xq28	AMP	3	129	2.3%	No
MSH5		6p21.33	AMP	3	129	2.3%	No
ECSIT		19p13.2	AMP	1	129	0.8%	No
WFDC5		20q13.12	AMP	1	129	0.8%	No
SLC9A8		20q13.13	AMP	1	129	0.8%	No
THRA		17q21.1	AMP	1	129	0.8%	No
LINC00343		13q33.2	AMP	1	129	0.8%	No
LINC01204		Xp11.3	HOMDEL	1	129	0.8%	No
KAZALD1		10q24.31	HOMDEL	1	129	0.8%	No
SIGLEC6		19q13.41	AMP	1	129	0.8%	No
FABP3		1p35.2	AMP	1	129	0.8%	No
PPP1R2		3q29	AMP	23	129	17.8%	No
SFT2D1		6q27	HOMDEL	1	129	0.8%	No
PSCA		8q24.3	AMP	2	129	1.6%	No
MRPL47		3q26.33	AMP	24	129	18.6%	No
UBL4A		Xq28	AMP	3	129	2.3%	No
FAM30A		14q32.33	HOMDEL	1	129	0.8%	No
SHLD2P3		10q11.22	HOMDEL	1	129	0.8%	No
NMNAT1		1p36.22	HOMDEL	1	129	0.8%	No
PLA2G10		16p13.12	AMP	2	129	1.6%	No
SPRR2C		1q21.3	AMP	4	129	3.1%	No
GTF3C3		2q33.1	AMP	2	129	1.6%	No
SATB2		2q33.1	AMP	1	129	0.8%	No
RETREG1-AS1		5p15.1	AMP	6	129	4.7%	No
PRRG1		Xp21.1	AMP	1	129	0.8%	No
TMEM150A		2p11.2	AMP	2	129	1.6%	No
SNORA66		1p22.1	HOMDEL	1	129	0.8%	No
DHRS7B		17p11.2	AMP	1	129	0.8%	No
CYB5D1		17p13.1	HOMDEL	1	129	0.8%	No
APOO		Xp22.11	AMP	3	129	2.3%	No
TRIR		19p13.13	AMP	2	129	1.6%	No
SPRR2D		1q21.3	AMP	4	129	3.1%	No
DAND5		19p13.13	AMP	2	129	1.6%	No
IQGAP3		1q22	AMP	4	129	3.1%	No
DAW1		2q36.3	HOMDEL	2	129	1.6%	No
DNAJC13		3q22.1	AMP	10	129	7.8%	No
NFKBIZ		3q12.3	AMP	10	129	7.8%	No
SELENOS		15q26.3	AMP	4	129	3.1%	No
GRIN3B		19p13.3	HOMDEL	5	129	3.9%	No
LRRC3-DT		21q22.3	HOMDEL	1	129	0.8%	No
MOSPD3		7q22.1	AMP	1	129	0.8%	No
DHRS12		13q14.3	HOMDEL	1	129	0.8%	No
MOB4		2q33.1	AMP	2	129	1.6%	No
TIPARP		3q25.31	AMP	15	129	11.6%	Yes
THRSP		11q14.1	AMP	1	129	0.8%	No
IL27RA		19p13.12	AMP	2	129	1.6%	No
ATP8B3		19p13.3	HOMDEL	4	129	3.1%	No
PPP1R3A		7q31.1	AMP	1	129	0.8%	No
PRRG2		19q13.33	AMP	1	129	0.8%	No
LY6G6E		6p21.33	AMP	3	129	2.3%	No
LPL		8p21.3	HOMDEL	1	129	0.8%	No
PRDM10		11q24.3	HOMDEL	4	129	3.1%	No
TMEM51-AS1		1p36.21	HOMDEL	1	129	0.8%	No
APOA4		11q23.3	HOMDEL	4	129	3.1%	No
AFF1-AS1		4q21.3	HOMDEL	1	129	0.8%	No
SPRR2E		1q21.3	AMP	4	129	3.1%	No
GIGYF1		7q22.1	AMP	1	129	0.8%	No
CD163		12p13.31	AMP	1	129	0.8%	No
YIPF3		6p21.1	AMP	1	129	0.8%	No
SUPT20HL1		Xp22.11	AMP	3	129	2.3%	No
NECAP1		12p13.31	AMP	2	129	1.6%	No
SCNM1		1q21.3	AMP	4	129	3.1%	No
EML5		14q31.3	HOMDEL	1	129	0.8%	No
CAMK2B		7p13	AMP	1	129	0.8%	No
PRLHR		10q26.11	HOMDEL	1	129	0.8%	No
OR5AU1		14q11.2	AMP	1	129	0.8%	No
SHISA8		22q13.2	AMP	1	129	0.8%	No
SPRR2F		1q21.3	AMP	4	129	3.1%	No
ZNF738		19p12	HOMDEL	1	129	0.8%	No
TTC39B		9p22.3	AMP	1	129	0.8%	No
RRP36		6p21.1	AMP	1	129	0.8%	No
USP2-AS1		11q23.3	HOMDEL	4	129	3.1%	No
OR6P1		1q23.1	AMP	4	129	3.1%	No
DERL1		8q24.13	AMP	2	129	1.6%	No
NICN1		3p21.31	HOMDEL	1	129	0.8%	No
METRN		16p13.3	AMP	1	129	0.8%	No
ZMYM4		1p34.3	AMP	1	129	0.8%	No
PCYT1B		Xp22.11	AMP	3	129	2.3%	No
PARM1		4q13.3	AMP	1	129	0.8%	No
ARX		Xp21.3	AMP	2	129	1.6%	No
DNAJB3		2q37.1	HOMDEL	2	129	1.6%	No
LINC00367		13q12.11	HOMDEL	2	129	1.6%	No
CLDN25		11q23.2	HOMDEL	5	129	3.9%	No
FAM184B		4p15.32-p15.31	AMP	1	129	0.8%	No
OR11H4		14q11.2	AMP	1	129	0.8%	No
SPRR2G		1q21.3	AMP	4	129	3.1%	No
SUV39H1		Xp11.23	AMP	1	129	0.8%	No
UBE2QL1		5p15.31	AMP	5	129	3.9%	No
FAM83G		17p11.2	HOMDEL	1	129	0.8%	No
TUT4		1p32.3	AMP	2	129	1.6%	No
OTC		Xp11.4	HOMDEL	1	129	0.8%	No
OR10X1		1q23.1	AMP	4	129	3.1%	No
RPP40		6p25.1	HOMDEL	2	129	1.6%	No
KCNV1		8q23.2	AMP	1	129	0.8%	No
PPP1R3D		20q13.33	AMP	1	129	0.8%	No
B4GALT5		20q13.13	AMP	1	129	0.8%	No
PLXDC1		17q12	AMP	1	129	0.8%	No
CD177		19q13.31	AMP	3	129	2.3%	No
RNASE9		14q11.2	AMP	1	129	0.8%	No
SPRR3		1q21.3	AMP	4	129	3.1%	No
TMEM187		Xq28	AMP	3	129	2.3%	No
CAHM		6q26	HOMDEL	2	129	1.6%	No
MCF2L-AS1		13q34	AMP	1	129	0.8%	No
PPAN-P2RY11		19p13.2	AMP	3	129	2.3%	No
CXORF38		Xp11.4	HOMDEL	1	129	0.8%	No
WDR27		6q27	HOMDEL	1	129	0.8%	No
OR10Z1		1q23.1	AMP	4	129	3.1%	No
GSTZ1		14q24.3	HOMDEL	1	129	0.8%	No
TMEM241		18q11.2	AMP	1	129	0.8%	No
ANAPC13		3q22.2	AMP	11	129	8.5%	No
ZMYM6		1p34.3	AMP	1	129	0.8%	No
CD226		18q22.2	HOMDEL	1	129	0.8%	No
RHBG		1q22	AMP	4	129	3.1%	No
PDE11A		2q31.2	HOMDEL	1	129	0.8%	No
HSD3BP4		1p12	AMP	1	129	0.8%	No
CWF19L1		10q24.31	HOMDEL	1	129	0.8%	No
SPTA1		1q23.1	AMP	4	129	3.1%	No
MRTFA-AS1		22q13.1	AMP	2	129	1.6%	No
TP73		1p36.32	HOMDEL	1	129	0.8%	No
MAGED4		Xp11.22	HOMDEL	1	129	0.8%	No
PPP6R2		22q13.33	HOMDEL	1	129	0.8%	No
UBA1		Xp11.3	HOMDEL	1	129	0.8%	No
SVBP		1p34.2	AMP	2	129	1.6%	No
RPS6KA2-AS1		6q27	HOMDEL	1	129	0.8%	No
ZMYM3		Xq13.1	AMP	2	129	1.6%	Yes
CCNYL2		10q11.21	HOMDEL	1	129	0.8%	No
ING5		2q37.3	HOMDEL	4	129	3.1%	No
DYNLT4		1p34.1	AMP	1	129	0.8%	No
CDK18		1q32.1	HOMDEL	1	129	0.8%	No
PEMT		17p11.2	HOMDEL	1	129	0.8%	No
FAM170B-AS1		10q11.23	HOMDEL	1	129	0.8%	No
LINC02016		3q21.3	AMP	11	129	8.5%	No
MMP12		11q22.2	AMP	11	129	8.5%	No
TK1		17q25.3	AMP	2	129	1.6%	No
MIS12		17p13.2	HOMDEL	2	129	1.6%	No
ONECUT2		18q21.31	AMP	1	129	0.8%	No
EPOR		19p13.2	AMP	2	129	1.6%	Yes
LINC01994		3q26.33	AMP	24	129	18.6%	No
BOK-AS1		2q37.3	HOMDEL	4	129	3.1%	No
ADCY10		1q24.2	AMP	3	129	2.3%	No
GNL3L		Xp11.22	HOMDEL	1	129	0.8%	No
HLA-DRB1		6p21.32	AMP	3	129	2.3%	No
PRIMA1		14q32.12	HOMDEL	1	129	0.8%	No
KLK6		19q13.41	AMP	1	129	0.8%	No
LOC93429		19q13.32	AMP	1	129	0.8%	No
CCDC144NL		17p11.2	AMP	1	129	0.8%	No
NAV2-AS5		11p15.1	HOMDEL	1	129	0.8%	No
BIRC8		19q13.42	AMP	1	129	0.8%	No
EFCAB11		14q32.11	HOMDEL	1	129	0.8%	No
MLYCD		16q23.3	HOMDEL	1	129	0.8%	No
CHRND		2q37.1	HOMDEL	2	129	1.6%	No
FOXJ2		12p13.31	AMP	2	129	1.6%	No
HLA-DRA		6p21.32	AMP	3	129	2.3%	No
SCHLAP1		2q31.3	AMP	2	129	1.6%	No
KPNA7		7q22.1	AMP	1	129	0.8%	No
RNASE12		14q11.2	AMP	1	129	0.8%	No
CYP4F2		19p13.12	HOMDEL	1	129	0.8%	No
PYCR1		17q25.3	HOMDEL	1	129	0.8%	No
LRP4		11p11.2	HOMDEL	1	129	0.8%	No
MUC4		3q29	AMP	23	129	17.8%	No
SYN1		Xp11.3-p11.23	AMP	1	129	0.8%	No
SYT14		1q32.2	HOMDEL	1	129	0.8%	No
EGFR		7p11.2	AMP	5	129	3.9%	Yes
DSC1		18q12.1	AMP	1	129	0.8%	No
CATIP		2q35	HOMDEL	2	129	1.6%	No
LAMTOR3		4q23	HOMDEL	1	129	0.8%	No
PLAAT1		3q29	AMP	23	129	17.8%	No
PRR22		19p13.3	AMP	1	129	0.8%	No
RPS6KA2		6q27	HOMDEL	1	129	0.8%	No
GATAD2A		19p13.11	HOMDEL	1	129	0.8%	No
PPP2R2C		4p16.1	AMP	1	129	0.8%	No
ZNF350-AS1		19q13.41	AMP	1	129	0.8%	No
LINC00970		1q24.2	AMP	3	129	2.3%	No
CCDC28B		1p35.2	AMP	1	129	0.8%	No
KLK10		19q13.41	AMP	1	129	0.8%	No
ARHGAP42		11q22.1	AMP	9	129	7.0%	No
CDK8		13q12.13	HOMDEL	2	129	1.6%	Yes
SREBF2		22q13.2	AMP	1	129	0.8%	No
EPO		7q22.1	AMP	1	129	0.8%	No
EZR-AS1		6q25.3	HOMDEL	1	129	0.8%	No
DSC2		18q12.1	AMP	1	129	0.8%	No
MATK		19p13.3	HOMDEL	4	129	3.1%	No
SLCO1B7		12p12.2	AMP	1	129	0.8%	No
PTPRD		9p24.1-p23	AMP	2	129	1.6%	Yes
RAB25		1q22	AMP	4	129	3.1%	No
DDA1		19p13.11	HOMDEL	1	129	0.8%	No
FOXN3-AS1		14q32.11	HOMDEL	1	129	0.8%	No
ICAM4		19p13.2	AMP	2	129	1.6%	No
PPP2R3A		3q22.2-q22.3	AMP	11	129	8.5%	No
HLA-DQB2		6p21.32	AMP	3	129	2.3%	No
NCAPH2		22q13.33	HOMDEL	1	129	0.8%	No
TULP4		6q25.3	HOMDEL	1	129	0.8%	No
COL18A1		21q22.3	HOMDEL	1	129	0.8%	No
WFDC21P		17q23.1	AMP	2	129	1.6%	No
SGK1		6q23.2	HOMDEL	1	129	0.8%	Yes
LINC02052		3q27.3	AMP	23	129	17.8%	No
BPTF		17q24.2	AMP	2	129	1.6%	No
SRF		6p21.1	AMP	1	129	0.8%	No
SYP		Xp11.23	AMP	1	129	0.8%	No
RFPL4B		6q21	HOMDEL	1	129	0.8%	No
MEGF8		19q13.2	AMP	2	129	1.6%	No
PTAFR		1p35.3	HOMDEL	1	129	0.8%	No
ICAM5		19p13.2	AMP	2	129	1.6%	No
SLC9A3R2		16p13.3	AMP	1	129	0.8%	No
ANKH		5p15.2	AMP	6	129	4.7%	No
PRTN3		19p13.3	AMP	1	129	0.8%	No
ASGR1		17p13.1	HOMDEL	1	129	0.8%	No
SLC16A1		1p13.2	HOMDEL	1	129	0.8%	No
ICAM3		19p13.2	AMP	2	129	1.6%	No
LINC00398		13q12.3	HOMDEL	1	129	0.8%	No
SGK2		20q13.12	AMP	1	129	0.8%	No
HNRNPCL3		1p36.21	AMP	1	129	0.8%	No
MUC1		1q22	AMP	4	129	3.1%	Yes
FANCB		Xp22.2	AMP	2	129	1.6%	No
CTTNBP2		7q31.31	AMP	1	129	0.8%	No
NUTM2A-AS1		10q23.2	HOMDEL	3	129	2.3%	No
CER1		9p22.3	AMP	1	129	0.8%	No
MARCHF5		10q23.32-q23.33	HOMDEL	1	129	0.8%	No
ATP13A3-DT		3q29	AMP	23	129	17.8%	No
ATN1		12p13.31	AMP	1	129	0.8%	No
TIMM17B		Xp11.23	AMP	1	129	0.8%	No
LINC01924		18q22.1	HOMDEL	1	129	0.8%	No
AGTPBP1		9q21.33	HOMDEL	1	129	0.8%	No
IGSF5		21q22.2	HOMDEL	1	129	0.8%	No
FBXO17		19q13.2	AMP	5	129	3.9%	No
ICAM2		17q23.3	AMP	2	129	1.6%	No
MBOAT7		19q13.42	AMP	2	129	1.6%	No
GREB1L		18q11.1-q11.2	AMP	1	129	0.8%	No
EPDR1		7p14.1	AMP	1	129	0.8%	No
ABHD16A		6p21.33	AMP	3	129	2.3%	No
MROH9		1q24.3	AMP	3	129	2.3%	No
PADI2		1p36.13	HOMDEL	1	129	0.8%	No
SOHLH1		9q34.3	HOMDEL	1	129	0.8%	No
SYPL1		7q22.2	AMP	1	129	0.8%	No
YWHAE		17p13.3	HOMDEL	2	129	1.6%	Yes
CELSR2		1p13.3	AMP	1	129	0.8%	No
FAH		15q25.1	AMP	4	129	3.1%	No
SERPINB9P1		6p25.2	HOMDEL	2	129	1.6%	No
TLE2		19p13.3	AMP	2	129	1.6%	Yes
PRSS56		2q37.1	HOMDEL	2	129	1.6%	No
STUM		1q42.12	HOMDEL	2	129	1.6%	No
STEAP2		7q21.13	AMP	2	129	1.6%	No
PPP2R5B		11q13.1	AMP	1	129	0.8%	No
VWA5B1		1p36.12	HOMDEL	1	129	0.8%	No
ICAM1		19p13.2	AMP	2	129	1.6%	No
TMPRSS9		19p13.3	AMP	2	129	1.6%	No
EPX		17q22	AMP	1	129	0.8%	No
PPDPF		20q13.33	AMP	1	129	0.8%	No
TXNL1		18q21.31	AMP	1	129	0.8%	No
ARID3A		19p13.3	AMP	1	129	0.8%	Yes
HOOK2		19p13.13	HOMDEL	1	129	0.8%	No
CRIP2		14q32.33	HOMDEL	1	129	0.8%	No
BRIP1		17q23.2	AMP	1	129	0.8%	Yes
OR1D5		17p13.3	HOMDEL	2	129	1.6%	No
KLHDC7B		22q13.33	AMP	1	129	0.8%	No
MAPK12		22q13.33	HOMDEL	1	129	0.8%	No
UXT		Xp11.23	HOMDEL	1	129	0.8%	No
LACC1		13q14.11	HOMDEL	2	129	1.6%	No
LAMB2		3p21.31	HOMDEL	1	129	0.8%	No
MTX1		1q22	AMP	4	129	3.1%	No
SPATA7		14q31.3	AMP	1	129	0.8%	No
PPP2R5C		14q32.31	AMP	1	129	0.8%	No
NUP214		9q34.13	AMP	1	129	0.8%	Yes
SDHAP3		5p15.33	HOMDEL	1	129	0.8%	No
LRRC8E		19p13.2	AMP	2	129	1.6%	No
CNN1		19p13.2	HOMDEL	1	129	0.8%	No
LYRM4		6p25.1	HOMDEL	2	129	1.6%	No
ZNF518B		4p16.1	HOMDEL	2	129	1.6%	No
BCAS3		17q23.2	HOMDEL	1	129	0.8%	No
KCNMB2		3q26.32	AMP	24	129	18.6%	No
