Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
STRN4		1	1	127	0.8%	No
NT5C1A		2	2	127	1.6%	No
TUBGCP4		1	1	127	0.8%	No
DMD		18	17	127	13.4%	No
ANAPC2		1	1	127	0.8%	No
DMBT1		3	2	127	1.6%	No
NPC1L1		1	1	127	0.8%	No
ACKR3		1	1	127	0.8%	Yes
FNDC1		5	5	127	3.9%	No
RSKR		1	1	127	0.8%	No
ZNF469		5	5	127	3.9%	No
KRBA1		1	1	127	0.8%	No
CCDC47		2	2	127	1.6%	No
ST6GAL2		2	1	127	0.8%	No
OR5J2		1	1	127	0.8%	No
OR51A4		1	1	127	0.8%	No
ZNF594		1	1	127	0.8%	No
MOB3C		1	1	127	0.8%	No
SARDH		2	2	127	1.6%	No
SEZ6		1	1	127	0.8%	No
DNAH9		7	6	127	4.7%	No
GPKOW		1	1	127	0.8%	No
CABP4		1	1	127	0.8%	No
ARFIP1		1	1	127	0.8%	No
NACC1		2	2	127	1.6%	No
ARHGEF16		2	2	127	1.6%	No
GLB1L3		1	1	127	0.8%	No
CC2D1B		1	1	127	0.8%	No
DNAH5		8	7	127	5.5%	No
ZBTB37		2	2	127	1.6%	No
CCNL1		1	1	127	0.8%	No
SPACA3		1	1	127	0.8%	No
CIAPIN1		1	1	127	0.8%	No
NCF1		1	1	127	0.8%	No
DMWD		3	3	127	2.4%	No
DMRT1		2	2	127	1.6%	No
GNMT		1	1	127	0.8%	No
MYLPF		1	1	127	0.8%	No
PARD6B		2	2	127	1.6%	No
DMPK		2	2	127	1.6%	No
SULT1C4		2	2	127	1.6%	No
CPSF1		4	4	127	3.1%	No
AKR1B10		1	1	127	0.8%	No
OR51B5		1	1	127	0.8%	No
DNAH8		9	9	127	7.1%	No
DNAH6		7	7	127	5.5%	No
PLEKHG4B		4	4	127	3.1%	No
DYNC1I2		3	2	127	1.6%	No
VPS35L		2	2	127	1.6%	No
DYNC1I1		1	1	127	0.8%	No
CCDC185		1	1	127	0.8%	No
MMAA		1	1	127	0.8%	No
DYNC1H1		7	7	127	5.5%	No
PLA2G12B		1	1	127	0.8%	No
EFCAB13		1	1	127	0.8%	No
CELF6		1	1	127	0.8%	No
GPR78		1	1	127	0.8%	No
PAPPA2		6	4	127	3.1%	No
KIF2B		1	1	127	0.8%	No
DCAF12L1		1	1	127	0.8%	No
ATG101		1	1	127	0.8%	No
MFSD14B		2	2	127	1.6%	No
USP38		1	1	127	0.8%	No
AMOT		3	3	127	2.4%	No
PIK3R4		4	4	127	3.1%	No
OR10C1		1	1	127	0.8%	No
TNRC18		2	2	127	1.6%	No
NTNG2		1	1	127	0.8%	No
MUC5B		8	8	127	6.3%	No
SLC17A7		1	1	127	0.8%	No
GPR174		2	2	127	1.6%	No
DNMT3A		1	1	127	0.8%	Yes
DNMT1		3	3	127	2.4%	Yes
DNM2		2	1	127	0.8%	Yes
AFAP1L2		2	2	127	1.6%	No
C14ORF93		1	1	127	0.8%	No
SLITRK2		1	1	127	0.8%	No
DYNC1LI2		1	1	127	0.8%	No
RARS2		2	2	127	1.6%	No
TRAPPC11		1	1	127	0.8%	No
SMAP1		2	2	127	1.6%	No
FAM221A		1	1	127	0.8%	No
FKBP10		3	3	127	2.4%	No
TTBK1		2	2	127	1.6%	No
DGKK		1	1	127	0.8%	No
ABCB5		4	4	127	3.1%	No
DLL1		1	1	127	0.8%	No
CDH19		2	2	127	1.6%	No
SENP1		1	1	127	0.8%	No
USP32		3	3	127	2.4%	No
DPAGT1		1	1	127	0.8%	No
DXO		1	1	127	0.8%	No
TFCP2L1		1	1	127	0.8%	No
MYPN		3	3	127	2.4%	No
DOCK3		4	3	127	2.4%	No
GRHL1		2	2	127	1.6%	No
DOCK2		1	1	127	0.8%	No
DOCK1		1	1	127	0.8%	No
EHD2		2	2	127	1.6%	No
EHD3		2	2	127	1.6%	No
GLIS2		3	2	127	1.6%	No
KTI12		1	1	127	0.8%	No
UNCX		1	1	127	0.8%	No
UBN1		1	1	127	0.8%	No
ZBTB49		1	1	127	0.8%	No
TBX20		1	1	127	0.8%	No
GLYR1		1	1	127	0.8%	No
CD209		1	1	127	0.8%	No
POLR1H		1	1	127	0.8%	No
CCNG2		1	1	127	0.8%	No
ZNF680		1	1	127	0.8%	No
DNTTIP2		1	1	127	0.8%	No
CCNT1		2	2	127	1.6%	No
GMCL1		1	1	127	0.8%	No
CCT6A		1	1	127	0.8%	No
CD1A		2	2	127	1.6%	No
ZNF106		3	3	127	2.4%	No
HHIP		1	1	127	0.8%	No
PALS1		2	2	127	1.6%	No
C7ORF31		1	1	127	0.8%	No
MRPS7		1	1	127	0.8%	No
GAL		2	2	127	1.6%	No
MLXIPL		1	1	127	0.8%	No
CRYL1		1	1	127	0.8%	No
STXBP4		1	1	127	0.8%	No
TNNI3K		3	3	127	2.4%	No
KLHL5		2	1	127	0.8%	No
LRSAM1		3	2	127	1.6%	No
CD1E		1	1	127	0.8%	No
PITRM1		1	1	127	0.8%	No
CD3G		1	1	127	0.8%	No
SEPSECS		1	1	127	0.8%	No
PRDX4		1	1	127	0.8%	No
IFT52		2	2	127	1.6%	No
KLHL38		1	1	127	0.8%	No
CD4		1	1	127	0.8%	No
CARMIL3		1	1	127	0.8%	No
CD5L		1	1	127	0.8%	No
TRIM49C		1	1	127	0.8%	No
CD6		2	2	127	1.6%	No
TXLNA		1	1	127	0.8%	No
CD8A		1	1	127	0.8%	No
DENND5B		4	4	127	3.1%	No
CD8B		3	3	127	2.4%	No
CD14		1	1	127	0.8%	No
ANKRD34C		2	2	127	1.6%	No
EDRF1		2	2	127	1.6%	No
CIB2		1	1	127	0.8%	No
FBXW10		2	2	127	1.6%	No
SZRD1		2	2	127	1.6%	No
CIB1		1	1	127	0.8%	No
CD22		2	2	127	1.6%	Yes
AFAP1L1		1	1	127	0.8%	No
TOR1AIP1		1	1	127	0.8%	No
SEMA3C		1	1	127	0.8%	No
DCAF4		3	2	127	1.6%	No
NEK5		2	1	127	0.8%	No
CCDC9		2	2	127	1.6%	No
MSLNL		1	1	127	0.8%	No
CUEDC1		2	2	127	1.6%	No
HYOU1		2	2	127	1.6%	No
KAT5		1	1	127	0.8%	No
IPO7		3	3	127	2.4%	No
OSTC		1	1	127	0.8%	No
ARHGAP22		1	1	127	0.8%	No
NEBL		1	1	127	0.8%	No
NOP56		1	1	127	0.8%	No
NUGGC		2	2	127	1.6%	No
ZNF250		1	1	127	0.8%	No
CD33		1	1	127	0.8%	No
SIGLEC6		1	1	127	0.8%	No
ST8SIA4		1	1	127	0.8%	No
ZNF211		2	2	127	1.6%	No
SCAF1		6	3	127	2.4%	No
REEP5		1	1	127	0.8%	No
CHERP		2	2	127	1.6%	No
CACTIN		2	2	127	1.6%	No
KMT2C		30	20	127	15.7%	Yes
VWDE		3	3	127	2.4%	No
MTHFD2L		1	1	127	0.8%	No
CFAP61		2	2	127	1.6%	No
BAG6		2	2	127	1.6%	No
EPS15L1		1	1	127	0.8%	No
SINHCAF		1	1	127	0.8%	No
GPAT3		2	2	127	1.6%	No
SCARB2		1	1	127	0.8%	No
DLGAP3		2	2	127	1.6%	No
ENTPD1		1	1	127	0.8%	No
DNASE2B		2	2	127	1.6%	No
ENTPD5		1	1	127	0.8%	No
CD40LG		1	1	127	0.8%	No
DEK		2	2	127	1.6%	Yes
RBM25		1	1	127	0.8%	No
PRRC2A		1	1	127	0.8%	No
ZCWPW2		2	2	127	1.6%	No
WIZ		2	2	127	1.6%	No
PALM3		1	1	127	0.8%	No
SEMA4F		1	1	127	0.8%	No
CD44		1	1	127	0.8%	No
XKR9		1	1	127	0.8%	No
SEMA4D		1	1	127	0.8%	No
GGA1		1	1	127	0.8%	No
SEMA4B		3	3	127	2.4%	No
CD58		1	1	127	0.8%	Yes
FREM2		6	6	127	4.7%	No
CD69		1	1	127	0.8%	No
SEMA6B		3	3	127	2.4%	No
SEMA6C		1	1	127	0.8%	No
DNAJC21		2	2	127	1.6%	No
FSIP1		1	1	127	0.8%	No
SMPD2		1	1	127	0.8%	No
MIA3		3	3	127	2.4%	No
ERC2		1	1	127	0.8%	No
ZNF260		1	1	127	0.8%	No
ZNF546		1	1	127	0.8%	No
SMPD1		1	1	127	0.8%	No
SMO		1	1	127	0.8%	Yes
PPP1R16B		2	2	127	1.6%	No
ATP10D		3	3	127	2.4%	No
CTAGE6		1	1	127	0.8%	No
MPP4		1	1	127	0.8%	No
AUTS2		2	2	127	1.6%	No
FCRLA		1	1	127	0.8%	No
RAB11FIP5		1	1	127	0.8%	No
GIGYF2		1	1	127	0.8%	No
ANKRD17		4	4	127	3.1%	No
SNX6		1	1	127	0.8%	No
ADGRE5		2	2	127	1.6%	No
SMARCC2		5	4	127	3.1%	No
SLITRK5		3	3	127	2.4%	No
ADAL		1	1	127	0.8%	No
PERM1		1	1	127	0.8%	No
SLC45A4		1	1	127	0.8%	No
MAFA		1	1	127	0.8%	No
PTX4		1	1	127	0.8%	No
MFSD9		1	1	127	0.8%	No
TMEM266		3	3	127	2.4%	No
KIAA0895L		1	1	127	0.8%	No
THAP11		1	1	127	0.8%	No
PLCD4		1	1	127	0.8%	No
VANGL2		1	1	127	0.8%	No
BUD13		3	3	127	2.4%	No
SPACA7		1	1	127	0.8%	No
PLPP7		1	1	127	0.8%	No
RAI14		1	1	127	0.8%	No
CDK1		1	1	127	0.8%	No
ADGRG6		3	3	127	2.4%	No
CARMIL2		2	1	127	0.8%	No
CEMIP		2	2	127	1.6%	No
LRBA		3	3	127	2.4%	No
CDC5L		1	1	127	0.8%	No
SMS		2	2	127	1.6%	No
TFEB		1	1	127	0.8%	Yes
SEPTIN7		1	1	127	0.8%	No
SIGLEC1		3	3	127	2.4%	No
SNAP25		1	1	127	0.8%	No
SNAPC2		1	1	127	0.8%	No
HACL1		2	2	127	1.6%	No
APPL1		1	1	127	0.8%	No
PIN1		1	1	127	0.8%	No
CDC20		1	1	127	0.8%	No
ZSCAN22		1	1	127	0.8%	No
CDC25A		3	2	127	1.6%	No
CDC25B		2	2	127	1.6%	No
MTERF3		1	1	127	0.8%	No
SLC35B3		1	1	127	0.8%	No
OXSM		1	1	127	0.8%	No
CDC27		1	1	127	0.8%	No
GID8		1	1	127	0.8%	No
CDH1		1	1	127	0.8%	Yes
COQ6		1	1	127	0.8%	No
SNRNP70		1	1	127	0.8%	No
FAM120AOS		1	1	127	0.8%	No
FSCN1		2	2	127	1.6%	No
SLC35C2		2	2	127	1.6%	No
SNRPA1		2	2	127	1.6%	No
ASCC1		1	1	127	0.8%	No
SAXO1		3	3	127	2.4%	No
PKD1		9	9	127	7.1%	No
SNTA1		3	3	127	2.4%	No
SOX17		2	2	127	1.6%	Yes
SNX2		1	1	127	0.8%	No
NSD1		15	9	127	7.1%	Yes
SNX1		1	1	127	0.8%	No
COP1		1	1	127	0.8%	Yes
EXOSC3		1	1	127	0.8%	No
ZSCAN5B		2	2	127	1.6%	No
PRELID3B		1	1	127	0.8%	No
FAHD2A		1	1	127	0.8%	No
SNRPD3		1	1	127	0.8%	No
PIN4		2	1	127	0.8%	No
ISOC1		1	1	127	0.8%	No
PITPNA		1	1	127	0.8%	No
SNRPN		1	1	127	0.8%	No
PITX1		1	1	127	0.8%	No
RFPL4A		1	1	127	0.8%	No
PITX2		1	1	127	0.8%	No
LRRC55		1	1	127	0.8%	No
CAPN15		1	1	127	0.8%	No
TFPI2		2	2	127	1.6%	No
SON		2	2	127	1.6%	No
NFKBIZ		1	1	127	0.8%	No
SOS1		3	3	127	2.4%	Yes
SMC2		1	1	127	0.8%	No
SORL1		1	1	127	0.8%	No
ARHGEF5		3	3	127	2.4%	No
MED19		1	1	127	0.8%	No
DUSP26		1	1	127	0.8%	No
FZD3		1	1	127	0.8%	No
PRPF8		3	3	127	2.4%	No
PKHD1		7	7	127	5.5%	No
PKM		1	1	127	0.8%	No
PKNOX1		3	1	127	0.8%	No
ERN2		1	1	127	0.8%	No
VPS36		1	1	127	0.8%	No
PKP1		2	2	127	1.6%	No
AHSA1		2	2	127	1.6%	No
PKP2		2	2	127	1.6%	No
SEM1		1	1	127	0.8%	No
TRAPPC2B		1	1	127	0.8%	No
PLA2G1B		1	1	127	0.8%	No
SLCO1B1		1	1	127	0.8%	No
SOX5		4	4	127	3.1%	No
TUSC3		1	1	127	0.8%	Yes
VGLL2		1	1	127	0.8%	No
LMNA		1	1	127	0.8%	Yes
PLCB3		3	2	127	1.6%	No
SOX10		1	1	127	0.8%	Yes
KAT6A		3	3	127	2.4%	Yes
HIF3A		1	1	127	0.8%	No
LMNB1		1	1	127	0.8%	No
PLCB4		4	4	127	3.1%	No
SOX9		2	2	127	1.6%	Yes
AZI2		1	1	127	0.8%	No
PLCL1		3	3	127	2.4%	No
SOX11		2	2	127	1.6%	No
LRIT3		2	2	127	1.6%	No
TVP23B		1	1	127	0.8%	No
UBXN1		1	1	127	0.8%	No
PLAG1		1	1	127	0.8%	Yes
SOX1		1	1	127	0.8%	No
SOS2		1	1	127	0.8%	No
PLAT		1	1	127	0.8%	No
SOX2		1	1	127	0.8%	Yes
SOX4		1	1	127	0.8%	No
SP3		1	1	127	0.8%	No
TTC16		3	3	127	2.4%	No
PLG		2	2	127	1.6%	No
SP100		3	2	127	1.6%	No
LMX1B		3	3	127	2.4%	No
SPAG1		1	1	127	0.8%	No
ZNF300		1	1	127	0.8%	No
DPYSL4		1	1	127	0.8%	No
VSTM2L		1	1	127	0.8%	No
SERPINF2		1	1	127	0.8%	No
UAP1		3	2	127	1.6%	No
NXN		2	2	127	1.6%	No
TOP1MT		1	1	127	0.8%	No
ZNF284		1	1	127	0.8%	No
TACC2		4	3	127	2.4%	No
ZBTB7B		1	1	127	0.8%	No
ZNF593		1	1	127	0.8%	No
MARCHF3		1	1	127	0.8%	No
ST8SIA3		1	1	127	0.8%	No
LMO1		1	1	127	0.8%	Yes
PLCG1		2	2	127	1.6%	Yes
SP1		1	1	127	0.8%	No
LMO2		1	1	127	0.8%	Yes
PLCG2		2	2	127	1.6%	Yes
SOX12		1	1	127	0.8%	No
N4BP2L1		3	2	127	1.6%	No
TMEM171		1	1	127	0.8%	No
PLD1		4	4	127	3.1%	No
PLD2		1	1	127	0.8%	No
SP2		1	1	127	0.8%	No
PLEC		10	6	127	4.7%	No
CCT2		1	1	127	0.8%	No
LMX1A		2	1	127	0.8%	No
GNLY		1	1	127	0.8%	No
PLOD1		1	1	127	0.8%	No
ZNF804B		2	1	127	0.8%	No
TMEM174		1	1	127	0.8%	No
LPL		1	1	127	0.8%	No
BCORL1		5	4	127	3.1%	Yes
SPG7		2	2	127	1.6%	No
CELA2A		1	1	127	0.8%	No
LPO		2	2	127	1.6%	No
SORBS1		2	2	127	1.6%	No
YIPF2		3	3	127	2.4%	No
PCYOX1L		1	1	127	0.8%	No
PRR14		2	2	127	1.6%	No
GMNN		1	1	127	0.8%	No
SLC26A7		2	2	127	1.6%	No
RAB39B		1	1	127	0.8%	No
ANO6		3	3	127	2.4%	No
WDPCP		2	2	127	1.6%	No
GRIN3B		1	1	127	0.8%	No
ARID2		2	2	127	1.6%	Yes
SPARC		1	1	127	0.8%	No
SPAM1		1	1	127	0.8%	No
FAM135B		4	4	127	3.1%	No
LPA		3	3	127	2.4%	No
FXYD3		1	1	127	0.8%	No
COLEC10		2	2	127	1.6%	No
STARD13		1	1	127	0.8%	No
SPINT1		2	2	127	1.6%	No
PLXNA1		8	7	127	5.5%	No
PLXNA2		3	3	127	2.4%	No
SPP2		1	1	127	0.8%	No
PLXNB1		2	2	127	1.6%	No
SPP1		2	2	127	1.6%	No
LRCH4		1	1	127	0.8%	No
PLXNB3		3	3	127	2.4%	No
LRP1		3	3	127	2.4%	No
PMAIP1		1	1	127	0.8%	Yes
LRP2		6	5	127	3.9%	No
PMCH		2	1	127	0.8%	No
TXNDC11		2	2	127	1.6%	No
SPTLC1		1	1	127	0.8%	No
ATL1		1	1	127	0.8%	No
TEKT5		1	1	127	0.8%	No
YARS2		2	2	127	1.6%	No
SSUH2		1	1	127	0.8%	No
NMD3		1	1	127	0.8%	No
PLS1		2	2	127	1.6%	No
LRP6		3	3	127	2.4%	Yes
PML		6	6	127	4.7%	Yes
LRP5		4	4	127	3.1%	Yes
PMM2		1	1	127	0.8%	No
CCDC141		2	2	127	1.6%	No
LSP1		1	1	127	0.8%	No
PMS1		2	2	127	1.6%	Yes
SLU7		2	1	127	0.8%	No
APIP		1	1	127	0.8%	No
SLC34A2		3	3	127	2.4%	Yes
NDUFA13		1	1	127	0.8%	No
IFI44		2	2	127	1.6%	No
LRP4		6	6	127	4.7%	No
OLFM4		2	2	127	1.6%	No
ARFGEF1		3	3	127	2.4%	No
ARFGEF2		4	4	127	3.1%	No
ZNF486		1	1	127	0.8%	No
AKAP3		1	1	127	0.8%	No
OR13C9		1	1	127	0.8%	No
CYP4F3		1	1	127	0.8%	No
LTBP1		1	1	127	0.8%	No
LTBP2		4	4	127	3.1%	No
CNTNAP5		4	4	127	3.1%	No
TASOR2		2	2	127	1.6%	No
LTBR		1	1	127	0.8%	No
LTF		1	1	127	0.8%	No
NIPAL3		1	1	127	0.8%	No
TRBV5-1		1	1	127	0.8%	No
RALGAPA2		3	3	127	2.4%	No
SLC26A8		1	1	127	0.8%	No
TRBV5-4		1	1	127	0.8%	No
THOC2		8	8	127	6.3%	No
ADAMTSL3		1	1	127	0.8%	No
IL19		1	1	127	0.8%	No
ANKRD50		2	2	127	1.6%	No
SYTL5		1	1	127	0.8%	No
DNMT3L		2	2	127	1.6%	No
TRBV4-2		2	2	127	1.6%	No
SYTL3		1	1	127	0.8%	No
PKN3		1	1	127	0.8%	No
DSE		2	2	127	1.6%	No
LYPLAL1		1	1	127	0.8%	No
KATNAL2		1	1	127	0.8%	No
SEMA4C		2	2	127	1.6%	No
TMEM260		1	1	127	0.8%	No
FOCAD		3	3	127	2.4%	No
RPP25		1	1	127	0.8%	No
EXOSC9		1	1	127	0.8%	No
LY9		1	1	127	0.8%	No
EXOSC10		1	1	127	0.8%	No
CGB8		1	1	127	0.8%	No
LY75		3	2	127	1.6%	No
PRRX1		1	1	127	0.8%	Yes
VN1R1		3	2	127	1.6%	No
LYN		1	1	127	0.8%	Yes
DCLK2		2	2	127	1.6%	No
MCOLN2		1	1	127	0.8%	No
ATP8B2		5	5	127	3.9%	No
TRHDE		1	1	127	0.8%	No
MCOLN1		1	1	127	0.8%	No
NRBP1		1	1	127	0.8%	No
LUM		1	1	127	0.8%	No
DMGDH		1	1	127	0.8%	No
ATP10A		7	7	127	5.5%	No
LY6E		1	1	127	0.8%	No
PDZRN4		1	1	127	0.8%	No
GLT8D2		1	1	127	0.8%	No
RASIP1		1	1	127	0.8%	No
APH1B		1	1	127	0.8%	No
PYROXD2		1	1	127	0.8%	No
MXD3		1	1	127	0.8%	No
ZSCAN32		1	1	127	0.8%	No
TUBA1C		1	1	127	0.8%	No
M6PR		1	1	127	0.8%	No
RUNDC3B		1	1	127	0.8%	No
ALG6		2	2	127	1.6%	No
CAPRIN1		1	1	127	0.8%	No
BPNT2		2	2	127	1.6%	No
NBR1		4	4	127	3.1%	No
ABCA13		5	5	127	3.9%	No
ADGRA3		4	4	127	3.1%	No
SLC26A9		3	3	127	2.4%	No
EXOC3-AS1		1	1	127	0.8%	No
ATXN7L2		2	2	127	1.6%	No
EPN1		1	1	127	0.8%	No
KANSL2		1	1	127	0.8%	No
RHBDL2		1	1	127	0.8%	No
SOHLH2		1	1	127	0.8%	No
RP1L1		2	2	127	1.6%	No
SMAD1		1	1	127	0.8%	No
SMAD3		2	1	127	0.8%	Yes
SMAD4		4	4	127	3.1%	Yes
DPYSL3		1	1	127	0.8%	No
PANX3		1	1	127	0.8%	No
GPR132		1	1	127	0.8%	No
POC1B		1	1	127	0.8%	No
TRBV6-1		1	1	127	0.8%	No
ARHGAP12		4	4	127	3.1%	No
MAB21L1		2	2	127	1.6%	No
NENF		1	1	127	0.8%	No
RPA4		1	1	127	0.8%	No
ITLN2		1	1	127	0.8%	No
TCERG1L		1	1	127	0.8%	No
PCDHB1		1	1	127	0.8%	No
RNF38		1	1	127	0.8%	No
DPYSL2		1	1	127	0.8%	No
PLVAP		3	3	127	2.4%	No
DPYD		2	2	127	1.6%	No
DNAJC28		1	1	127	0.8%	No
XXYLT1		2	2	127	1.6%	No
DPP6		2	2	127	1.6%	No
DPH2		1	1	127	0.8%	No
MBD3		1	1	127	0.8%	No
LPCAT2		2	2	127	1.6%	No
SCRT1		1	1	127	0.8%	No
EPPK1		3	3	127	2.4%	No
GPR171		1	1	127	0.8%	No
SNX15		1	1	127	0.8%	No
MSANTD1		1	1	127	0.8%	No
ST8SIA5		2	2	127	1.6%	No
MAG		1	1	127	0.8%	No
METTL6		2	2	127	1.6%	No
SMAD5		1	1	127	0.8%	No
ABCC12		1	1	127	0.8%	No
EEF2K		1	1	127	0.8%	No
FAM216A		1	1	127	0.8%	No
KRT71		2	2	127	1.6%	No
OR2T12		1	1	127	0.8%	No
DR1		2	1	127	0.8%	No
TRNAU1AP		1	1	127	0.8%	No
COMMD8		1	1	127	0.8%	No
FAM120C		2	2	127	1.6%	No
DRD5		1	1	127	0.8%	No
CCER1		1	1	127	0.8%	No
ODAM		1	1	127	0.8%	No
RHOV		2	2	127	1.6%	No
RMC1		1	1	127	0.8%	No
HOOK2		1	1	127	0.8%	No
OR2M5		1	1	127	0.8%	No
SNX11		1	1	127	0.8%	No
HCFC2		1	1	127	0.8%	No
UBIAD1		1	1	127	0.8%	No
ATN1		5	4	127	3.1%	No
DRP2		2	2	127	1.6%	No
SPACA4		1	1	127	0.8%	No
DSG2		5	4	127	3.1%	No
DSG1		1	1	127	0.8%	No
EEF2KMT		1	1	127	0.8%	No
RTP5		1	1	127	0.8%	No
DSCAM		3	3	127	2.4%	No
DSC3		1	1	127	0.8%	No
DSC1		2	2	127	1.6%	No
GATD1		1	1	127	0.8%	No
OR6K6		1	1	127	0.8%	No
OR6N1		3	3	127	2.4%	No
TTC12		1	1	127	0.8%	No
DSP		9	8	127	6.3%	No
TSC22D3		1	1	127	0.8%	No
DSG3		6	5	127	3.9%	No
THG1L		1	1	127	0.8%	No
INTS11		2	2	127	1.6%	No
TMEM132A		3	3	127	2.4%	No
DTNB		2	2	127	1.6%	No
DTNA		2	2	127	1.6%	No
TBX10		2	2	127	1.6%	No
OR2A12		1	1	127	0.8%	No
MROH1		1	1	127	0.8%	No
NMRK1		1	1	127	0.8%	No
DUSP1		1	1	127	0.8%	No
ECM2		1	1	127	0.8%	No
HCFC1R1		1	1	127	0.8%	No
PINX1		2	2	127	1.6%	No
ZNF770		2	2	127	1.6%	No
ACSM5		1	1	127	0.8%	No
ULK4		1	1	127	0.8%	No
TMEM161B		1	1	127	0.8%	No
CHD5		4	4	127	3.1%	No
SIPA1L1		5	4	127	3.1%	No
SS18L1		1	1	127	0.8%	Yes
HFM1		2	2	127	1.6%	No
DVL1		1	1	127	0.8%	No
PLEKHG3		1	1	127	0.8%	No
PDSS2		1	1	127	0.8%	No
PRRC2B		2	2	127	1.6%	No
OSBPL3		2	2	127	1.6%	No
TRAV1-2		1	1	127	0.8%	No
PLEKHA8		2	2	127	1.6%	No
IPCEF1		1	1	127	0.8%	No
ANO2		1	1	127	0.8%	No
PIGO		2	2	127	1.6%	No
ATRNL1		5	5	127	3.9%	No
C12ORF4		3	3	127	2.4%	No
TIGAR		1	1	127	0.8%	No
DYRK1A		3	3	127	2.4%	No
ZNF500		2	2	127	1.6%	No
GPT2		1	1	127	0.8%	No
SETBP1		1	1	127	0.8%	Yes
INTS12		1	1	127	0.8%	No
UBXN7		1	1	127	0.8%	No
TOR1A		3	3	127	2.4%	No
TRPC7		3	3	127	2.4%	No
CNTNAP2		6	6	127	4.7%	No
LTN1		5	4	127	3.1%	No
PGLYRP4		1	1	127	0.8%	No
CNTD1		1	1	127	0.8%	No
GPR183		2	2	127	1.6%	No
TOR1B		1	1	127	0.8%	No
RPAP1		5	5	127	3.9%	No
MCAT		2	2	127	1.6%	No
PRB2		1	1	127	0.8%	No
LPAR5		2	1	127	0.8%	No
STK39		2	2	127	1.6%	No
TRAV9-1		1	1	127	0.8%	No
UPF2		6	4	127	3.1%	No
E4F1		1	1	127	0.8%	No
UTP20		4	4	127	3.1%	No
RRP7A		1	1	127	0.8%	No
E2F5		1	1	127	0.8%	No
FCRL4		2	2	127	1.6%	Yes
FCRL5		2	2	127	1.6%	No
NSMF		1	1	127	0.8%	No
TENM4		3	3	127	2.4%	No
TRAV10		1	1	127	0.8%	No
E2F3		1	1	127	0.8%	Yes
RABGEF1		1	1	127	0.8%	No
L3MBTL1		1	1	127	0.8%	No
TRAV12-1		1	1	127	0.8%	No
CD177		1	1	127	0.8%	No
ZNF311		1	1	127	0.8%	No
ATP13A1		2	2	127	1.6%	No
SPSB2		2	2	127	1.6%	No
OR2T11		1	1	127	0.8%	No
CNDP1		1	1	127	0.8%	No
GCSAML		1	1	127	0.8%	No
SGSM3		2	2	127	1.6%	No
RGL3		1	1	127	0.8%	No
FAM167B		1	1	127	0.8%	No
TRAV8-6		1	1	127	0.8%	No
CCDC124		1	1	127	0.8%	No
APOBEC3C		1	1	127	0.8%	No
PCDHGA12		1	1	127	0.8%	No
TRAV8-2		1	1	127	0.8%	No
PTCD1		1	1	127	0.8%	No
OBP2B		1	1	127	0.8%	No
TNRC6A		3	3	127	2.4%	No
TRAV25		1	1	127	0.8%	No
RTN4		2	2	127	1.6%	No
ADCK1		1	1	127	0.8%	No
PAK5		3	3	127	2.4%	Yes
PCDH11X		2	2	127	1.6%	No
TRAV24		1	1	127	0.8%	No
RNPEPL1		1	1	127	0.8%	No
LYRM1		1	1	127	0.8%	No
TRIM51		1	1	127	0.8%	No
SRPRB		1	1	127	0.8%	No
ECT2		1	1	127	0.8%	No
RHOD		1	1	127	0.8%	No
ECM1		1	1	127	0.8%	No
SCYL3		1	1	127	0.8%	No
CRACR2A		3	3	127	2.4%	No
RALGAPB		3	3	127	2.4%	No
ZNF577		1	1	127	0.8%	No
C2CD3		2	2	127	1.6%	No
NLRC4		1	1	127	0.8%	No
TRAV14DV4		1	1	127	0.8%	No
FSCN3		2	1	127	0.8%	No
BICRA		1	1	127	0.8%	No
TRIM60		1	1	127	0.8%	No
HTATSF1		4	4	127	3.1%	No
TRAV16		1	1	127	0.8%	No
ZZZ3		1	1	127	0.8%	No
RHOU		1	1	127	0.8%	No
USP30		1	1	127	0.8%	No
PRPF19		1	1	127	0.8%	No
LYZL6		1	1	127	0.8%	No
WFIKKN2		2	2	127	1.6%	No
PCGF1		1	1	127	0.8%	No
RNF167		1	1	127	0.8%	No
GOLIM4		2	2	127	1.6%	No
TMEM63C		1	1	127	0.8%	No
PCTP		1	1	127	0.8%	No
TBC1D10B		3	3	127	2.4%	No
P2RY10		1	1	127	0.8%	No
PHTF2		1	1	127	0.8%	No
CREBZF		1	1	127	0.8%	No
BAZ2B		2	2	127	1.6%	No
JPH2		3	3	127	2.4%	No
SPAG17		8	8	127	6.3%	No
ZNF638		5	5	127	3.9%	No
TRAV20		1	1	127	0.8%	No
TRIM54		1	1	127	0.8%	No
PAXBP1		2	2	127	1.6%	No
TGS1		1	1	127	0.8%	No
MOCS3		2	2	127	1.6%	No
LRP12		2	2	127	1.6%	No
USP17L2		1	1	127	0.8%	No
STRN3		2	2	127	1.6%	No
PRUNE1		1	1	127	0.8%	No
ZNF71		2	1	127	0.8%	No
ZNF330		1	1	127	0.8%	No
MDFIC		1	1	127	0.8%	No
PELI2		3	3	127	2.4%	No
SGF29		2	2	127	1.6%	No
TRBC2		3	3	127	2.4%	No
ZNF544		3	3	127	2.4%	No
