Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
IRGQ		1	1	88	1.1%	No
ZNF57		1	1	88	1.1%	No
ATM		4	4	88	4.5%	Yes
RERE		2	1	88	1.1%	No
MEX3B		1	1	88	1.1%	No
MTUS2		1	1	88	1.1%	No
CSTF2T		1	1	88	1.1%	No
TXNDC2		1	1	88	1.1%	No
ATP1A3		2	1	88	1.1%	No
ADGRL3		4	4	88	4.5%	No
DEFB104A		1	1	88	1.1%	No
WWC1		1	1	88	1.1%	No
SGO2		2	2	88	2.3%	No
VWF		4	4	88	4.5%	No
RPL3		1	1	88	1.1%	No
RPE65		2	2	88	2.3%	No
RPL4		1	1	88	1.1%	No
ZAN		2	2	88	2.3%	No
WIPF1		1	1	88	1.1%	No
RGS11		1	1	88	1.1%	No
ZNF100		2	2	88	2.3%	No
BICD2		5	4	88	4.5%	No
ZNF676		1	1	88	1.1%	No
ATP1A4		1	1	88	1.1%	No
RIOK3		1	1	88	1.1%	No
ATP1B3		1	1	88	1.1%	No
SMG6		1	1	88	1.1%	No
ATP2A2		1	1	88	1.1%	No
ANKS1A		2	1	88	1.1%	No
ATP2A3		1	1	88	1.1%	No
MGRN1		2	2	88	2.3%	No
SLC38A11		1	1	88	1.1%	No
RPA1		2	2	88	2.3%	No
C2CD6		1	1	88	1.1%	No
CLIP2		1	1	88	1.1%	No
RPL9		1	1	88	1.1%	No
RPL8		1	1	88	1.1%	No
SCN11A		5	4	88	4.5%	No
WFS1		1	1	88	1.1%	No
NSD2		3	2	88	2.3%	Yes
B4GALT7		1	1	88	1.1%	No
DENND2C		1	1	88	1.1%	No
PNKP		1	1	88	1.1%	No
OR51F1		1	1	88	1.1%	No
ADGRL2		1	1	88	1.1%	No
ZNF540		1	1	88	1.1%	No
DNMBP		3	2	88	2.3%	No
ATP2B2		2	2	88	2.3%	No
MGA		3	3	88	3.4%	Yes
ATP2B3		1	1	88	1.1%	Yes
ATP2B4		3	3	88	3.4%	No
DRC7		2	2	88	2.3%	No
PPIP5K2		3	3	88	3.4%	No
NBPF3		3	3	88	3.4%	No
MCF2L		1	1	88	1.1%	No
C2ORF16		2	2	88	2.3%	No
RPL6		1	1	88	1.1%	No
IQCG		1	1	88	1.1%	No
RPL18		1	1	88	1.1%	No
WNT7B		1	1	88	1.1%	No
WNT8B		1	1	88	1.1%	No
NUP160		2	2	88	2.3%	No
TSPYL4		1	1	88	1.1%	No
CAMSAP2		2	2	88	2.3%	No
WDR24		1	1	88	1.1%	No
TASOR		2	2	88	2.3%	No
CLEC16A		1	1	88	1.1%	No
TMEM117		1	1	88	1.1%	No
ZNF541		2	2	88	2.3%	No
NELFA		1	1	88	1.1%	No
RPL27		1	1	88	1.1%	No
WRN		1	1	88	1.1%	Yes
TMEM200C		1	1	88	1.1%	No
RPL29		2	2	88	2.3%	No
SP140		1	1	88	1.1%	Yes
ANKRD28		1	1	88	1.1%	No
PDS5A		1	1	88	1.1%	No
KATNIP		2	2	88	2.3%	No
RPRD2		1	1	88	1.1%	No
ALMS1P1		1	1	88	1.1%	No
WNT2B		1	1	88	1.1%	No
WNT11		1	1	88	1.1%	No
CACNG7		3	3	88	3.4%	No
TMEM131L		2	2	88	2.3%	No
PACS2		2	2	88	2.3%	No
PSD2		1	1	88	1.1%	No
COBL		2	2	88	2.3%	No
USP18		1	1	88	1.1%	No
ATXN2L		2	2	88	2.3%	No
MTCL1		1	1	88	1.1%	No
DDHD2		1	1	88	1.1%	No
ATP11A		1	1	88	1.1%	No
MINAR1		3	3	88	3.4%	No
OTUD3		1	1	88	1.1%	No
ANKRD12	4.580e-12	17	3	88	3.4%	No
KLHL2		1	1	88	1.1%	No
TRAF7		2	2	88	2.3%	Yes
CRNN		1	1	88	1.1%	No
ARHGEF9		3	3	88	3.4%	No
SCAPER		2	2	88	2.3%	No
ZBTB21		3	2	88	2.3%	No
PADI2		2	2	88	2.3%	No
RRP12		1	1	88	1.1%	No
POC1A		1	1	88	1.1%	No
SYNE2		16	10	88	11.4%	No
POLR1A		4	3	88	3.4%	No
ZNF473		1	1	88	1.1%	No
PLCL2		2	2	88	2.3%	No
AKNAD1		1	1	88	1.1%	No
CCDC88A		4	2	88	2.3%	No
POLR3B		3	3	88	3.4%	No
GPR176		1	1	88	1.1%	No
YJU2		1	1	88	1.1%	No
ZHX1		1	1	88	1.1%	No
ARHGEF40		1	1	88	1.1%	No
FBXW9		1	1	88	1.1%	No
TCHP		1	1	88	1.1%	No
HSDL2		1	1	88	1.1%	No
NXPH3		1	1	88	1.1%	No
IPO9		2	2	88	2.3%	No
KBTBD4		1	1	88	1.1%	Yes
GPR45		2	2	88	2.3%	No
PACSIN2		1	1	88	1.1%	No
RNF19A		1	1	88	1.1%	No
SIK2		2	2	88	2.3%	No
PLCB1		2	2	88	2.3%	No
RCHY1		1	1	88	1.1%	No
RPN1		1	1	88	1.1%	Yes
PHLPP1		2	2	88	2.3%	No
PAMR1		1	1	88	1.1%	No
FAR2		1	1	88	1.1%	No
LAMA2		5	5	88	5.7%	No
VPS13A		5	5	88	5.7%	No
TRIM58		1	1	88	1.1%	No
LAMA3		1	1	88	1.1%	No
MAN1B1		2	2	88	2.3%	No
TENM3		2	2	88	2.3%	No
ZNF334		1	1	88	1.1%	No
SLC37A3		1	1	88	1.1%	No
WDR11		1	1	88	1.1%	No
FILIP1L		3	3	88	3.4%	No
LMBR1L		2	2	88	2.3%	No
SGIP1		1	1	88	1.1%	No
RPS6KA2		1	1	88	1.1%	No
RPS6KB2		1	1	88	1.1%	Yes
FAM47A		2	2	88	2.3%	No
RPS4X		2	2	88	2.3%	No
RPS5		1	1	88	1.1%	No
TIGD4		1	1	88	1.1%	No
LAMB2		5	3	88	3.4%	No
LAMB3		2	2	88	2.3%	No
LAMC1		2	2	88	2.3%	No
LAMC2		2	1	88	1.1%	No
MRPL44		1	1	88	1.1%	No
VPS33A		1	1	88	1.1%	No
ARMH4		1	1	88	1.1%	No
TAS2R16		1	1	88	1.1%	No
LRR1		1	1	88	1.1%	No
LAMA4		2	2	88	2.3%	No
NOL6		1	1	88	1.1%	No
LAMA5		7	7	88	8.0%	No
LAMB1		3	3	88	3.4%	No
TAS2R1		1	1	88	1.1%	No
TAS2R7		1	1	88	1.1%	No
TAS2R13		1	1	88	1.1%	No
LASP1		1	1	88	1.1%	Yes
ACP7		2	2	88	2.3%	No
ZNF793		2	2	88	2.3%	No
F11R		2	2	88	2.3%	No
CCDC120		3	3	88	3.4%	No
DNAH2		7	7	88	8.0%	No
LCP2		1	1	88	1.1%	No
LCT		1	1	88	1.1%	No
VILL		1	1	88	1.1%	No
TRAT1		1	1	88	1.1%	No
LCAT		2	1	88	1.1%	No
PARD6A		1	1	88	1.1%	No
SPOCK3		1	1	88	1.1%	No
FAM181A		1	1	88	1.1%	No
LDHC		1	1	88	1.1%	No
SPTY2D1		2	2	88	2.3%	No
GART		2	2	88	2.3%	No
AQP12A		1	1	88	1.1%	No
GATA1		1	1	88	1.1%	Yes
LGALS3BP		1	1	88	1.1%	No
GAS8		1	1	88	1.1%	No
GAS6		2	2	88	2.3%	No
LEPR		2	2	88	2.3%	No
LETM1		1	1	88	1.1%	No
LFNG		2	2	88	2.3%	No
NPIPB6		2	2	88	2.3%	No
ANKRD20A4P		2	2	88	2.3%	No
LACRT		1	1	88	1.1%	No
IRAK1BP1		1	1	88	1.1%	No
COL13A1		1	1	88	1.1%	No
GBP3		1	1	88	1.1%	No
COL12A1		4	4	88	4.5%	No
GBP2		1	1	88	1.1%	No
COL11A2		2	2	88	2.3%	No
COL11A1		3	3	88	3.4%	No
NIPSNAP2		1	1	88	1.1%	No
CD164L2		1	1	88	1.1%	No
TEPSIN		2	2	88	2.3%	No
COL17A1		2	2	88	2.3%	No
GCDH		1	1	88	1.1%	No
COL16A1		1	1	88	1.1%	No
SLC23A3		1	1	88	1.1%	No
COL15A1		3	3	88	3.4%	No
TIMM23		1	1	88	1.1%	No
LIG4		3	3	88	3.4%	No
KLF6		1	1	88	1.1%	Yes
FRMD6		2	2	88	2.3%	No
GCK		1	1	88	1.1%	No
COMP		2	2	88	2.3%	No
COL19A1		2	2	88	2.3%	No
GCG		1	1	88	1.1%	No
LIFR		1	1	88	1.1%	Yes
KAT2A		1	1	88	1.1%	No
LIG1		1	1	88	1.1%	No
FADS1		1	1	88	1.1%	No
MAP3K8		1	1	88	1.1%	No
FAT3		5	5	88	5.7%	No
CORT		1	1	88	1.1%	No
OPN1MW		1	1	88	1.1%	No
TRABD2B		1	1	88	1.1%	No
KLHDC1		1	1	88	1.1%	No
LIMK1		2	2	88	2.3%	No
LIMK2		2	2	88	2.3%	No
SPATS2		2	1	88	1.1%	No
LRRC70		1	1	88	1.1%	No
ZSWIM4		2	2	88	2.3%	No
LARGE2		2	1	88	1.1%	No
COX6A1		1	1	88	1.1%	No
THNSL1		1	1	88	1.1%	No
ATP8B4		1	1	88	1.1%	No
GDI1		1	1	88	1.1%	No
OR5P3		1	1	88	1.1%	No
PRR5L		1	1	88	1.1%	No
LLGL2		2	2	88	2.3%	No
ANKRD44		2	2	88	2.3%	No
LMAN1		1	1	88	1.1%	No
FAM227B		1	1	88	1.1%	No
PCED1B		1	1	88	1.1%	No
COX10		1	1	88	1.1%	No
COX8A		1	1	88	1.1%	No
ZC3H14		2	2	88	2.3%	No
GGT1		1	1	88	1.1%	No
GGCX		1	1	88	1.1%	No
MAP9		1	1	88	1.1%	No
GFRA3		1	1	88	1.1%	No
ANKRD36C		2	2	88	2.3%	No
GFPT1		2	2	88	2.3%	No
LPCAT1		1	1	88	1.1%	No
DNM1P46		1	1	88	1.1%	No
MRPL21		1	1	88	1.1%	No
CPLANE1		1	1	88	1.1%	No
UBE2Z		1	1	88	1.1%	No
WNK4		3	3	88	3.4%	No
WNK3		5	4	88	4.5%	No
CPD		1	1	88	1.1%	No
CPB2		2	2	88	2.3%	No
GHR		3	3	88	3.4%	No
CP		2	2	88	2.3%	No
GGT5		1	1	88	1.1%	No
GGT7		2	2	88	2.3%	No
SPATA19		1	1	88	1.1%	No
COA7		2	1	88	1.1%	No
OR6Q1		1	1	88	1.1%	No
CPS1		1	1	88	1.1%	Yes
CPN2		1	1	88	1.1%	No
IDO2		1	1	88	1.1%	No
CPN1		1	1	88	1.1%	No
FAM209B		1	1	88	1.1%	No
GJA1		1	1	88	1.1%	No
GIP		1	1	88	1.1%	No
CDCA2		2	2	88	2.3%	No
CREB1		1	1	88	1.1%	Yes
SLC18B1		2	2	88	2.3%	No
DPY19L3		1	1	88	1.1%	No
CR2		2	2	88	2.3%	No
CR1L		1	1	88	1.1%	No
CR1		1	1	88	1.1%	No
CPT1B		2	2	88	2.3%	No
MPEG1		2	2	88	2.3%	Yes
CRHR2		1	1	88	1.1%	No
HSPA12B		1	1	88	1.1%	No
ATF6B		1	1	88	1.1%	No
SLC26A11		1	1	88	1.1%	No
CREBBP		7	7	88	8.0%	Yes
ATF2		1	1	88	1.1%	No
PEBP4		1	1	88	1.1%	No
OR5B21		1	1	88	1.1%	No
PATL1		1	1	88	1.1%	No
LIPT2-AS1		1	1	88	1.1%	No
SLCO4A1		1	1	88	1.1%	No
ARX		1	1	88	1.1%	No
CRK		1	1	88	1.1%	No
FAM13C		1	1	88	1.1%	No
PLXNA4		2	2	88	2.3%	No
TOM1L2		1	1	88	1.1%	No
CCDC88C		1	1	88	1.1%	No
ATP5F1B		1	1	88	1.1%	No
C6ORF118		2	2	88	2.3%	No
RNF145		1	1	88	1.1%	No
RNF19B		1	1	88	1.1%	No
SLC44A1		2	2	88	2.3%	No
PRR30		2	2	88	2.3%	No
IL18R1		1	1	88	1.1%	No
EXOSC4		1	1	88	1.1%	No
NLRP5		1	1	88	1.1%	No
NLRP8		2	2	88	2.3%	No
WWC3		1	1	88	1.1%	No
MMRN2		1	1	88	1.1%	No
NLRP13		4	2	88	2.3%	No
SLTM		1	1	88	1.1%	No
ATP5PB		3	3	88	3.4%	No
EHMT1		2	2	88	2.3%	No
PEX11A		1	1	88	1.1%	No
BCAP31		1	1	88	1.1%	No
PPP2R2D		1	1	88	1.1%	No
CELA3A		1	1	88	1.1%	No
PIGU		1	1	88	1.1%	No
IL18RAP		2	2	88	2.3%	No
YAF2		2	1	88	1.1%	No
APBB1IP		1	1	88	1.1%	No
TRIM24		1	1	88	1.1%	Yes
PUS7		2	2	88	2.3%	No
INPP4B		1	1	88	1.1%	Yes
ANO9		1	1	88	1.1%	No
ANKRD18B		1	1	88	1.1%	No
NUTM2G		2	1	88	1.1%	No
FCHO2		1	1	88	1.1%	No
ABCB9		1	1	88	1.1%	No
ZC3H15		1	1	88	1.1%	No
ATP5PF		1	1	88	1.1%	No
ATP6V1A		1	1	88	1.1%	No
SF3B3		1	1	88	1.1%	No
WDR44		1	1	88	1.1%	No
TEX2		1	1	88	1.1%	No
SF3B1		1	1	88	1.1%	Yes
CCDC93		1	1	88	1.1%	No
PSENEN		1	1	88	1.1%	No
CARF		1	1	88	1.1%	No
HPS6		1	1	88	1.1%	No
AKAP9		2	2	88	2.3%	No
KIZ		1	1	88	1.1%	No
FAM13A		2	2	88	2.3%	No
FGF18		1	1	88	1.1%	No
SUGP2		1	1	88	1.1%	No
GSTCD		1	1	88	1.1%	No
ADGRG2		2	2	88	2.3%	No
TTC21B		1	1	88	1.1%	No
HEATR9		1	1	88	1.1%	No
GDPD1		1	1	88	1.1%	No
SYNGAP1		1	1	88	1.1%	No
CD84		1	1	88	1.1%	No
ZNF436		2	2	88	2.3%	No
ASXL3		2	2	88	2.3%	No
MROH2A		2	2	88	2.3%	No
GRIP1		1	1	88	1.1%	No
DBNDD2		1	1	88	1.1%	No
ENAM		1	1	88	1.1%	No
LRIT2		1	1	88	1.1%	No
QSER1		3	2	88	2.3%	No
USP53		2	2	88	2.3%	No
PEAK1		2	2	88	2.3%	No
MIER2		1	1	88	1.1%	No
ECHDC1		1	1	88	1.1%	No
SGK2		1	1	88	1.1%	No
ROBO4		1	1	88	1.1%	No
LONRF3		2	2	88	2.3%	No
ATP6AP1		1	1	88	1.1%	Yes
LIN7A		2	2	88	2.3%	No
SHLD2		1	1	88	1.1%	No
FGF17		1	1	88	1.1%	No
EXOC6		1	1	88	1.1%	No
NRP1		1	1	88	1.1%	No
IQGAP1		3	3	88	3.4%	No
FEM1B		2	2	88	2.3%	No
NDUFB11		1	1	88	1.1%	No
GPR156		1	1	88	1.1%	No
ATP1B4		1	1	88	1.1%	No
HCAR3		1	1	88	1.1%	No
XPNPEP1		1	1	88	1.1%	No
LINC01565		1	1	88	1.1%	No
TARDBP		1	1	88	1.1%	No
FRY		2	2	88	2.3%	No
DDIT4		1	1	88	1.1%	No
OR11H12		2	2	88	2.3%	No
ATP7B		1	1	88	1.1%	No
LRPPRC		2	2	88	2.3%	No
FAM193B		1	1	88	1.1%	No
ASH1L		3	3	88	3.4%	No
ATR		4	3	88	3.4%	Yes
CAMKMT		2	2	88	2.3%	No
ATRX		3	3	88	3.4%	Yes
RC3H2		2	2	88	2.3%	No
ARHGAP28		2	2	88	2.3%	No
KIF1A		1	1	88	1.1%	No
SOCS2		2	2	88	2.3%	Yes
SDK2		5	5	88	5.7%	No
GGH		2	2	88	2.3%	No
RNF32		2	1	88	1.1%	No
AUH		1	1	88	1.1%	No
GMPS		1	1	88	1.1%	Yes
CCDC152		2	2	88	2.3%	No
METTL8		1	1	88	1.1%	No
DNAL4		1	1	88	1.1%	No
DICER1		1	1	88	1.1%	Yes
SIRT5		1	1	88	1.1%	No
SIRT4		1	1	88	1.1%	No
ALDH1A2		1	1	88	1.1%	No
ZNF276		1	1	88	1.1%	No
TAS1R2		2	2	88	2.3%	No
FBXO46		2	2	88	2.3%	No
AUP1		1	1	88	1.1%	No
MAGEL2		2	2	88	2.3%	No
NECAB2		1	1	88	1.1%	No
GRAMD2A		2	2	88	2.3%	No
EML6		2	2	88	2.3%	No
XPO1		2	2	88	2.3%	Yes
KSR1		1	1	88	1.1%	No
SPATA6		1	1	88	1.1%	No
KCNH3		1	1	88	1.1%	No
LDB1		1	1	88	1.1%	No
CRB1		4	4	88	4.5%	No
YWHAE		1	1	88	1.1%	Yes
YWHAZ		1	1	88	1.1%	No
APLN		1	1	88	1.1%	No
PER3		2	2	88	2.3%	No
PCDH15		4	3	88	3.4%	No
DUSP16		1	1	88	1.1%	No
BHLHB9		1	1	88	1.1%	No
ZFP91		1	1	88	1.1%	No
KCNH4		4	4	88	4.5%	No
TRIM10		1	1	88	1.1%	No
ARPC2		2	2	88	2.3%	No
UNC45A		1	1	88	1.1%	No
FAM124B		1	1	88	1.1%	No
EPB41L4B		1	1	88	1.1%	No
APOL5		1	1	88	1.1%	No
B2M		3	3	88	3.4%	Yes
YES1		2	2	88	2.3%	Yes
FCGBP		2	2	88	2.3%	No
MFSD13A		1	1	88	1.1%	No
CFAP69		1	1	88	1.1%	No
PDZD3		2	2	88	2.3%	No
NR1I2		1	1	88	1.1%	No
TSPAN2		1	1	88	1.1%	No
CSPP1		1	1	88	1.1%	No
YY1		1	1	88	1.1%	Yes
SYNJ2		1	1	88	1.1%	No
NADK		1	1	88	1.1%	Yes
IER3		1	1	88	1.1%	No
ZFX		2	2	88	2.3%	No
ZFPL1		2	2	88	2.3%	No
ZIC1		2	2	88	2.3%	No
ARHGEF7		2	2	88	2.3%	No
ZNF573		2	2	88	2.3%	No
BAAT		2	2	88	2.3%	No
BACH1		2	2	88	2.3%	No
BAD		1	1	88	1.1%	No
RPAP2		1	1	88	1.1%	No
RABEP2		1	1	88	1.1%	No
ADGRB1		2	2	88	2.3%	No
ADGRB2		2	2	88	2.3%	No
UGT1A6		1	1	88	1.1%	No
UBA5		1	1	88	1.1%	No
SLC5A11		1	1	88	1.1%	No
COL24A1		3	3	88	3.4%	No
VWA2		1	1	88	1.1%	No
ADGRB3		3	3	88	3.4%	No
THSD4		2	2	88	2.3%	No
BAK1		1	1	88	1.1%	No
DCAKD		1	1	88	1.1%	No
RPS10		1	1	88	1.1%	No
ST3GAL5		1	1	88	1.1%	No
CCDC134		1	1	88	1.1%	No
ZFP36		1	1	88	1.1%	No
UGT1A5		1	1	88	1.1%	No
ZNF711		3	3	88	3.4%	No
FUBP1		1	1	88	1.1%	Yes
RPS19		1	1	88	1.1%	No
ZNF8		2	2	88	2.3%	No
DDX18		1	1	88	1.1%	No
PLEKHG7		1	1	88	1.1%	No
LRRC69		1	1	88	1.1%	No
BARD1		3	2	88	2.3%	Yes
BBS1		1	1	88	1.1%	No
BCAT2		1	1	88	1.1%	No
TREML2		1	1	88	1.1%	No
MXRA8		1	1	88	1.1%	No
TCTN2		1	1	88	1.1%	No
GRIP2		2	2	88	2.3%	No
BORA		3	3	88	3.4%	No
ZIC3		2	2	88	2.3%	No
SGPL1		1	1	88	1.1%	No
FAM83C		1	1	88	1.1%	No
ZIC2		1	1	88	1.1%	No
ALG13		3	2	88	2.3%	No
SPHK1		1	1	88	1.1%	No
ZNF14		4	3	88	3.4%	No
EIF2B5		1	1	88	1.1%	No
UST		1	1	88	1.1%	No
EIF2B2		1	1	88	1.1%	No
RRAD		1	1	88	1.1%	No
CPNE3		2	1	88	1.1%	No
ZNF18		2	1	88	1.1%	No
ZNF781		1	1	88	1.1%	No
BCHE		2	2	88	2.3%	No
EIF2B4		1	1	88	1.1%	No
BCKDHA		1	1	88	1.1%	No
CCND1		1	1	88	1.1%	Yes
SSX7		2	2	88	2.3%	No
METTL26		1	1	88	1.1%	No
RPS21		1	1	88	1.1%	No
RPS24		1	1	88	1.1%	No
ZNF12		1	1	88	1.1%	No
ZNF24		1	1	88	1.1%	Yes
RRM1		1	1	88	1.1%	No
ZNF23		1	1	88	1.1%	No
ZNF28		1	1	88	1.1%	No
CMSS1		2	2	88	2.3%	No
CCDC77		1	1	88	1.1%	No
MON1A		1	1	88	1.1%	No
RRBP1		2	2	88	2.3%	No
ZNF182		1	1	88	1.1%	No
HNRNPCL1		1	1	88	1.1%	No
RTN1		1	1	88	1.1%	No
MUC12		9	7	88	8.0%	No
RTN2		1	1	88	1.1%	No
ZNF37A		1	1	88	1.1%	No
SNUPN		3	2	88	2.3%	No
HUWE1		4	4	88	4.5%	No
RXRB		1	1	88	1.1%	No
MED13L		2	2	88	2.3%	No
ZNF33A		1	1	88	1.1%	No
AHCYL2		1	1	88	1.1%	No
MAU2		1	1	88	1.1%	No
CLIP1		2	2	88	2.3%	Yes
ZSCAN20		1	1	88	1.1%	No
PTPRU		1	1	88	1.1%	No
TSSC4		2	2	88	2.3%	No
RYR3		6	6	88	6.8%	No
ZNF43		1	1	88	1.1%	No
RYR2		13	9	88	10.2%	No
GPC6		1	1	88	1.1%	No
HHLA1		1	1	88	1.1%	No
EDIL3		2	2	88	2.3%	No
PPWD1		1	1	88	1.1%	No
NBPF8		1	1	88	1.1%	No
RYR1		5	5	88	5.7%	No
ZNF41		2	2	88	2.3%	No
ECPAS		1	1	88	1.1%	No
ZDHHC24		1	1	88	1.1%	No
AKT1S1		1	1	88	1.1%	No
LMOD2		2	2	88	2.3%	No
LARS2		1	1	88	1.1%	No
PIP5K1C		1	1	88	1.1%	No
TSKS		5	3	88	3.4%	No
DYDC2		1	1	88	1.1%	No
ZNF827		2	2	88	2.3%	No
SMC4		1	1	88	1.1%	No
GJC1		1	1	88	1.1%	No
ARHGEF12		3	2	88	2.3%	Yes
LARP1		3	3	88	3.4%	No
PUM2		4	4	88	4.5%	No
SORT1		1	1	88	1.1%	No
S100A1		1	1	88	1.1%	No
OBSL1		4	4	88	4.5%	No
DCP1A		1	1	88	1.1%	No
ABCC5		1	1	88	1.1%	No
SCN3B		1	1	88	1.1%	No
DNM1L		1	1	88	1.1%	No
ABCB6		1	1	88	1.1%	No
ABCC9		2	2	88	2.3%	No
TRERF1		1	1	88	1.1%	No
ABCF2		1	1	88	1.1%	No
UFL1		1	1	88	1.1%	No
APLF		1	1	88	1.1%	No
ICE1		2	2	88	2.3%	No
ARHGEF18		1	1	88	1.1%	No
TNS2		1	1	88	1.1%	No
FOXJ2		1	1	88	1.1%	No
CRTC1		1	1	88	1.1%	Yes
SCAMP2		1	1	88	1.1%	No
BDP1		3	3	88	3.4%	No
SCAMP3		1	1	88	1.1%	No
ADCY10		2	2	88	2.3%	No
KDM3A		3	3	88	3.4%	No
RWDD2B		1	1	88	1.1%	No
DOK5		1	1	88	1.1%	No
ACSM3		1	1	88	1.1%	No
SAG		1	1	88	1.1%	No
SALL1		1	1	88	1.1%	No
MCM9		2	2	88	2.3%	No
SYNE1		7	7	88	8.0%	No
SMCHD1		5	4	88	4.5%	No
SAFB		2	2	88	2.3%	No
DOCK9		1	1	88	1.1%	No
ALLC		1	1	88	1.1%	No
MUC17		5	5	88	5.7%	No
DNAJC16		1	1	88	1.1%	No
PAG1		1	1	88	1.1%	Yes
VPS11		1	1	88	1.1%	No
CHAF1A		2	2	88	2.3%	No
DCAF6		1	1	88	1.1%	No
PARP2		1	1	88	1.1%	Yes
TOM1L1		1	1	88	1.1%	No
HMGXB4		3	3	88	3.4%	No
HAUS5		2	2	88	2.3%	No
PRELID2		1	1	88	1.1%	No
SH3RF2		1	1	88	1.1%	No
ANGEL1		1	1	88	1.1%	No
USP24		2	2	88	2.3%	No
FAM189A1		1	1	88	1.1%	No
PIKFYVE		2	2	88	2.3%	No
U2SURP		2	1	88	1.1%	No
EMC3		1	1	88	1.1%	No
UBR4		2	2	88	2.3%	No
DHX29		2	2	88	2.3%	No
ZNF358		2	2	88	2.3%	No
SSX9P		1	1	88	1.1%	No
TOM1		1	1	88	1.1%	No
CPVL		1	1	88	1.1%	No
ZDHHC13		1	1	88	1.1%	No
MYO3B		1	1	88	1.1%	No
ZSWIM2		2	2	88	2.3%	No
SH2D3A		2	2	88	2.3%	No
RANBP9		1	1	88	1.1%	No
DNAJB6		1	1	88	1.1%	No
HS6ST2		2	2	88	2.3%	No
GJA5		1	1	88	1.1%	No
NLRP4		1	1	88	1.1%	No
ZNF582		2	2	88	2.3%	No
KLK12		1	1	88	1.1%	No
GLA		1	1	88	1.1%	No
EMILIN3		1	1	88	1.1%	No
LIN9		3	3	88	3.4%	No
FAM98C		1	1	88	1.1%	No
SIGIRR		2	1	88	1.1%	No
GLI1		1	1	88	1.1%	Yes
GLG1		2	2	88	2.3%	No
GLE1		1	1	88	1.1%	No
CRMP1		2	2	88	2.3%	No
GCLM		1	1	88	1.1%	No
CRY2		1	1	88	1.1%	No
GLO1		1	1	88	1.1%	No
GLI4		1	1	88	1.1%	No
CRX		1	1	88	1.1%	No
GLI2		1	1	88	1.1%	No
PRR22		1	1	88	1.1%	No
GLUD1		1	1	88	1.1%	No
GLRB		1	1	88	1.1%	No
HSPA12A		1	1	88	1.1%	No
CAPN8		2	2	88	2.3%	No
GTSF1		1	1	88	1.1%	No
IRGM		1	1	88	1.1%	No
TMED5		1	1	88	1.1%	No
SIX5		4	2	88	2.3%	No
LINC02610		2	2	88	2.3%	No
TRPV4		3	2	88	2.3%	No
ALOXE3		1	1	88	1.1%	No
HRH4		1	1	88	1.1%	No
LGI4		1	1	88	1.1%	No
PDCD2L		1	1	88	1.1%	No
CSF1R		1	1	88	1.1%	Yes
KLHL12		1	1	88	1.1%	No
PYM1		1	1	88	1.1%	No
GMPR		1	1	88	1.1%	No
CSE1L		2	2	88	2.3%	No
DDI2		2	2	88	2.3%	No
GMDS		1	1	88	1.1%	No
ZNF350		3	2	88	2.3%	No
CSF2RB		1	1	88	1.1%	No
GNA15		2	2	88	2.3%	No
C5ORF34		1	1	88	1.1%	No
TMEM35A		1	1	88	1.1%	No
GNAT2		1	1	88	1.1%	No
NPIPB11		2	2	88	2.3%	No
RXFP1		1	1	88	1.1%	No
MAST4		4	4	88	4.5%	No
GNAT1		1	1	88	1.1%	No
GNAS		3	3	88	3.4%	Yes
CSHL1		1	1	88	1.1%	No
CSH2		1	1	88	1.1%	No
CSH1		1	1	88	1.1%	No
FAM3A		1	1	88	1.1%	No
PRR32		3	3	88	3.4%	No
BOC		1	1	88	1.1%	No
VCAN		2	2	88	2.3%	No
B3GAT1		1	1	88	1.1%	No
FAM163A		1	1	88	1.1%	No
CSNK1D		1	1	88	1.1%	No
GNB3		1	1	88	1.1%	No
TGIF2LX		1	1	88	1.1%	No
ATPAF2		1	1	88	1.1%	No
ATP11C		1	1	88	1.1%	No
ZDHHC21		1	1	88	1.1%	No
CST3		1	1	88	1.1%	No
TAF5L		1	1	88	1.1%	No
GNRH2		1	1	88	1.1%	No
CSPG4		2	2	88	2.3%	No
NCAN		3	3	88	3.4%	No
GNL1		2	2	88	2.3%	No
ALDH1L2		1	1	88	1.1%	No
PI4KAP2		2	2	88	2.3%	No
TFAP2E		1	1	88	1.1%	No
CEP85L		1	1	88	1.1%	No
CSTB		1	1	88	1.1%	No
STAU2		1	1	88	1.1%	No
ZBTB47		2	2	88	2.3%	No
IGHV4-59		1	1	88	1.1%	No
PERP		1	1	88	1.1%	No
NLRP12		1	1	88	1.1%	No
MYADM		1	1	88	1.1%	No
ATPSCKMT		1	1	88	1.1%	No
ZNF468		1	1	88	1.1%	No
CTNNA1		1	1	88	1.1%	Yes
CCN2		1	1	88	1.1%	No
BRINP3		1	1	88	1.1%	No
LYPD3		1	1	88	1.1%	No
PABPN1L		1	1	88	1.1%	No
C9ORF153		1	1	88	1.1%	No
SOGA3		1	1	88	1.1%	No
CTBS		1	1	88	1.1%	No
SPATA31D1		2	2	88	2.3%	No
GOLGA6C		1	1	88	1.1%	No
THAP3		2	2	88	2.3%	No
TSPYL2		1	1	88	1.1%	No
C12ORF50		1	1	88	1.1%	No
TMTC3		2	2	88	2.3%	No
RBM26		1	1	88	1.1%	No
